Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.5,0.001,3.000000e+02,0.000000e+00,-5.066100e+00,1.502170e-114,1.379050e-36,2.465180e-74,1.154200e-78,6.884660e-03,1.816860e-70,4.301070e-10,1.283100e-01,1.271300e-132,1.159540e-92,2.346090e-41,1.855540e-132,6.383070e-170,5.375240e-78,1.502000e-171,3.376220e-24,1.078650e-04,3.451190e-01,5.195780e-01,1.687220e-44,1.778650e-109,5.197410e-112,1.877180e-80,2.835200e-41,1.118810e-34,1.000000e+00
0.5,0.001,3.250000e+02,0.000000e+00,-5.017550e+00,5.992150e-105,2.267810e-33,2.353040e-68,2.477950e-72,1.031780e-02,1.366880e-64,6.243270e-09,1.318800e-01,1.704390e-121,8.801130e-85,1.038950e-37,3.318940e-121,1.006670e-155,2.236640e-71,3.496050e-157,4.032980e-22,4.199210e-04,3.378850e-01,5.194970e-01,3.249740e-41,5.436570e-101,7.787260e-103,1.704490e-74,2.104550e-38,8.865580e-32,1.000000e+00
0.5,0.001,3.500000e+02,0.000000e+00,-4.965330e+00,1.023700e-96,1.296550e-30,3.169600e-63,6.653890e-67,1.414220e-02,1.493050e-59,6.230720e-08,1.361080e-01,5.975630e-112,5.017380e-78,1.377050e-34,1.479450e-111,1.511250e-143,1.056090e-65,7.347610e-145,2.422780e-20,1.338710e-03,3.291520e-01,5.192580e-01,2.089800e-38,1.022640e-93,5.750500e-95,2.205440e-69,5.768120e-36,2.703670e-29,1.000000e+00
0.5,0.001,3.750000e+02,0.000000e+00,-4.909110e+00,1.405130e-89,3.178670e-28,8.910400e-59,3.385140e-62,1.798790e-02,3.480000e-55,4.604800e-07,1.409600e-01,1.133040e-103,3.597260e-72,6.936870e-32,3.432750e-103,5.465930e-133,8.716610e-61,3.565190e-134,8.386980e-19,3.628760e-03,3.187600e-01,5.186630e-01,5.574120e-36,2.066250e-87,3.816450e-88,5.998030e-65,7.100410e-34,3.834490e-27,1.000000e+00
0.5,0.001,4.000000e+02,0.000000e+00,-4.847470e+00,2.484250e-83,3.907370e-26,7.013420e-55,4.454400e-58,2.137380e-02,2.310060e-51,2.665770e-06,1.465220e-01,2.003980e-96,4.770240e-67,1.585380e-29,7.205280e-96,9.560040e-124,1.735260e-56,8.078190e-125,1.850540e-17,8.584620e-03,3.061420e-01,5.173750e-01,7.236180e-34,6.807430e-82,3.571980e-82,4.589180e-61,4.516740e-32,2.911420e-25,1.000000e+00
0.5,0.001,4.250000e+02,0.000000e+00,-4.777820e+00,8.117240e-78,2.710400e-24,1.935900e-51,1.923160e-54,2.370950e-02,5.445410e-48,1.262510e-05,1.530010e-01,5.017060e-90,1.569330e-62,1.876790e-27,2.088200e-89,1.377910e-115,1.062820e-52,1.465210e-116,2.806490e-16,1.803040e-02,2.903280e-01,5.149190e-01,5.145990e-32,5.029890e-77,6.653210e-77,1.234460e-57,1.638120e-30,1.315810e-23,1.000000e+00
0.5,0.001,4.500000e+02,0.000000e+00,-4.696690e+00,6.491420e-73,1.161340e-22,2.233000e-48,3.277460e-51,2.438900e-02,5.411030e-45,5.060610e-05,1.606610e-01,2.459550e-84,1.607190e-58,1.271870e-25,1.161220e-83,2.477920e-108,2.412920e-49,3.235810e-109,3.097050e-15,3.396810e-02,2.701630e-01,5.107680e-01,2.188030e-30,1.067670e-72,3.223490e-72,1.388210e-54,3.621990e-29,3.837580e-22,1.000000e+00
0.5,0.001,4.750000e+02,0.000000e+00,-4.600810e+00,1.586080e-68,3.297440e-21,1.235750e-45,2.551210e-48,2.303440e-02,2.595390e-42,1.763100e-04,1.696770e-01,3.051090e-79,6.122820e-55,5.327340e-24,1.606800e-78,7.715090e-102,2.346990e-46,1.211830e-102,2.598360e-14,5.773500e-02,2.448160e-01,5.045610e-01,5.937520e-29,7.916300e-69,5.019360e-68,7.480940e-52,5.110910e-28,7.689800e-21,1.000000e+00
0.5,0.001,5.000000e+02,0.000000e+00,-4.488630e+00,1.414010e-64,6.561650e-20,3.661120e-43,1.019760e-45,1.979920e-02,6.699090e-40,5.449020e-04,1.799310e-01,1.175920e-74,1.000450e-51,1.465830e-22,6.811790e-74,5.405850e-96,1.097830e-43,1.003310e-96,1.716730e-13,8.891110e-02,2.144480e-01,4.963650e-01,1.081730e-27,2.398940e-65,2.976030e-64,2.154290e-49,4.767550e-27,1.113270e-19,1.000000e+00
0.5,0.001,5.250000e+02,0.000000e+00,-4.361560e+00,5.310650e-61,9.586900e-19,6.336910e-41,2.302510e-43,1.544970e-02,1.016690e-37,1.516740e-03,1.907930e-01,1.662770e-70,7.877430e-49,2.790000e-21,1.047120e-69,1.054130e-90,2.718120e-41,2.276470e-91,9.206100e-13,1.247780e-01,1.806680e-01,4.867950e-01,1.381370e-26,3.377540e-62,7.711900e-61,3.619740e-47,3.045820e-26,1.214870e-18,1.000000e+00
0.5,0.001,5.500000e+02,0.000000e+00,-4.223220e+00,9.451540e-58,1.070870e-17,6.872670e-39,3.176300e-41,1.102520e-02,9.758810e-36,3.844280e-03,2.010200e-01,9.884180e-67,3.295720e-46,3.850260e-20,6.700040e-66,6.806800e-86,3.871310e-39,1.687670e-86,4.118700e-12,1.610970e-01,1.462600e-01,4.767540e-01,1.287940e-25,2.455810e-59,9.781450e-58,3.811210e-45,1.391210e-25,1.037520e-17,1.000000e+00
0.5,0.001,5.750000e+02,0.000000e+00,-4.075660e+00,8.784870e-55,9.480310e-17,4.942570e-37,2.856220e-39,7.314130e-03,6.292180e-34,8.942210e-03,2.088360e-01,2.764290e-63,7.963190e-44,4.025880e-19,1.999940e-62,1.680420e-81,3.415330e-37,4.727630e-82,1.576660e-11,1.938440e-01,1.141420e-01,4.669220e-01,9.127420e-25,1.006280e-56,6.668030e-55,2.663910e-43,4.780540e-25,7.170850e-17,1.000000e+00
0.5,0.001,6.000000e+02,0.000000e+00,-3.914350e+00,4.624220e-52,6.865980e-16,2.468130e-35,1.766170e-37,4.603500e-03,2.864080e-32,1.919390e-02,2.120840e-01,3.995060e-60,1.193170e-41,3.319820e-18,3.062650e-59,1.787940e-77,1.991800e-35,5.649010e-78,5.280370e-11,2.204910e-01,8.629260e-02,4.573350e-01,5.104090e-24,2.496450e-54,2.639910e-52,1.294170e-41,1.302400e-24,4.129620e-16,1.000000e+00
0.5,0.001,6.250000e+02,0.000000e+00,-3.725310e+00,1.475650e-49,4.179110e-15,8.879860e-34,7.848950e-36,2.799930e-03,9.588410e-31,3.812260e-02,2.082760e-01,3.228700e-57,1.177370e-39,2.234370e-17,2.606250e-56,9.067370e-74,8.115720e-34,3.188020e-74,1.575630e-10,2.400880e-01,6.338700e-02,4.473260e-01,2.322200e-23,3.976390e-52,6.473060e-50,4.526830e-40,2.945500e-24,2.029790e-15,1.000000e+00
0.5,0.001,6.500000e+02,1.369750e-02,-3.486730e+00,3.024120e-47,2.185720e-14,2.367450e-32,2.600480e-34,1.667110e-03,2.442590e-29,7.001410e-02,1.947650e-01,1.559960e-54,8.045360e-38,1.261930e-16,1.318690e-53,2.386850e-70,2.418050e-32,9.262920e-71,4.248460e-10,2.526130e-01,4.515460e-02,4.357870e-01,8.776830e-23,4.267670e-50,1.037300e-47,1.169320e-38,5.726820e-24,8.678650e-15,1.000000e+00
0.5,0.001,6.750000e+02,3.787320e-02,-3.177160e+00,4.180330e-45,1.000220e-13,4.768630e-31,6.625710e-33,9.793570e-04,4.872920e-28,1.182750e-01,1.695930e-01,4.769950e-52,3.970640e-36,6.114240e-16,4.202540e-51,3.507020e-67,5.468080e-31,1.491360e-67,1.046580e-09,2.584760e-01,3.095140e-02,4.217250e-01,2.785430e-22,3.214480e-48,1.137040e-45,2.267850e-37,9.814320e-24,3.277280e-14,1.000000e+00
0.5,0.001,7.000000e+02,6.921560e-02,-2.793030e+00,4.065410e-43,4.067410e-13,7.339920e-30,1.334280e-31,5.714490e-04,7.809440e-27,1.820150e-01,1.335040e-01,9.692660e-50,1.467280e-34,2.589910e-15,8.863110e-49,3.061090e-64,9.689590e-30,1.417130e-64,2.379710e-09,2.586060e-01,2.017250e-02,4.051320e-01,7.452240e-22,1.762380e-46,8.872590e-44,3.337680e-36,1.514510e-23,1.108260e-13,1.000000e+00
0.5,0.001,7.250000e+02,1.051330e-01,-2.371020e+00,2.884350e-41,1.491700e-12,8.696960e-29,2.179210e-30,3.349610e-04,1.029960e-25,2.524220e-01,9.216310e-02,1.365210e-47,4.193820e-33,9.775930e-15,1.290860e-46,1.674860e-61,1.386940e-28,8.391590e-62,5.056700e-09,2.549000e-01,1.237700e-02,3.878020e-01,1.689480e-21,7.289730e-45,5.112220e-42,3.768970e-35,2.161600e-23,3.408520e-13,1.000000e+00
0.5,0.001,7.500000e+02,1.388070e-01,-1.986860e+00,1.540670e-39,5.006910e-12,8.035970e-28,2.959060e-29,2.007000e-04,1.144280e-24,3.145860e-01,5.506070e-02,1.382470e-45,9.554500e-32,3.355870e-14,1.347210e-44,6.018320e-59,1.652580e-27,3.246140e-59,1.019400e-08,2.500890e-01,7.161420e-03,3.729020e-01,3.300240e-21,2.357970e-43,2.250500e-40,3.334750e-34,2.953770e-23,9.705110e-13,1.000000e+00
0.5,0.001,7.750000e+02,1.635740e-01,-1.703410e+00,6.367950e-38,1.557640e-11,5.960260e-27,3.412960e-28,1.247070e-04,1.092760e-23,3.577280e-01,2.915230e-02,1.039040e-43,1.780740e-30,1.066020e-13,1.040510e-42,1.479110e-56,1.682130e-26,8.547220e-57,1.974790e-08,2.463480e-01,3.981680e-03,3.626650e-01,5.733260e-21,6.152380e-42,7.796840e-39,2.395900e-33,3.977960e-23,2.597340e-12,1.000000e+00
0.5,0.001,8.000000e+02,1.782750e-01,-1.523990e+00,2.086110e-36,4.529520e-11,3.698560e-26,3.397510e-27,8.054230e-05,9.104500e-23,3.822460e-01,1.442350e-02,5.959930e-42,2.770500e-29,3.165240e-13,6.117140e-41,2.576210e-54,1.488490e-25,1.587960e-54,3.697630e-08,2.442140e-01,2.186320e-03,3.568500e-01,9.182950e-21,1.323020e-40,2.175490e-37,1.457290e-32,5.332360e-23,6.585240e-12,1.000000e+00
0.5,0.001,8.250000e+02,1.859150e-01,-1.414450e+00,5.532000e-35,1.237970e-10,1.995200e-25,2.954260e-26,5.375390e-05,6.691350e-22,3.946210e-01,7.013580e-03,2.673740e-40,3.655420e-28,8.827940e-13,2.806090e-39,3.280870e-52,1.158240e-24,2.148530e-52,6.699340e-08,2.432020e-01,1.212080e-03,3.538980e-01,1.394230e-20,2.379740e-39,4.978770e-36,7.767340e-32,7.092770e-23,1.586330e-11,1.000000e+00
0.5,0.001,8.500000e+02,1.896780e-01,-1.342370e+00,1.209830e-33,3.194620e-10,9.611780e-25,2.267410e-25,3.683900e-05,4.379890e-21,4.005940e-01,3.456180e-03,9.586520e-39,4.146320e-27,2.321440e-12,1.026600e-37,3.140490e-50,8.001370e-24,2.177000e-50,1.175140e-07,2.427670e-01,6.866250e-04,3.524590e-01,2.040310e-20,3.626570e-38,9.496330e-35,3.713170e-31,9.319760e-23,3.638590e-11,1.000000e+00
0.5,0.001,8.750000e+02,1.915240e-01,-1.288510e+00,2.218300e-32,7.817540e-10,4.206930e-24,1.551140e-24,2.581270e-05,2.576460e-20,4.034790e-01,1.750250e-03,2.800210e-37,4.093780e-26,5.778590e-12,3.053970e-36,2.315340e-48,4.952090e-23,1.693280e-48,1.998380e-07,2.425900e-01,3.992930e-04,3.517550e-01,2.904220e-20,4.740730e-37,1.531910e-33,1.616210e-30,1.207220e-22,7.968610e-11,1.000000e+00
0.5,0.001,9.000000e+02,1.924470e-01,-1.243290e+00,3.460530e-31,1.821640e-09,1.692280e-23,9.544830e-24,1.844090e-05,1.373610e-19,4.049020e-01,9.152490e-04,6.778080e-36,3.558210e-25,1.367160e-11,7.515720e-35,1.343620e-46,2.769620e-22,1.033490e-46,3.300750e-07,2.425220e-01,2.385750e-04,3.514030e-01,4.041620e-20,5.379270e-36,2.118420e-32,6.472270e-30,1.541210e-22,1.671500e-10,1.000000e+00
0.5,0.001,9.250000e+02,1.929220e-01,-1.202150e+00,4.653410e-30,4.057520e-09,6.309470e-23,5.327330e-23,1.340670e-05,6.688820e-19,4.056250e-01,4.945340e-04,1.380430e-34,2.750570e-24,3.086380e-11,1.553790e-33,6.257480e-45,1.410990e-21,5.047880e-45,5.306160e-07,2.424990e-01,1.463480e-04,3.512210e-01,5.516270e-20,5.356960e-35,2.542170e-31,2.403600e-29,1.940470e-22,3.368850e-10,1.000000e+00
0.5,0.001,9.500000e+02,1.931750e-01,-1.162960e+00,5.457430e-29,8.669310e-09,2.195070e-22,2.717500e-22,9.903930e-06,2.996020e-18,4.060040e-01,2.758030e-04,2.397860e-33,1.908540e-23,6.672440e-11,2.735910e-32,2.379660e-43,6.595650e-21,2.008020e-43,8.318590e-07,2.424930e-01,9.203880e-05,3.511240e-01,7.400280e-20,4.729420e-34,2.676840e-30,8.331570e-29,2.411700e-22,6.543520e-10,1.000000e+00
0.5,0.001,9.750000e+02,1.933130e-01,-1.124700e+00,5.641030e-28,1.782410e-08,7.166360e-22,1.275630e-21,7.425290e-06,1.242280e-17,4.062100e-01,1.584890e-04,3.596180e-32,1.198580e-22,1.385990e-10,4.153950e-31,7.505620e-42,2.847590e-20,6.608860e-42,1.274180e-06,2.424940e-01,5.925070e-05,3.510700e-01,9.774240e-20,3.735640e-33,2.498050e-29,2.710550e-28,2.961690e-22,1.228290e-09,1.000000e+00
0.5,0.001,1.000000e+03,1.933920e-01,-1.086850e+00,5.187860e-27,3.536510e-08,2.206390e-21,5.544510e-21,5.643860e-06,4.795940e-17,4.063240e-01,9.366350e-05,4.708090e-31,6.863920e-22,2.774470e-10,5.499160e-30,1.991130e-40,1.142260e-19,1.825370e-40,1.910170e-06,2.424960e-01,3.898270e-05,3.510390e-01,1.272730e-19,2.661860e-32,2.084760e-28,8.316920e-28,3.597220e-22,2.233820e-09,1.000000e+00
0.5,0.001,1.025000e+03,1.934380e-01,-1.049150e+00,4.281400e-26,6.789020e-08,6.434200e-21,2.244000e-20,4.344960e-06,1.732910e-16,4.063900e-01,5.681940e-05,5.434350e-30,3.608670e-21,5.366860e-10,6.411530e-29,4.499360e-39,4.280120e-19,4.285510e-39,2.807070e-06,2.424990e-01,2.617330e-05,3.510210e-01,1.635710e-19,1.723950e-31,1.568640e-27,2.417260e-27,4.324960e-22,3.945070e-09,1.000000e+00
0.5,0.001,1.050000e+03,1.934660e-01,-1.011480e+00,3.195260e-25,1.263930e-07,1.784150e-20,8.499750e-20,3.385100e-06,5.888100e-16,4.064290e-01,3.531870e-05,5.580260e-29,1.752450e-20,1.005660e-09,6.643520e-28,8.760120e-38,1.505440e-18,8.652020e-38,4.049410e-06,2.425010e-01,1.790820e-05,3.510100e-01,2.076950e-19,1.021730e-30,1.072030e-26,6.680780e-27,5.151480e-22,6.779980e-09,1.000000e+00
0.5,0.001,1.075000e+03,1.934840e-01,-9.737600e-01,2.171660e-24,2.286900e-07,4.720880e-20,3.027010e-19,2.666850e-06,1.889450e-15,4.064520e-01,2.245820e-05,5.139310e-28,7.904590e-20,1.829520e-09,6.168510e-27,1.484870e-36,4.992360e-18,1.517970e-36,5.741820e-06,2.425020e-01,1.247080e-05,3.510020e-01,2.607860e-19,5.575660e-30,6.699120e-26,1.761980e-26,6.083160e-22,1.136040e-08,1.000000e+00
0.5,0.001,1.100000e+03,1.934970e-01,-9.359550e-01,1.352730e-23,4.029180e-07,1.195800e-19,1.017810e-18,2.123050e-06,5.748440e-15,4.064670e-01,1.458630e-05,4.276790e-27,3.328400e-19,3.237920e-09,5.170820e-26,2.212010e-35,1.567210e-17,2.336650e-35,8.011990e-06,2.425030e-01,8.828390e-06,3.509970e-01,3.240600e-19,2.817370e-29,3.851220e-25,4.448640e-26,7.126160e-22,1.859080e-08,1.000000e+00
