Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.1,0.001,3.000000e+02,4.818760e-02,-3.228960e+00,1.502170e-114,6.700200e-37,2.967960e-74,1.354460e-78,3.836320e-04,2.132100e-70,5.178300e-10,1.859860e-01,1.271300e-132,5.633700e-93,5.538090e-42,1.855540e-132,6.383070e-170,1.268860e-78,1.502000e-171,1.924970e-24,2.546220e-05,9.808340e-02,7.155210e-01,2.329740e-45,2.449420e-109,6.099200e-112,3.112340e-80,3.729340e-43,6.378960e-35,1.000000e+00
0.1,0.001,3.250000e+02,4.841240e-02,-3.202120e+00,5.992150e-105,1.117810e-33,2.796270e-68,2.908060e-72,6.090130e-04,1.604140e-64,7.419280e-09,1.862430e-01,1.704390e-121,4.338090e-85,2.524140e-38,3.318940e-121,1.006670e-155,5.433950e-72,3.496050e-157,2.332910e-22,1.020200e-04,9.755230e-02,7.154940e-01,4.624630e-42,7.487690e-101,9.138950e-103,2.789760e-74,3.017990e-40,5.128360e-32,1.000000e+00
0.1,0.001,3.500000e+02,4.872560e-02,-3.174570e+00,1.023700e-96,6.495780e-31,3.711440e-63,7.810180e-67,8.910190e-04,1.752510e-59,7.295840e-08,1.866200e-01,5.975630e-112,2.513740e-78,3.456480e-35,1.479450e-111,1.511250e-143,2.650860e-66,7.347610e-145,1.424760e-20,3.360260e-04,9.674280e-02,7.154100e-01,3.077280e-39,1.408940e-93,6.749810e-95,3.557990e-69,9.121960e-38,1.589950e-29,1.000000e+00
0.1,0.001,3.750000e+02,4.916330e-02,-3.145890e+00,1.405130e-89,1.620400e-28,1.026810e-58,3.975070e-62,1.214760e-03,4.086460e-55,5.306460e-07,1.871910e-01,1.133040e-103,1.833790e-72,1.802680e-32,3.432750e-103,5.465930e-133,2.265180e-61,3.565190e-134,5.020560e-19,9.430050e-04,9.545830e-02,7.151930e-01,8.509490e-37,2.849180e-87,4.481550e-88,9.531060e-65,1.246090e-35,2.295380e-27,1.000000e+00
0.1,0.001,4.000000e+02,4.978650e-02,-3.115330e+00,2.484250e-83,2.027140e-26,7.946030e-55,5.235390e-58,1.548370e-03,2.715090e-51,3.020250e-06,1.880800e-01,2.003980e-96,2.474800e-67,4.267090e-30,7.205280e-96,9.560040e-124,4.670500e-57,8.078190e-125,1.128390e-17,2.310570e-03,9.335570e-02,7.147020e-01,1.144790e-34,9.403790e-82,4.198250e-82,7.182490e-61,8.806790e-34,1.775270e-25,1.000000e+00
0.1,0.001,4.250000e+02,5.068200e-02,-3.081720e+00,8.117240e-78,1.430030e-24,2.154270e-51,2.264190e-54,1.837250e-03,6.411030e-48,1.404920e-05,1.894650e-01,5.017060e-90,8.279930e-63,5.224420e-28,2.088200e-89,1.377910e-115,2.958580e-53,1.465210e-116,1.743300e-16,5.019140e-03,8.993500e-02,7.137290e-01,8.410480e-33,6.971940e-77,7.833010e-77,1.904090e-57,3.533590e-32,8.173390e-24,1.000000e+00
0.1,0.001,4.500000e+02,5.194730e-02,-3.043670e+00,6.491420e-73,6.220580e-23,2.438130e-48,3.869660e-51,2.007580e-03,6.388740e-45,5.525510e-05,1.915360e-01,2.459550e-84,8.608680e-59,3.649070e-26,1.161220e-83,2.477920e-108,6.922810e-50,3.235810e-109,1.958630e-15,9.745650e-03,8.463210e-02,7.120240e-01,3.671410e-31,1.488350e-72,3.805940e-72,2.112970e-54,8.553930e-31,2.426960e-22,1.000000e+00
0.1,0.001,4.750000e+02,5.365640e-02,-2.999980e+00,1.586080e-68,1.788230e-21,1.322670e-45,3.025040e-48,1.992320e-03,3.077430e-42,1.887120e-04,1.943870e-01,3.051090e-79,3.320450e-55,1.566760e-24,1.606800e-78,7.715090e-102,6.902440e-47,1.211830e-102,1.670820e-14,1.697970e-02,7.706430e-02,7.093880e-01,1.013590e-29,1.112990e-68,5.951600e-68,1.125770e-51,1.300080e-29,4.944770e-21,1.000000e+00
0.1,0.001,5.000000e+02,5.582160e-02,-2.950190e+00,1.414010e-64,3.590940e-20,3.839320e-43,1.216020e-45,1.775940e-03,7.988320e-40,5.714230e-04,1.978730e-01,1.175920e-74,5.475090e-52,4.390090e-23,6.811790e-74,5.405850e-96,3.287960e-44,1.003310e-96,1.120310e-13,2.662850e-02,6.735230e-02,7.057990e-01,1.859290e-28,3.411130e-65,3.548770e-64,3.212350e-49,1.280760e-28,7.264970e-20,1.000000e+00
0.1,0.001,5.250000e+02,5.839180e-02,-2.894620e+00,5.310650e-61,5.277960e-19,6.512090e-41,2.763920e-43,1.419290e-03,1.220430e-37,1.558670e-03,2.014880e-01,1.662770e-70,4.336830e-49,8.456270e-22,1.047120e-69,1.054130e-90,8.238410e-42,2.276470e-91,6.083960e-13,3.781920e-02,5.627290e-02,7.014420e-01,2.368730e-27,4.866840e-62,9.257300e-61,5.360020e-47,8.480670e-28,8.028600e-19,1.000000e+00
