Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
5.0,0.001,8.500000e+02,3.334060e-01,-2.264870e+00,1.209830e-33,4.449350e-10,1.090680e-24,9.989680e-26,1.386160e-04,1.929670e-21,4.545690e-01,4.450270e-03,9.586520e-39,5.774840e-27,4.503090e-12,1.026600e-37,3.140490e-50,1.552090e-23,2.177000e-50,7.210870e-08,4.709160e-01,1.511360e-03,6.841480e-02,6.254930e-20,7.039440e-39,4.183850e-35,8.178650e-32,6.802450e-22,2.232700e-11,1.000000e+00
5.0,0.001,8.750000e+02,3.467440e-01,-2.180030e+00,2.218300e-32,1.088460e-09,4.778130e-24,6.831030e-25,9.700800e-05,1.134640e-20,4.582620e-01,2.257800e-03,2.800210e-37,5.699910e-26,1.120230e-11,3.053970e-36,2.315340e-48,9.600100e-23,1.693280e-48,1.225340e-07,4.702840e-01,8.791670e-04,6.821990e-02,8.903350e-20,9.194230e-38,6.746360e-34,3.560090e-31,8.795250e-22,4.886090e-11,1.000000e+00
5.0,0.001,9.000000e+02,3.534920e-01,-2.112650e+00,3.460530e-31,2.535940e-09,1.922960e-23,4.202480e-24,6.926130e-05,6.047840e-20,4.600940e-01,1.181770e-03,6.778080e-36,4.953460e-25,2.649560e-11,7.515720e-35,1.343620e-46,5.367530e-22,1.033490e-46,2.023140e-07,4.700090e-01,5.253830e-04,6.812070e-02,1.239030e-19,1.042790e-36,9.327130e-33,1.425700e-30,1.121830e-21,1.024520e-10,1.000000e+00
5.0,0.001,9.250000e+02,3.570000e-01,-2.053720e+00,4.653410e-30,5.648120e-09,7.171280e-23,2.345270e-23,5.033770e-05,2.944650e-19,4.610290e-01,6.388570e-04,1.380430e-34,3.828830e-24,5.980490e-11,1.553790e-33,6.257480e-45,2.734080e-21,5.047880e-45,3.251670e-07,4.698900e-01,3.223120e-04,6.806860e-02,1.691140e-19,1.038210e-35,1.119150e-31,5.294590e-30,1.411780e-21,2.064470e-10,1.000000e+00
5.0,0.001,9.500000e+02,3.588790e-01,-1.998930e+00,5.457430e-29,1.206730e-08,2.495230e-22,1.196250e-22,3.718010e-05,1.318860e-18,4.615220e-01,3.563880e-04,2.397860e-33,2.656610e-23,1.292820e-10,2.735910e-32,2.379660e-43,1.277940e-20,2.008020e-43,5.097160e-07,4.698410e-01,2.027140e-04,6.804030e-02,2.268750e-19,9.164610e-35,1.178350e-30,1.835250e-29,1.754190e-21,4.009500e-10,1.000000e+00
5.0,0.001,9.750000e+02,3.599170e-01,-1.946180e+00,5.641030e-28,2.480990e-08,8.146900e-22,5.615110e-22,2.787270e-05,5.468320e-18,4.617900e-01,2.048270e-04,3.596180e-32,1.668340e-22,2.685310e-10,4.153950e-31,7.505620e-42,5.517100e-20,6.608860e-42,7.806990e-07,4.698220e-01,1.305030e-04,6.802430e-02,2.996590e-19,7.238280e-34,1.099610e-29,5.970640e-29,2.153970e-21,7.525790e-10,1.000000e+00
5.0,0.001,1.000000e+03,3.605070e-01,-1.894430e+00,5.187860e-27,4.922510e-08,2.508390e-21,2.440550e-21,2.118480e-05,2.111050e-17,4.619390e-01,1.210580e-04,4.708090e-31,9.553980e-22,5.375310e-10,5.499160e-30,1.991130e-40,2.213040e-19,1.825370e-40,1.170330e-06,4.698160e-01,8.586330e-05,6.801490e-02,3.901970e-19,5.157440e-33,9.176560e-29,1.831990e-28,2.616000e-21,1.368620e-09,1.000000e+00
5.0,0.001,1.025000e+03,3.608530e-01,-1.843150e+00,4.281400e-26,9.449670e-08,7.315050e-21,9.877340e-21,1.630880e-05,7.627680e-17,4.620250e-01,7.344160e-05,5.434350e-30,5.022920e-21,1.039770e-09,6.411530e-29,4.499360e-39,8.292300e-19,4.285510e-39,1.719810e-06,4.698160e-01,5.765020e-05,6.800920e-02,5.014840e-19,3.340100e-32,6.904620e-28,5.324520e-28,3.145130e-21,2.417030e-09,1.000000e+00
5.0,0.001,1.050000e+03,3.610610e-01,-1.792060e+00,3.195260e-25,1.759270e-07,2.028430e-20,3.741260e-20,1.270590e-05,2.591720e-16,4.620760e-01,4.565230e-05,5.580260e-29,2.439240e-20,1.948350e-09,6.643520e-28,8.760120e-38,2.916620e-18,8.652020e-38,2.480920e-06,4.698180e-01,3.944550e-05,6.800540e-02,6.367670e-19,1.979520e-31,4.718670e-27,1.471570e-27,3.746120e-21,4.153830e-09,1.000000e+00
5.0,0.001,1.075000e+03,3.611920e-01,-1.741000e+00,2.171660e-24,3.183130e-07,5.367310e-20,1.332360e-19,1.000990e-05,8.316560e-16,4.621070e-01,2.902960e-05,5.139310e-28,1.100240e-19,3.544490e-09,6.168510e-27,1.484870e-36,9.672120e-18,1.517970e-36,3.517760e-06,4.698200e-01,2.746910e-05,6.800280e-02,7.995420e-19,1.080220e-30,2.948670e-26,3.881060e-27,4.423610e-21,6.960000e-09,1.000000e+00
