Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
1.0,0.001,3.000000e+02,0.000000e+00,-6.552910e+00,1.502170e-114,1.774970e-36,2.142620e-74,9.962130e-79,1.889430e-02,1.568170e-70,3.738290e-10,9.692880e-02,1.271300e-132,1.492440e-92,3.886580e-41,1.855540e-132,6.383070e-170,8.904750e-78,1.502000e-171,3.750730e-24,1.786910e-04,4.969230e-01,3.870750e-01,3.126830e-44,1.325060e-109,4.486000e-112,1.215480e-80,1.289010e-40,1.242910e-34,1.000000e+00
1.0,0.001,3.250000e+02,0.000000e+00,-6.465380e+00,5.992150e-105,2.867810e-33,2.096060e-68,2.138680e-72,2.638540e-02,1.179730e-64,5.561420e-09,1.046470e-01,1.704390e-121,1.112970e-84,1.661430e-37,3.318940e-121,1.006670e-155,3.576720e-71,3.496050e-157,4.401730e-22,6.715150e-04,4.813160e-01,3.869800e-01,5.854020e-41,4.049770e-101,6.721060e-103,1.131030e-74,8.606440e-38,9.676180e-32,1.000000e+00
1.0,0.001,3.500000e+02,0.000000e+00,-6.375050e+00,1.023700e-96,1.613890e-30,2.886240e-63,5.742160e-67,3.395180e-02,1.288470e-59,5.673700e-08,1.128600e-01,5.975630e-112,6.245450e-78,2.133650e-34,1.479450e-111,1.511250e-143,1.636350e-65,7.347610e-145,2.602560e-20,2.074250e-03,4.644050e-01,3.867080e-01,3.670200e-38,7.615890e-94,4.962560e-95,1.495630e-69,2.145610e-35,2.904290e-29,1.000000e+00
1.0,0.001,3.750000e+02,0.000000e+00,-6.282570e+00,1.405130e-89,3.903760e-28,8.268940e-59,2.920490e-62,4.091970e-02,3.002330e-55,4.273290e-07,1.213950e-01,1.133040e-103,4.417840e-72,1.046260e-31,3.432750e-103,5.465930e-133,1.314690e-60,3.565190e-134,8.886340e-19,5.473120e-03,4.461610e-01,3.860500e-01,9.581700e-36,1.537950e-87,3.292600e-88,4.143050e-65,2.436190e-33,4.062800e-27,1.000000e+00
1.0,0.001,4.000000e+02,0.000000e+00,-6.186490e+00,2.484250e-83,4.745700e-26,6.613770e-55,3.840820e-58,4.650980e-02,1.991860e-51,2.513870e-06,1.302990e-01,2.003980e-96,5.793710e-67,2.338650e-29,7.205280e-96,9.560040e-124,2.559750e-56,8.078190e-125,1.937980e-17,1.266350e-02,4.258670e-01,3.846580e-01,1.222580e-33,5.061190e-82,3.079950e-82,3.217540e-61,1.449840e-31,3.048990e-25,1.000000e+00
1.0,0.001,4.250000e+02,0.000000e+00,-6.083340e+00,8.117240e-78,3.262990e-24,1.850470e-51,1.656560e-54,4.980240e-02,4.690520e-48,1.206790e-05,1.397950e-01,5.017060e-90,1.889280e-62,2.720060e-27,2.088200e-89,1.377910e-115,1.540370e-52,1.465210e-116,2.910290e-16,2.613190e-02,4.022090e-01,3.820500e-01,8.582510e-32,3.731980e-77,5.730880e-77,8.754990e-58,4.987000e-30,1.364480e-23,1.000000e+00
1.0,0.001,4.500000e+02,0.000000e+00,-5.968160e+00,6.491420e-73,1.388830e-22,2.159110e-48,2.818370e-51,4.988290e-02,4.653070e-45,4.893160e-05,1.502050e-01,2.459550e-84,1.922010e-58,1.818950e-25,1.161220e-83,2.477920e-108,3.450810e-49,3.235810e-109,3.184910e-15,4.857920e-02,3.735870e-01,3.776980e-01,3.618330e-30,7.895070e-73,2.771960e-72,9.925700e-55,1.059460e-28,3.946450e-22,1.000000e+00
1.0,0.001,4.750000e+02,0.000000e+00,-5.835460e+00,1.586080e-68,3.924980e-21,1.206770e-45,2.188360e-48,4.624020e-02,2.226260e-42,1.721750e-04,1.618120e-01,3.051090e-79,7.288060e-55,7.547990e-24,1.606800e-78,7.715090e-102,3.325310e-46,1.211830e-102,2.652970e-14,8.180120e-02,3.387310e-01,3.712430e-01,9.778680e-29,5.824620e-69,4.305470e-68,5.375200e-52,1.453650e-27,7.851420e-21,1.000000e+00
1.0,0.001,5.000000e+02,0.000000e+00,-5.681140e+00,1.414010e-64,7.786870e-20,3.607080e-43,8.717950e-46,3.926850e-02,5.727050e-40,5.368580e-04,1.746580e-01,1.175920e-74,1.187260e-51,2.064340e-22,6.811790e-74,5.405850e-96,1.546090e-43,1.003310e-96,1.741680e-13,1.252150e-01,2.975520e-01,3.627700e-01,1.781190e-27,1.753270e-65,2.544210e-64,1.551220e-49,1.331650e-26,1.129440e-19,1.000000e+00
1.0,0.001,5.250000e+02,0.000000e+00,-5.504850e+00,5.310650e-61,1.135580e-18,6.294820e-41,1.960540e-43,3.041450e-02,8.656900e-38,1.506670e-03,1.882670e-01,1.662770e-70,9.330940e-49,3.914570e-21,1.047120e-69,1.054130e-90,3.813720e-41,2.276470e-91,9.285150e-13,1.750720e-01,2.518070e-01,3.529320e-01,2.280540e-26,2.448760e-62,6.566500e-61,2.606930e-47,8.412930e-26,1.225300e-18,1.000000e+00
1.0,0.001,5.500000e+02,0.000000e+00,-5.310530e+00,9.451540e-58,1.266910e-17,6.879660e-39,2.693060e-41,2.159870e-02,8.274100e-36,3.848190e-03,2.014290e-01,9.884180e-67,3.899070e-46,5.389040e-20,6.700040e-66,6.806800e-86,5.418490e-39,1.687670e-86,4.131380e-12,2.254810e-01,2.049210e-01,3.427220e-01,2.134850e-25,1.765400e-59,8.293300e-58,2.742540e-45,3.814650e-25,1.040710e-17,1.000000e+00
1.0,0.001,5.750000e+02,0.000000e+00,-5.102580e+00,8.784870e-55,1.120530e-16,4.982400e-37,2.411900e-39,1.427470e-02,5.313350e-34,9.014260e-03,2.122150e-01,2.764290e-63,9.412120e-44,5.624230e-19,1.999940e-62,1.680420e-81,4.771270e-37,4.727630e-82,1.573640e-11,2.708030e-01,1.607440e-01,3.329500e-01,1.519270e-24,7.175550e-57,5.630740e-55,1.914870e-43,1.303410e-24,7.157120e-17,1.000000e+00
1.0,0.001,6.000000e+02,0.000000e+00,-4.878630e+00,4.624220e-52,8.108410e-16,2.503370e-35,1.486170e-37,8.954060e-03,2.410020e-32,1.946790e-02,2.181820e-01,3.995060e-60,1.409080e-41,4.629990e-18,3.062650e-59,1.787940e-77,2.777860e-35,5.649010e-78,5.247270e-11,3.075080e-01,1.220660e-01,3.238220e-01,8.526530e-24,1.767640e-54,2.221390e-52,9.294380e-42,3.532970e-24,4.103730e-16,1.000000e+00
1.0,0.001,6.250000e+02,0.000000e+00,-4.624240e+00,1.475650e-49,4.931240e-15,9.054350e-34,6.585280e-36,5.427980e-03,8.044690e-31,3.887180e-02,2.165420e-01,3.228700e-57,1.389260e-39,3.111000e-17,2.606250e-56,9.067370e-74,1.129980e-33,3.188020e-74,1.559880e-10,3.342840e-01,8.999040e-02,3.148840e-01,3.890170e-23,2.799080e-52,5.430910e-50,3.249160e-40,7.950500e-24,2.009490e-15,1.000000e+00
1.0,0.001,6.500000e+02,0.000000e+00,-4.313940e+00,3.024120e-47,2.576840e-14,2.425220e-32,2.176490e-34,3.220620e-03,2.044350e-29,7.172260e-02,2.043860e-01,1.559960e-54,9.485040e-38,1.753980e-16,1.318690e-53,2.386850e-70,3.360870e-32,9.262920e-71,4.192070e-10,3.511100e-01,6.429240e-02,3.052690e-01,1.473290e-22,2.989500e-50,8.681800e-48,8.391000e-39,1.537710e-23,8.563480e-15,1.000000e+00
1.0,0.001,6.750000e+02,0.000000e+00,-3.921360e+00,4.180330e-45,1.178030e-13,4.906520e-31,5.533600e-33,1.884460e-03,4.069720e-28,1.216960e-01,1.795430e-01,4.769950e-52,4.676510e-36,8.481350e-16,4.202540e-51,3.507020e-67,7.585030e-31,1.491360e-67,1.029460e-09,3.585440e-01,4.417570e-02,2.941570e-01,4.682270e-22,2.242130e-48,9.496250e-46,1.627590e-37,2.619560e-23,3.223660e-14,1.000000e+00
1.0,0.001,7.000000e+02,1.303930e-02,-3.441020e+00,4.065410e-43,4.784710e-13,7.586630e-30,1.112080e-31,1.094280e-03,6.508890e-27,1.881330e-01,1.426300e-01,9.692660e-50,1.726040e-34,3.583930e-15,8.863110e-49,3.061090e-64,1.340850e-29,1.417130e-64,2.333190e-09,3.578600e-01,2.885310e-02,2.814300e-01,1.253880e-21,1.224260e-46,7.394990e-44,2.396490e-36,4.013280e-23,1.086590e-13,1.000000e+00
1.0,0.001,7.250000e+02,6.930620e-02,-2.915860e+00,2.884350e-41,1.752250e-12,9.033350e-29,1.812560e-30,6.377530e-04,8.566710e-26,2.621860e-01,9.943050e-02,1.365210e-47,4.926340e-33,1.348920e-14,1.290860e-46,1.674860e-61,1.913750e-28,8.391590e-62,4.940540e-09,3.517220e-01,1.773890e-02,2.682850e-01,2.844320e-21,5.043100e-45,4.252090e-42,2.708250e-35,5.678880e-23,3.330220e-13,1.000000e+00
1.0,0.001,7.500000e+02,1.227190e-01,-2.437060e+00,1.540670e-39,5.872650e-12,8.387310e-28,2.456370e-29,3.798430e-04,9.498840e-25,3.283400e-01,5.998050e-02,1.382470e-45,1.120660e-31,4.616720e-14,1.347210e-44,6.018320e-59,2.273480e-27,3.246140e-59,9.925420e-09,3.440520e-01,1.028280e-02,2.569650e-01,5.558040e-21,1.624870e-43,1.868180e-40,2.398430e-34,7.690640e-23,9.449410e-13,1.000000e+00
1.0,0.001,7.750000e+02,1.626560e-01,-2.082600e+00,6.367950e-38,1.824700e-11,6.245470e-27,2.828690e-28,2.348480e-04,9.056860e-24,3.748450e-01,3.200900e-02,1.039040e-43,2.086050e-30,1.462900e-13,1.040510e-42,1.479110e-56,2.308380e-26,8.547220e-57,1.917340e-08,3.380620e-01,5.725500e-03,2.491230e-01,9.657650e-21,4.226210e-42,6.462080e-39,1.724550e-33,1.028020e-22,2.521780e-12,1.000000e+00
