Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
1.0,0.001,1.175000e+03,0.000000e+00,-3.077850e-01,2.048380e-21,2.773720e-06,1.069550e-18,2.178480e-17,5.035540e-06,9.321210e-14,2.827170e-01,2.165810e-06,1.430960e-24,2.495010e-17,3.264520e-08,1.760500e-23,3.659240e-32,7.616280e-16,4.225930e-32,2.222150e-05,5.111620e-01,5.016120e-06,2.060830e-01,1.252000e-18,1.412650e-27,3.584430e-23,2.313890e-25,1.028470e-20,7.985940e-08,1.000000e+00
1.0,0.001,1.200000e+03,0.000000e+00,-2.526540e-01,9.495080e-21,4.465260e-06,2.336530e-18,6.028480e-17,4.154840e-06,2.367350e-13,2.827190e-01,1.511390e-06,8.445270e-24,8.322040e-17,5.263460e-08,1.043720e-22,3.519410e-31,1.985520e-15,4.175580e-31,2.936790e-05,5.111590e-01,3.755140e-06,2.060790e-01,1.502190e-18,5.499390e-27,1.553110e-22,5.038820e-25,1.173190e-20,1.206370e-07,1.000000e+00
1.0,0.001,1.225000e+03,0.000000e+00,-1.973130e-01,4.133870e-20,7.051920e-06,4.946550e-18,1.600680e-16,3.454600e-06,5.786500e-13,2.827190e-01,1.070900e-06,4.633830e-23,2.641950e-16,8.320430e-08,5.749370e-22,3.084860e-30,4.976100e-15,3.755440e-30,3.836820e-05,5.111540e-01,2.844760e-06,2.060740e-01,1.789100e-18,2.025600e-26,6.337580e-22,1.063350e-24,1.330860e-20,1.791690e-07,1.000000e+00
1.0,0.001,1.250000e+03,0.000000e+00,-1.417520e-01,1.696750e-19,1.093810e-05,1.016730e-17,4.088070e-16,2.893270e-06,1.364370e-12,2.827200e-01,7.697290e-07,2.374140e-22,8.006620e-16,1.291100e-07,2.955730e-21,2.478050e-29,1.201760e-14,3.091750e-29,4.958750e-05,5.111460e-01,2.179320e-06,2.060670e-01,2.116030e-18,7.082580e-26,2.444240e-21,2.178680e-24,1.501910e-20,2.618900e-07,1.000000e+00
1.0,0.001,1.275000e+03,0.000000e+00,-8.595830e-02,6.588440e-19,1.668020e-05,2.032500e-17,1.006560e-15,2.439790e-06,3.109770e-12,2.827190e-01,5.607550e-07,1.140410e-21,2.322680e-15,1.968760e-07,1.423920e-20,1.833680e-28,2.802890e-14,2.342100e-28,6.343810e-05,5.111350e-01,1.687220e-06,2.060600e-01,2.486410e-18,2.358040e-25,8.939330e-21,4.341460e-24,1.686720e-20,3.770970e-07,1.000000e+00
1.0,0.001,1.300000e+03,0.000000e+00,-2.991770e-02,2.427960e-18,2.503310e-05,3.957950e-17,2.394310e-15,2.070750e-06,6.865270e-12,2.827190e-01,4.137290e-07,5.154910e-21,6.466150e-15,2.953140e-07,6.452260e-20,1.255840e-27,6.325990e-14,1.640390e-27,8.038270e-05,5.111210e-01,1.319260e-06,2.060500e-01,2.903700e-18,7.496510e-25,3.109800e-20,8.427400e-24,1.885650e-20,5.353560e-07,1.000000e+00
1.0,0.001,1.325000e+03,0.000000e+00,2.638950e-02,8.516890e-18,3.700570e-05,7.519130e-17,5.513000e-15,1.768330e-06,1.470630e-11,2.827170e-01,3.089240e-07,2.200310e-20,1.731530e-14,4.361530e-07,2.759640e-19,7.995460e-27,1.384180e-13,1.066990e-26,1.009360e-04,5.111020e-01,1.041260e-06,2.060380e-01,3.371410e-18,2.281630e-24,1.031940e-19,1.595900e-23,2.099010e-20,7.499560e-07,1.000000e+00
1.0,0.001,1.350000e+03,0.000000e+00,8.298770e-02,2.851590e-17,5.392910e-05,1.395450e-16,1.230960e-14,1.518850e-06,3.061910e-11,2.827150e-01,2.332870e-07,8.896700e-20,4.469740e-14,6.347960e-07,1.117640e-18,4.751370e-26,2.941370e-13,6.471840e-26,1.256660e-04,5.110770e-01,8.291520e-07,2.060240e-01,3.893060e-18,6.664350e-24,3.274980e-19,2.952330e-23,2.327110e-20,1.037420e-06,1.000000e+00
1.0,0.001,1.375000e+03,0.000000e+00,1.399080e-01,9.136170e-17,7.753790e-05,2.533160e-16,2.669770e-14,1.311760e-06,6.205830e-11,2.827120e-01,1.780580e-07,3.417770e-19,1.114480e-13,9.112060e-07,4.298930e-18,2.645400e-25,6.079780e-13,3.674560e-25,1.551970e-04,5.110440e-01,6.657990e-07,2.060060e-01,4.472180e-18,1.872260e-23,9.964360e-19,5.342210e-23,2.570170e-20,1.418060e-06,1.000000e+00
1.0,0.001,1.400000e+03,0.000000e+00,1.971900e-01,2.807600e-16,1.100660e-04,4.503200e-16,5.633170e-14,1.138820e-06,1.226170e-10,2.827070e-01,1.372810e-07,1.250880e-18,2.689100e-13,1.290950e-06,1.574800e-17,1.384790e-24,1.224200e-12,1.959890e-24,1.902060e-04,5.110020e-01,5.388800e-07,2.059850e-01,5.112310e-18,5.069620e-23,2.913100e-18,9.466320e-23,2.828390e-20,1.916610e-06,1.000000e+00
