Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,C(gr)
0.1,0.001,5.500000e+02,9.699100e-03,-2.547010e+00,9.451540e-58,5.612780e-18,6.611710e-39,3.921000e-41,8.320630e-04,1.204680e-35,3.698310e-03,1.860440e-01,9.884180e-67,1.727400e-46,1.057730e-20,6.700040e-66,6.806800e-86,1.063510e-39,1.687670e-86,2.664880e-12,4.425610e-02,3.865430e-02,7.265150e-01,1.784070e-26,3.742350e-59,1.207480e-57,5.587300e-45,2.884340e-27,9.318900e-51,3.732500e-36,1.061470e-18,1.867530e-14,2.614350e-12,3.654680e-45,1.152250e-33,3.359050e-42,9.389420e-34,5.648020e-39,3.066150e-23,1.000000e+00
0.1,0.001,5.750000e+02,1.265700e-02,-2.482210e+00,8.784870e-55,4.968190e-17,4.673470e-37,3.550250e-39,5.516530e-04,7.821110e-34,8.455340e-03,1.867140e-01,2.764290e-63,4.173140e-44,1.105640e-19,1.999940e-62,1.680420e-81,9.379590e-38,4.727630e-82,1.027030e-11,5.323570e-02,2.964040e-02,7.214030e-01,1.242110e-25,1.554730e-56,8.288290e-55,3.891700e-43,9.902200e-27,3.008980e-48,1.815230e-34,5.457420e-18,4.151690e-14,1.837860e-12,3.328240e-43,3.500660e-32,5.037750e-41,3.891940e-33,2.394580e-37,3.119400e-22,1.000000e+00
0.1,0.001,6.000000e+02,1.643330e-02,-2.403510e+00,4.624220e-52,3.596700e-16,2.299050e-35,2.208640e-37,3.466530e-04,3.581610e-32,1.787900e-02,1.840220e-01,3.995060e-60,6.250330e-42,9.109980e-19,3.062650e-59,1.787940e-77,5.465730e-36,5.649010e-78,3.459070e-11,6.050530e-02,2.205750e-02,7.151900e-01,6.834450e-25,3.904000e-54,3.301280e-52,1.885210e-41,2.691240e-26,5.878730e-46,6.119420e-33,2.294340e-17,7.910990e-14,1.166620e-12,1.948450e-41,7.507110e-31,5.364000e-40,1.248250e-32,7.300460e-36,2.539300e-21,1.000000e+00
0.1,0.001,6.250000e+02,2.176790e-02,-2.299700e+00,1.475650e-49,2.188960e-15,8.164640e-34,9.866160e-36,2.107480e-04,1.205270e-30,3.505210e-02,1.760770e-01,3.228700e-57,6.166880e-40,6.130040e-18,2.606250e-56,9.067370e-74,2.226560e-34,3.188020e-74,1.037400e-10,6.586860e-02,1.598960e-02,7.068020e-01,3.068260e-24,6.282940e-52,8.136670e-50,6.576550e-40,6.082510e-26,7.406230e-44,1.504600e-31,8.164690e-17,1.334860e-13,6.914070e-13,7.813510e-40,1.197170e-29,4.270800e-39,3.240440e-32,1.642550e-34,1.693010e-20,1.000000e+00
0.1,0.001,6.500000e+02,2.968150e-02,-2.156200e+00,3.024120e-47,1.145410e-14,2.150850e-32,3.283740e-34,1.257300e-04,3.084360e-29,6.360850e-02,1.607570e-01,1.559960e-54,4.216130e-38,3.465560e-17,1.318690e-53,2.386850e-70,6.640510e-33,9.262920e-71,2.811350e-10,6.937330e-02,1.126600e-02,6.948700e-01,1.147550e-23,6.804880e-50,1.309850e-47,1.693930e-38,1.186100e-25,6.344700e-42,2.812340e-30,2.526460e-16,2.043740e-13,3.916800e-13,2.259350e-38,1.480210e-28,2.636230e-38,7.012790e-32,2.766760e-33,9.386510e-20,1.000000e+00
0.1,0.001,6.750000e+02,4.114780e-02,-1.960470e+00,4.180330e-45,5.248560e-14,4.279570e-31,8.403320e-33,7.425530e-05,6.180270e-28,1.061450e-01,1.365910e-01,4.769950e-52,2.083570e-36,1.683590e-16,4.202540e-51,3.507020e-67,1.505660e-31,1.491360e-67,6.965280e-10,7.117270e-02,7.648580e-03,6.783690e-01,3.611920e-23,5.170670e-48,1.442100e-45,3.273840e-37,2.048990e-25,3.863750e-40,4.133040e-29,6.938250e-16,2.889220e-13,2.153050e-13,4.909350e-37,1.466720e-27,1.288980e-37,1.284390e-31,3.495950e-32,4.357900e-19,1.000000e+00
0.1,0.001,7.000000e+02,5.629850e-02,-1.713930e+00,4.065410e-43,2.139380e-13,6.496700e-30,1.700150e-31,4.373840e-05,9.950860e-27,1.611050e-01,1.045920e-01,9.692660e-50,7.717640e-35,7.165180e-16,8.863110e-49,3.061090e-64,2.680700e-30,1.417130e-64,1.594910e-09,7.154520e-02,4.939740e-03,6.577750e-01,9.598470e-23,2.861410e-46,1.130550e-43,4.796520e-36,3.207020e-25,1.737470e-38,4.915300e-28,1.720810e-15,3.827900e-13,1.163170e-13,8.304280e-36,1.198190e-26,5.057280e-37,2.005530e-31,3.283790e-31,1.695290e-18,1.000000e+00
0.1,0.001,7.250000e+02,7.332940e-02,-1.445860e+00,2.884350e-41,7.872300e-13,7.577410e-29,2.790960e-30,2.598230e-05,1.319090e-25,2.199280e-01,6.996220e-02,1.365210e-47,2.213250e-33,2.722700e-15,1.290860e-46,1.674860e-61,3.862760e-29,8.391590e-62,3.417760e-09,7.099240e-02,3.003380e-03,6.360880e-01,2.163560e-22,1.195690e-44,6.547320e-42,5.386200e-35,4.669810e-25,5.968940e-37,4.861070e-27,3.926830e-15,4.837060e-13,6.288430e-14,1.131310e-34,8.298630e-26,1.616780e-36,2.701360e-31,2.267350e-30,5.525760e-18,1.000000e+00
0.1,0.001,7.500000e+02,8.858290e-02,-1.207920e+00,1.540670e-39,2.652150e-12,6.890810e-28,3.808890e-29,1.580010e-05,1.472900e-24,2.697560e-01,4.048610e-02,1.382470e-45,5.061000e-32,9.415900e-15,1.347210e-44,6.018320e-59,4.636810e-28,3.246140e-59,6.950510e-09,7.017000e-02,1.723010e-03,6.178490e-01,4.205920e-22,3.906840e-43,2.896830e-40,4.737870e-34,6.524470e-25,1.615570e-35,4.104110e-26,8.412080e-15,5.950410e-13,3.483430e-14,1.283460e-33,5.012410e-25,4.333620e-36,3.223890e-31,1.159500e-29,1.524230e-17,1.000000e+00
0.1,0.001,7.750000e+02,9.918960e-02,-1.036350e+00,6.367950e-38,8.276220e-12,5.045560e-27,4.410950e-28,9.939220e-06,1.412290e-23,3.028280e-01,2.089110e-02,1.039040e-43,9.461640e-31,3.009520e-14,1.040510e-42,1.479110e-56,4.748880e-27,8.547220e-57,1.356090e-08,6.954720e-02,9.515710e-04,6.057720e-01,7.280160e-22,1.027650e-41,1.007670e-38,3.387780e-33,8.950570e-25,3.536540e-34,3.022660e-25,1.718270e-14,7.236020e-13,2.010460e-14,1.246020e-32,2.700810e-24,1.014680e-35,3.543890e-31,4.595190e-29,3.656960e-17,1.000000e+00
0.1,0.001,8.000000e+02,1.051800e-01,-9.274620e-01,2.086110e-36,2.411400e-11,3.105310e-26,4.402390e-27,6.469770e-06,1.179730e-22,3.209330e-01,1.016750e-02,5.959930e-42,1.474940e-29,8.970960e-14,6.117140e-41,2.576210e-54,4.218700e-26,1.587960e-54,2.550740e-08,6.921540e-02,5.202590e-04,5.991570e-01,1.163330e-21,2.221370e-40,2.818930e-37,2.054340e-32,1.213990e-24,6.392190e-33,1.970310e-24,3.370190e-14,8.738040e-13,1.210610e-14,1.053110e-31,1.315510e-23,2.159350e-35,3.718130e-31,1.512540e-28,7.915800e-17,1.000000e+00
0.1,0.001,8.250000e+02,1.081820e-01,-8.581300e-01,5.532000e-35,6.597500e-11,1.667670e-25,3.833500e-26,4.335970e-06,8.682800e-22,3.298400e-01,4.899910e-03,2.673740e-40,1.948080e-28,2.507250e-13,2.806090e-39,3.280870e-52,3.289560e-25,2.148530e-52,4.632840e-08,6.907250e-02,2.877360e-04,5.958950e-01,1.763860e-21,4.007030e-39,6.460530e-36,1.093170e-31,1.624910e-24,9.702300e-32,1.148250e-23,6.361350e-14,1.046460e-12,7.554440e-15,7.835410e-31,5.836730e-23,4.294860e-35,3.809590e-31,4.391620e-28,1.593740e-16,1.000000e+00
0.1,0.001,8.500000e+02,1.096250e-01,-8.091290e-01,1.209830e-33,1.703370e-10,8.015630e-25,2.944380e-25,2.977600e-06,5.687570e-21,3.340710e-01,2.403610e-03,9.586520e-39,2.210820e-27,6.599890e-13,1.026600e-37,3.140490e-50,2.274800e-24,2.177000e-50,8.136610e-08,6.901910e-02,1.627920e-04,5.943400e-01,2.579290e-21,6.115380e-38,1.233160e-34,5.221620e-31,2.141630e-24,1.255130e-30,6.035120e-23,1.157460e-13,1.241030e-12,4.853740e-15,5.181350e-30,2.374350e-22,8.116690e-35,3.858150e-31,1.168070e-27,3.042370e-16,1.000000e+00
0.1,0.001,8.750000e+02,1.103190e-01,-7.697340e-01,2.218300e-32,4.169320e-10,3.504310e-24,2.015000e-24,2.088400e-06,3.346950e-20,3.360920e-01,1.214430e-03,2.800210e-37,2.183330e-26,1.643660e-12,3.053970e-36,2.315340e-48,1.408570e-23,1.693280e-48,1.384520e-07,6.900220e-02,9.460600e-05,5.935940e-01,3.669880e-21,8.000070e-37,1.990030e-33,2.271870e-30,2.778150e-24,1.402480e-29,2.884390e-22,2.034670e-13,1.456900e-12,3.197190e-15,3.073370e-29,8.913380e-22,1.471490e-34,3.884740e-31,2.905940e-27,5.566880e-16,1.000000e+00
0.1,0.001,9.000000e+02,1.106610e-01,-7.347710e-01,3.460530e-31,9.716430e-10,1.408830e-23,1.240160e-23,1.492660e-06,1.784720e-19,3.370810e-01,6.343200e-04,6.778080e-36,1.897910e-25,3.889640e-12,7.515720e-35,1.343620e-46,7.879700e-23,1.033490e-46,2.287520e-07,6.899880e-02,5.650660e-05,5.932280e-01,5.105930e-21,9.081110e-36,2.752450e-32,9.096130e-30,3.549210e-24,1.370070e-28,1.263190e-21,3.464130e-13,1.693680e-12,2.153140e-15,1.649510e-28,3.107380e-21,2.574250e-34,3.899810e-31,6.841620e-27,9.826940e-16,1.000000e+00
0.1,0.001,9.250000e+02,1.108350e-01,-7.018470e-01,4.653410e-30,2.164360e-09,5.251040e-23,6.922480e-23,1.085410e-06,8.691640e-19,3.375800e-01,3.425320e-04,1.380430e-34,1.467210e-24,8.781870e-12,1.553790e-33,6.257480e-45,4.014780e-22,5.047880e-45,3.677910e-07,6.899970e-02,3.465580e-05,5.930410e-01,6.967940e-21,9.045290e-35,3.303370e-31,3.377680e-29,4.470120e-24,1.182850e-27,5.104670e-21,5.726420e-13,1.951080e-12,1.479540e-15,8.074940e-28,1.011920e-20,4.363510e-34,3.908650e-31,1.535420e-26,1.680640e-15,1.000000e+00
0.1,0.001,9.500000e+02,1.109260e-01,-6.698490e-01,5.457430e-29,4.624500e-09,1.826540e-22,3.531390e-22,8.019150e-07,3.893330e-18,3.378410e-01,1.909680e-04,2.397860e-33,1.018080e-23,1.898650e-11,2.735910e-32,2.379660e-43,1.876800e-21,2.008020e-43,5.766420e-07,6.900170e-02,2.179280e-05,5.929440e-01,9.346950e-21,7.986580e-34,3.478560e-30,1.170740e-28,5.556530e-24,9.113520e-27,1.915570e-20,9.212200e-13,2.228800e-12,1.035720e-15,3.631800e-27,3.094730e-20,7.188920e-34,3.914080e-31,3.301290e-26,2.793380e-15,1.000000e+00
0.1,0.001,9.750000e+02,1.109750e-01,-6.382500e-01,5.641030e-28,9.508110e-09,5.962670e-22,1.657730e-21,6.012500e-07,1.614390e-17,3.379810e-01,1.097190e-04,3.596180e-32,6.393720e-23,3.943960e-11,4.153950e-31,7.505620e-42,8.103050e-21,6.608860e-42,8.832980e-07,6.900350e-02,1.402830e-05,5.928900e-01,1.234470e-20,6.308780e-33,3.246320e-29,3.808720e-28,6.824210e-24,6.321440e-26,6.713350e-20,1.445280e-12,2.526510e-12,7.376140e-16,1.510590e-26,8.931450e-20,1.154060e-33,3.917640e-31,6.826780e-26,4.523420e-15,1.000000e+00
0.1,0.001,1.000000e+03,1.110030e-01,-6.067930e-01,5.187860e-27,1.886530e-08,1.835700e-21,7.205460e-21,4.570120e-07,6.232640e-17,3.380580e-01,6.483480e-05,4.708090e-31,3.661510e-22,7.895070e-11,5.499160e-30,1.991130e-40,3.250430e-20,1.825370e-40,1.324220e-06,6.900490e-02,9.229250e-06,5.928610e-01,1.607380e-20,4.495550e-32,2.709280e-28,1.168630e-27,8.288830e-24,3.978700e-25,2.208630e-19,2.215560e-12,2.843800e-12,5.337900e-16,5.844960e-26,2.443110e-19,1.809110e-33,3.920270e-31,1.362120e-25,7.151480e-15,1.000000e+00
0.1,0.001,1.025000e+03,1.110190e-01,-5.753520e-01,4.281400e-26,3.621560e-08,5.353040e-21,2.916260e-20,3.518350e-07,2.252050e-16,3.381030e-01,3.932860e-05,5.434350e-30,1.925020e-21,1.527200e-10,6.411530e-29,4.499360e-39,1.217960e-19,4.285510e-39,1.946010e-06,6.900590e-02,6.196430e-06,5.928430e-01,2.065750e-20,2.911600e-31,2.038570e-27,3.396530e-27,9.965820e-24,2.288510e-24,6.852770e-19,3.324320e-12,3.180220e-12,3.920990e-16,2.115150e-25,6.359110e-19,2.774490e-33,3.922560e-31,2.629540e-25,1.105890e-14,1.000000e+00
0.1,0.001,1.050000e+03,1.110290e-01,-5.438630e-01,3.195260e-25,6.742350e-08,1.484320e-20,1.104620e-19,2.741100e-07,7.652120e-16,3.381290e-01,2.444550e-05,5.580260e-29,9.348340e-21,2.861710e-10,6.643520e-28,8.760120e-38,4.283900e-19,8.652020e-38,2.807280e-06,6.900640e-02,4.239610e-06,5.928330e-01,2.622940e-20,1.725640e-30,1.393200e-26,9.387250e-27,1.187030e-23,1.210720e-23,2.013700e-18,4.889830e-12,3.535250e-12,2.920650e-16,7.193190e-25,1.580650e-18,4.169640e-33,3.924890e-31,4.923350e-25,1.675370e-14,1.000000e+00
0.1,0.001,1.075000e+03,1.110350e-01,-5.122940e-01,2.171660e-24,1.219930e-07,3.927500e-20,3.933900e-19,2.159470e-07,2.455520e-15,3.381440e-01,1.554390e-05,5.139310e-28,4.216640e-20,5.206100e-10,6.168510e-27,1.484870e-36,1.420630e-18,1.517970e-36,3.980580e-06,6.900650e-02,2.952320e-06,5.928260e-01,3.293360e-20,9.417030e-30,8.706160e-26,2.475780e-26,1.401690e-23,5.925870e-23,5.625500e-18,7.061060e-12,3.908340e-12,2.204110e-16,2.308990e-24,3.764120e-18,6.149740e-33,3.927540e-31,8.959820e-25,2.490180e-14,1.000000e+00
0.1,0.001,1.100000e+03,1.110400e-01,-4.806280e-01,1.352730e-23,2.149320e-07,9.948270e-20,1.322750e-18,1.719110e-07,7.470680e-15,3.381540e-01,1.009540e-05,4.276790e-27,1.775500e-19,9.213770e-10,5.170820e-26,2.212010e-35,4.459630e-18,2.336650e-35,5.554390e-06,6.900610e-02,2.089980e-06,5.928220e-01,4.092340e-20,4.758440e-29,5.005060e-25,6.250840e-26,1.641990e-23,2.697640e-22,1.499240e-17,1.002280e-11,4.298890e-12,1.683850e-16,7.023750e-24,8.613120e-18,8.913230e-33,3.930700e-31,1.587970e-24,3.636100e-14,1.000000e+00
0.1,0.001,1.125000e+03,1.110430e-01,-4.488550e-01,7.767570e-23,3.693880e-07,2.419270e-19,4.215360e-18,1.382000e-07,2.162590e-14,3.381600e-01,6.687740e-06,3.237640e-26,7.011220e-19,1.589290e-09,3.940010e-25,2.921080e-34,1.330110e-17,3.183400e-34,7.635270e-06,6.900540e-02,1.502440e-06,5.928180e-01,5.036160e-20,2.237810e-28,2.661780e-24,1.515230e-25,1.909280e-23,1.147730e-21,3.823820e-17,1.400110e-11,4.706260e-12,1.301240e-16,2.032040e-23,1.898840e-17,1.271030e-32,3.934520e-31,2.745740e-24,5.222100e-14,1.000000e+00
0.1,0.001,1.150000e+03,1.110460e-01,-4.169730e-01,4.133480e-22,6.202600e-07,5.663400e-19,1.277650e-17,1.121260e-07,5.975760e-14,3.381640e-01,4.513030e-06,2.243440e-25,2.607390e-18,2.676350e-09,2.745980e-24,3.446430e-33,3.781760e-17,3.869130e-33,1.034990e-05,6.900420e-02,1.095720e-06,5.928150e-01,6.141910e-20,9.840530e-28,1.316180e-23,3.535740e-25,2.204850e-23,4.583910e-21,9.360210e-17,1.926860e-11,5.129800e-12,1.016480e-16,5.609810e-23,4.043060e-17,1.785240e-32,3.939090e-31,4.639240e-24,7.384600e-14,1.000000e+00
0.1,0.001,1.175000e+03,1.110490e-01,-3.849790e-01,2.048380e-21,1.019100e-06,1.279320e-18,3.694810e-17,9.176080e-08,1.580920e-13,3.381660e-01,3.098680e-06,1.430960e-24,9.166940e-18,4.406820e-09,1.760500e-23,3.659240e-32,1.028130e-16,4.225930e-32,1.384720e-05,6.900240e-02,8.099380e-07,5.928120e-01,7.427460e-20,4.063580e-27,6.079360e-23,7.961520e-25,2.529940e-23,1.725560e-20,2.204860e-16,2.615010e-11,5.568830e-12,8.021300e-17,1.482260e-22,8.332850e-17,2.472200e-32,3.944470e-31,7.670850e-24,1.029230e-13,1.000000e+00
0.1,0.001,1.200000e+03,1.110520e-01,-3.528720e-01,9.495080e-21,1.640560e-06,2.794800e-18,1.022470e-16,7.570780e-08,4.015160e-13,3.381680e-01,2.162390e-06,8.445270e-24,3.057570e-17,7.105010e-09,1.043720e-22,3.519410e-31,2.680200e-16,4.175580e-31,1.830040e-05,6.900000e-02,6.063140e-07,5.928090e-01,8.911360e-20,1.581960e-26,2.634160e-22,1.733760e-24,2.885680e-23,6.145110e-20,5.009930e-16,3.502830e-11,6.022650e-12,6.390550e-17,3.758910e-22,1.665820e-16,3.378420e-32,3.950700e-31,1.242890e-23,1.415120e-13,1.000000e+00
0.1,0.001,1.225000e+03,1.110550e-01,-3.206540e-01,4.133870e-20,2.590870e-06,5.916710e-18,2.714870e-16,6.294380e-08,9.814340e-13,3.381690e-01,1.532170e-06,4.633830e-23,9.706530e-17,1.123110e-08,5.749370e-22,3.084860e-30,6.716860e-16,3.755440e-30,2.390870e-05,6.899680e-02,4.593050e-07,5.928060e-01,1.061270e-19,5.826980e-26,1.074900e-21,3.658830e-24,3.273150e-23,2.077360e-19,1.100520e-15,4.634910e-11,6.490570e-12,5.137360e-17,9.171950e-22,3.236170e-16,4.559760e-32,3.957800e-31,1.975860e-23,1.921010e-13,1.000000e+00
0.1,0.001,1.250000e+03,1.110600e-01,-2.883220e-01,1.696750e-19,4.018540e-06,1.216140e-17,6.933740e-16,5.271140e-08,2.314100e-12,3.381690e-01,1.101270e-06,2.374140e-22,2.941560e-16,1.742680e-08,2.955730e-21,2.478050e-29,1.622090e-15,3.091750e-29,3.089940e-05,6.899260e-02,3.518500e-07,5.928010e-01,1.255130e-19,2.037470e-25,4.145670e-21,7.496730e-24,3.693320e-23,6.687030e-19,2.341880e-15,6.062660e-11,6.971840e-12,4.165120e-17,2.158420e-21,6.119970e-16,6.082740e-32,3.965760e-31,3.085310e-23,2.576650e-13,1.000000e+00
0.1,0.001,1.275000e+03,1.110650e-01,-2.558770e-01,6.588440e-19,6.127990e-06,2.431130e-17,1.707240e-15,4.444460e-08,5.274550e-12,3.381700e-01,8.022890e-07,1.140410e-21,8.533090e-16,2.657210e-08,1.423920e-20,1.833680e-28,3.783020e-15,2.342100e-28,3.952960e-05,6.898730e-02,2.723840e-07,5.927960e-01,1.474690e-19,6.783660e-25,1.516220e-20,1.493920e-23,4.147070e-23,2.055650e-18,4.836650e-15,7.844840e-11,7.465740e-12,3.404010e-17,4.909250e-21,1.128430e-15,8.025720e-32,3.974550e-31,4.737180e-23,3.417240e-13,1.000000e+00
0.1,0.001,1.300000e+03,1.110710e-01,-2.233180e-01,2.427960e-18,9.196350e-06,4.734240e-17,4.061100e-15,3.771650e-08,1.164450e-11,3.381700e-01,5.919370e-07,5.154910e-21,2.375450e-15,3.985530e-08,6.452260e-20,1.255840e-27,8.537490e-15,1.640390e-27,5.008730e-05,6.898040e-02,2.129670e-07,5.927900e-01,1.722010e-19,2.156690e-24,5.274680e-20,2.900030e-23,4.635160e-23,6.050790e-18,9.711570e-15,1.004790e-10,7.971500e-12,2.803100e-17,1.081330e-20,2.031600e-15,1.048030e-31,3.984130e-31,7.158750e-23,4.484040e-13,1.000000e+00
0.1,0.001,1.325000e+03,1.110780e-01,-1.906420e-01,8.516890e-18,1.359410e-05,8.993930e-17,9.351070e-15,3.220240e-08,2.494460e-11,3.381690e-01,4.419930e-07,2.200310e-20,6.360790e-15,5.885750e-08,2.759640e-19,7.995460e-27,1.867910e-14,1.066990e-26,6.289280e-05,6.897160e-02,1.680760e-07,5.927820e-01,1.999110e-19,6.564360e-24,1.750360e-19,5.492050e-23,5.158270e-23,1.709590e-17,1.898850e-14,1.274660e-10,8.488330e-12,2.324800e-17,2.310770e-20,3.576260e-15,1.355240e-31,3.994440e-31,1.065710e-22,5.825040e-13,1.000000e+00
