Bg,P_atm,regime,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH,CH4,CO,CO2,CN,C2H,"C2H2,acetylene",C3,C3H,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,C(gr)
2.0,0.01,SATURE,3.525000e+03,2.000000e+02,3.125230e+01,2.067880e-01,4.546830e-02,6.950650e-09,6.280590e-05,3.235750e-05,8.667420e-16,9.072260e-03,7.173030e-13,6.606030e-03,1.167250e-03,4.119770e-06,7.134490e-01,5.312930e-05,7.653920e-03,1.330630e-07,8.903970e-03,4.943240e-05,5.282400e-05,3.473210e-14,6.359840e-04,0.000000e+00
2.0,0.01,SATURE,3.550000e+03,2.000000e+02,3.168830e+01,2.281710e-01,4.477840e-02,8.061230e-09,6.796190e-05,3.229920e-05,5.978200e-16,8.915270e-03,7.202420e-13,6.561100e-03,1.074710e-03,3.260450e-06,6.943540e-01,4.694810e-05,7.361310e-03,9.598060e-08,7.955300e-03,4.254670e-05,4.585350e-05,3.093940e-14,5.901820e-04,0.000000e+00
2.0,0.01,SATURE,3.575000e+03,2.000000e+02,3.216710e+01,2.511320e-01,4.402670e-02,9.324510e-09,7.336250e-05,3.214540e-05,4.109900e-16,8.747840e-03,7.214910e-13,6.501050e-03,9.865560e-04,2.573410e-06,6.737030e-01,4.133810e-05,7.051840e-03,6.897890e-08,7.078540e-03,3.653820e-05,3.973320e-05,2.748660e-14,5.467780e-04,0.000000e+00
2.0,0.01,SATURE,3.600000e+03,2.000000e+02,3.269310e+01,2.756920e-01,4.321290e-02,1.075770e-08,7.900380e-05,3.189180e-05,2.814740e-16,8.569780e-03,7.209680e-13,6.425880e-03,9.026750e-04,2.024820e-06,6.514810e-01,3.625430e-05,6.726020e-03,4.936050e-08,6.269450e-03,3.130220e-05,3.436260e-05,2.434860e-14,5.057500e-04,0.000000e+00
2.0,0.01,SATURE,3.625000e+03,2.000000e+02,3.327140e+01,3.018520e-01,4.233720e-02,1.237930e-08,8.488160e-05,3.153500e-05,1.919380e-16,8.381070e-03,7.186190e-13,6.335710e-03,8.229700e-04,1.587520e-06,6.276890e-01,3.165630e-05,6.384700e-03,3.514670e-08,5.524310e-03,2.674640e-05,2.965370e-05,2.150240e-14,4.670750e-04,0.000000e+00
2.0,0.01,SATURE,3.650000e+03,2.000000e+02,3.390710e+01,3.295910e-01,4.140070e-02,1.421000e-08,9.099170e-05,3.107260e-05,1.302470e-16,8.181830e-03,7.144180e-13,6.230790e-03,7.473770e-04,1.239700e-06,6.023490e-01,2.750810e-05,6.029060e-03,2.488460e-08,4.839850e-03,2.278990e-05,2.553010e-05,1.892740e-14,4.307200e-04,0.000000e+00
2.0,0.01,SATURE,3.675000e+03,2.000000e+02,3.460600e+01,3.588610e-01,4.040530e-02,1.627220e-08,9.733070e-05,3.050360e-05,8.791190e-17,7.972380e-03,7.083770e-13,6.111550e-03,6.758550e-04,9.637940e-07,5.755090e-01,2.377710e-05,5.660660e-03,1.750680e-08,4.213210e-03,1.936110e-05,2.192440e-05,1.660490e-14,3.966530e-04,0.000000e+00
2.0,0.01,SATURE,3.700000e+03,2.000000e+02,3.537380e+01,3.895830e-01,3.935410e-02,1.859090e-08,1.038970e-04,2.982850e-05,5.899380e-17,7.753250e-03,7.005510e-13,5.978580e-03,6.083830e-04,7.456520e-07,5.472440e-01,2.043350e-05,5.281530e-03,1.222930e-08,3.641840e-03,1.639730e-05,1.877780e-05,1.451750e-14,3.648380e-04,0.000000e+00
2.0,0.01,SATURE,3.725000e+03,2.000000e+02,3.621670e+01,4.216440e-01,3.825120e-02,2.119420e-08,1.106940e-04,2.904970e-05,3.934430e-17,7.525210e-03,6.910450e-13,5.832710e-03,5.449580e-04,5.738420e-07,5.176610e-01,1.745010e-05,4.894100e-03,8.476200e-09,3.123440e-03,1.384280e-05,1.603830e-05,1.264910e-14,3.352370e-04,0.000000e+00
2.0,0.01,SATURE,3.750000e+03,2.000000e+02,3.714040e+01,4.548910e-01,3.710230e-02,2.411430e-08,1.177270e-04,2.817180e-05,2.607120e-17,7.289330e-03,6.800210e-13,5.674970e-03,4.855860e-04,4.391280e-07,4.869050e-01,1.480180e-05,4.501280e-03,5.825030e-09,2.655850e-03,1.164830e-05,1.366000e-05,1.098470e-14,3.078130e-04,0.000000e+00
2.0,0.01,SATURE,3.775000e+03,2.000000e+02,3.815050e+01,4.891310e-01,3.591450e-02,2.738880e-08,1.250130e-04,2.720150e-05,1.716270e-17,7.046940e-03,6.677040e-13,5.506650e-03,4.302820e-04,3.340360e-07,4.551590e-01,1.246450e-05,4.106410e-03,3.966470e-09,2.237010e-03,9.770110e-06,1.160210e-05,9.509980e-15,2.825270e-04,0.000000e+00
2.0,0.01,SATURE,3.800000e+03,2.000000e+02,3.925150e+01,5.241240e-01,3.469640e-02,3.106220e-08,1.325780e-04,2.614790e-05,1.122500e-17,6.799690e-03,6.543820e-13,5.329310e-03,3.790530e-04,2.525210e-07,4.226470e-01,1.041560e-05,3.713230e-03,2.674610e-09,1.864850e-03,8.169210e-06,9.828000e-06,8.210940e-15,2.593380e-04,0.000000e+00
2.0,0.01,SATURE,3.825000e+03,2.000000e+02,4.044690e+01,5.595880e-01,3.345820e-02,3.518870e-08,1.404610e-04,2.502240e-05,7.296100e-18,6.549540e-03,6.404100e-13,5.144740e-03,3.319010e-04,1.896930e-07,3.896360e-01,8.633090e-06,3.325810e-03,1.785060e-09,1.537250e-03,6.810850e-06,8.305150e-06,7.074150e-15,2.382050e-04,0.000000e+00
2.0,0.01,SATURE,3.850000e+03,2.000000e+02,4.173780e+01,5.952000e-01,3.221180e-02,3.983490e-08,1.487200e-04,2.383890e-05,4.715670e-18,6.298740e-03,6.262090e-13,4.954980e-03,2.888080e-04,1.415980e-07,3.564340e-01,7.095220e-06,2.948440e-03,1.178750e-09,1.251930e-03,5.663910e-06,7.004060e-06,6.086350e-15,2.190880e-04,0.000000e+00
2.0,0.01,SATURE,3.875000e+03,2.000000e+02,4.312230e+01,6.305980e-01,3.097010e-02,4.508440e-08,1.574370e-04,2.261310e-05,3.033440e-18,6.049780e-03,6.122610e-13,4.762270e-03,2.497300e-04,1.050500e-07,3.233800e-01,5.780670e-06,2.585460e-03,7.700110e-10,1.006390e-03,4.700510e-06,5.898030e-06,5.234530e-15,2.019390e-04,0.000000e+00
2.0,0.01,SATURE,3.900000e+03,2.000000e+02,4.459490e+01,6.653940e-01,2.974730e-02,5.104260e-08,1.667160e-04,2.136190e-05,1.944510e-18,5.805360e-03,5.991010e-13,4.568980e-03,2.145920e-04,7.748760e-08,2.908420e-01,4.668230e-06,2.241100e-03,4.976190e-10,7.979300e-04,3.895600e-06,4.962830e-06,4.505850e-15,1.867110e-04,0.000000e+00
2.0,0.01,SATURE,3.925000e+03,2.000000e+02,4.614520e+01,6.991880e-01,2.855770e-02,5.784300e-08,1.766940e-04,2.010340e-05,1.244130e-18,5.568250e-03,5.873050e-13,4.377570e-03,1.832780e-04,5.686300e-08,2.592010e-01,3.736800e-06,1.919220e-03,3.182440e-10,6.235490e-04,3.226740e-06,4.176390e-06,3.887720e-15,1.733500e-04,0.000000e+00
2.0,0.01,SATURE,3.950000e+03,2.000000e+02,4.775760e+01,7.315810e-01,2.741590e-02,6.565500e-08,1.875400e-04,1.885540e-05,7.960800e-19,5.341190e-03,5.774740e-13,4.190410e-03,1.556340e-04,4.154730e-08,2.288360e-01,2.965630e-06,1.623150e-03,2.015340e-10,4.800240e-04,2.673840e-06,3.518610e-06,3.367910e-15,1.617960e-04,0.000000e+00
2.0,0.01,SATURE,3.975000e+03,2.000000e+02,4.941100e+01,7.622020e-01,2.633530e-02,7.469230e-08,1.994570e-04,1.763490e-05,5.105590e-19,5.126740e-03,5.702170e-13,4.009720e-03,1.314600e-04,3.025640e-08,2.000990e-01,2.334410e-06,1.355390e-03,1.264900e-10,3.639290e-04,2.218990e-06,2.971250e-06,2.934610e-15,1.519800e-04,0.000000e+00
2.0,0.01,SATURE,4.000000e+03,2.000000e+02,5.107940e+01,7.907270e-01,2.532760e-02,8.522180e-08,2.126760e-04,1.645680e-05,3.289820e-19,4.927120e-03,5.661350e-13,3.837380e-03,1.105200e-04,2.198710e-08,1.733020e-01,1.823650e-06,1.117500e-03,7.877510e-11,2.717250e-04,1.846330e-06,2.517840e-06,2.576660e-15,1.438260e-04,0.000000e+00
2.0,0.01,SATURE,4.025000e+03,2.000000e+02,5.273360e+01,8.169000e-01,2.440240e-02,9.757430e-08,2.274610e-04,1.533370e-05,2.134870e-19,4.744100e-03,5.657990e-13,3.674870e-03,9.254680e-05,1.596460e-08,1.486910e-01,1.414970e-06,9.099440e-04,4.874840e-11,1.998650e-04,1.541940e-06,2.143600e-06,2.283590e-15,1.372460e-04,0.000000e+00
2.0,0.01,SATURE,4.050000e+03,2.000000e+02,5.434270e+01,8.405500e-01,2.356590e-02,1.121540e-07,2.440930e-04,1.427460e-05,1.398330e-19,4.578810e-03,5.697360e-13,3.523140e-03,7.724950e-05,1.159700e-08,1.264330e-01,1.091430e-06,7.321510e-04,3.002240e-11,1.449180e-04,1.293730e-06,1.835460e-06,2.045830e-15,1.321420e-04,0.000000e+00
2.0,0.01,SATURE,4.075000e+03,2.000000e+02,5.587760e+01,8.615970e-01,2.282100e-02,1.294520e-07,2.628640e-04,1.328550e-05,9.261940e-20,4.431790e-03,5.784240e-13,3.382570e-03,6.432830e-05,8.438680e-09,1.066090e-01,8.377730e-07,5.825700e-04,1.843080e-11,1.036840e-04,1.091370e-06,1.581980e-06,1.854740e-15,1.284050e-04,0.000000e+00
2.0,0.01,SATURE,4.100000e+03,2.000000e+02,5.731290e+01,8.800550e-01,2.216760e-02,1.500500e-07,2.840690e-04,1.236880e-05,6.212350e-20,4.302900e-03,5.922830e-13,3.253010e-03,5.348450e-05,6.157530e-09,8.921020e-02,6.406110e-07,4.588810e-04,1.129640e-11,7.329160e-05,9.261090e-07,1.373280e-06,1.702660e-15,1.259150e-04,0.000000e+00
2.0,0.01,SATURE,4.125000e+03,2.000000e+02,5.862950e+01,8.960220e-01,2.160230e-02,1.746430e-07,3.079890e-04,1.152420e-05,4.223210e-20,4.191450e-03,6.116760e-13,3.133830e-03,4.443190e-05,4.509410e-09,7.415020e-02,4.884840e-07,3.582400e-04,6.922510e-12,5.126160e-05,7.906750e-07,1.201010e-06,1.582960e-15,1.245440e-04,0.000000e+00
2.0,0.01,SATURE,4.150000e+03,2.000000e+02,5.981560e+01,9.096590e-01,2.111930e-02,2.040420e-07,3.348890e-04,1.074910e-05,2.910660e-20,4.096260e-03,6.369230e-13,3.024010e-03,3.690500e-05,3.316580e-09,6.127890e-02,3.718050e-07,2.775470e-04,4.246870e-12,3.553270e-05,6.791140e-07,1.058190e-06,1.489920e-15,1.241550e-04,0.000000e+00
2.0,0.01,SATURE,4.175000e+03,2.000000e+02,6.086700e+01,9.211780e-01,2.071140e-02,2.391980e-07,3.650020e-04,1.003950e-05,2.033410e-20,4.015860e-03,6.683060e-13,2.922300e-03,3.066430e-05,2.450720e-09,5.040200e-02,2.827280e-07,2.136810e-04,2.611050e-12,2.445020e-05,5.866140e-07,9.390590e-07,1.418750e-15,1.246070e-04,0.000000e+00
2.0,0.01,SATURE,4.200000e+03,2.000000e+02,6.178580e+01,9.308130e-01,2.037010e-02,2.812130e-07,3.985290e-04,9.390200e-06,1.439090e-20,3.948590e-03,7.060820e-13,2.827360e-03,2.549940e-05,1.819760e-09,4.129990e-02,2.149500e-07,1.636930e-04,1.610160e-12,1.672880e-05,5.093340e-07,8.389720e-07,1.365420e-15,1.257520e-04,0.000000e+00
2.0,0.01,SATURE,4.225000e+03,2.000000e+02,6.257930e+01,9.388060e-01,2.008700e-02,3.313670e-07,4.356320e-04,8.795920e-06,1.030910e-20,3.892760e-03,7.505030e-13,2.737800e-03,2.122840e-05,1.357910e-09,3.374550e-02,1.634930e-07,1.249300e-04,9.965690e-13,1.139810e-05,4.442430e-07,7.541870e-07,1.326630e-15,1.274460e-04,0.000000e+00
2.0,0.01,SATURE,4.250000e+03,2.000000e+02,6.325840e+01,9.453930e-01,1.985360e-02,3.911390e-07,4.764310e-04,8.251250e-06,7.467760e-21,3.846710e-03,8.018210e-13,2.652360e-03,1.769720e-05,1.018180e-09,2.751780e-02,1.244750e-07,9.509540e-05,6.193470e-13,7.744570e-06,3.889620e-07,6.817350e-07,1.299640e-15,1.295410e-04,0.000000e+00
2.0,0.01,SATURE,4.275000e+03,2.000000e+02,6.383550e+01,9.507930e-01,1.966220e-02,4.622420e-07,5.210070e-04,7.751110e-06,5.464450e-21,3.808900e-03,8.603000e-13,2.569890e-03,1.477630e-05,7.670290e-10,2.241110e-02,9.489910e-08,7.226630e-05,3.866260e-13,5.253920e-06,3.416350e-07,6.192700e-07,1.282250e-15,1.318950e-04,0.000000e+00
2.0,0.01,SATURE,4.300000e+03,2.000000e+02,6.432390e+01,9.552030e-01,1.950590e-02,5.466500e-07,5.693930e-04,7.290850e-06,4.035030e-21,3.777980e-03,9.262290e-13,2.489430e-03,1.235820e-05,5.804240e-10,1.824070e-02,7.247460e-08,5.487360e-05,2.424780e-13,3.562450e-06,3.008150e-07,5.649460e-07,1.272660e-15,1.343690e-04,0.000000e+00
2.0,0.01,SATURE,4.325000e+03,2.000000e+02,6.473650e+01,9.587920e-01,1.937850e-02,6.466390e-07,6.215830e-04,6.866300e-06,3.003840e-21,3.752730e-03,9.999240e-13,2.410200e-03,1.035390e-05,4.410960e-10,1.484500e-02,5.545780e-08,4.166310e-05,1.528040e-13,2.416440e-06,2.653750e-07,5.173150e-07,1.269410e-15,1.368340e-04,0.000000e+00
2.0,0.01,SATURE,4.350000e+03,2.000000e+02,6.508500e+01,9.617090e-01,1.927490e-02,7.648340e-07,6.775210e-04,6.473800e-06,2.252490e-21,3.732140e-03,1.081730e-12,2.331600e-03,8.690340e-06,3.365760e-10,1.208580e-02,4.252790e-08,3.164880e-05,9.676330e-14,1.640910e-06,2.344280e-07,4.752340e-07,1.271320e-15,1.391670e-04,0.000000e+00
2.0,0.01,SATURE,4.375000e+03,2.000000e+02,6.538010e+01,9.640760e-01,1.919060e-02,9.042520e-07,7.371100e-04,6.110120e-06,1.700120e-21,3.715330e-03,1.172040e-12,2.253180e-03,7.307350e-06,2.578140e-10,9.846410e-03,3.268750e-08,2.406510e-05,6.157610e-14,1.116160e-06,2.072740e-07,4.378010e-07,1.277460e-15,1.412570e-04,0.000000e+00
2.0,0.01,SATURE,4.400000e+03,2.000000e+02,6.563100e+01,9.659960e-01,1.912210e-02,1.068360e-06,8.002060e-04,5.772460e-06,1.290750e-21,3.701600e-03,1.271280e-12,2.174670e-03,6.155730e-06,1.982100e-10,8.030040e-03,2.518430e-08,1.832360e-05,3.937670e-14,7.608730e-07,1.833560e-07,4.043000e-07,1.287050e-15,1.430040e-04,0.000000e+00
2.0,0.01,SATURE,4.425000e+03,2.000000e+02,6.584550e+01,9.675530e-01,1.906640e-02,1.261130e-06,8.666200e-04,5.458370e-06,9.851630e-22,3.690360e-03,1.379890e-12,2.095900e-03,5.195120e-06,1.529200e-10,6.556840e-03,1.945140e-08,1.397530e-05,2.530350e-14,5.199970e-07,1.622240e-07,3.741560e-07,1.299490e-15,1.443230e-04,0.000000e+00
2.0,0.01,SATURE,4.450000e+03,2.000000e+02,6.603020e+01,9.688160e-01,1.902090e-02,1.487110e-06,9.361200e-04,5.165700e-06,7.555750e-22,3.681110e-03,1.498400e-12,2.016830e-03,4.392410e-06,1.183750e-10,5.361480e-03,1.506130e-08,1.067910e-05,1.633880e-14,3.563850e-07,1.435110e-07,3.469060e-07,1.314270e-15,1.451440e-04,0.000000e+00
2.0,0.01,SATURE,4.475000e+03,2.000000e+02,6.619070e+01,9.698410e-01,1.898380e-02,1.751520e-06,1.008430e-03,4.892580e-06,5.820740e-22,3.673460e-03,1.627340e-12,1.937500e-03,3.720450e-06,9.193000e-11,4.390870e-03,1.169180e-08,8.177510e-06,1.060070e-14,2.449990e-07,1.269130e-07,3.221720e-07,1.330990e-15,1.454100e-04,0.000000e+00
2.0,0.01,SATURE,4.500000e+03,2.000000e+02,6.633140e+01,9.706750e-01,1.895340e-02,2.060290e-06,1.083240e-03,4.637340e-06,4.502630e-22,3.667100e-03,1.767290e-12,1.858030e-03,3.156940e-06,7.161470e-11,3.601930e-03,9.099290e-09,6.275870e-06,6.910380e-15,1.689690e-07,1.121770e-07,2.996430e-07,1.349320e-15,1.450830e-04,0.000000e+00
2.0,0.01,SATURE,4.525000e+03,2.000000e+02,6.645610e+01,9.713520e-01,1.892840e-02,2.420190e-06,1.160210e-03,4.398520e-06,3.496400e-22,3.661760e-03,1.918880e-12,1.778570e-03,2.683530e-06,5.595670e-11,2.959880e-03,7.099790e-09,4.827690e-06,4.525810e-15,1.169240e-07,9.908520e-08,2.790590e-07,1.369010e-15,1.441400e-04,0.000000e+00
2.0,0.01,SATURE,4.550000e+03,2.000000e+02,6.656770e+01,9.719040e-01,1.890780e-02,2.838920e-06,1.238950e-03,4.174800e-06,2.724860e-22,3.657220e-03,2.082770e-12,1.699350e-03,2.285100e-06,4.384960e-11,2.436650e-03,5.553810e-09,3.722630e-06,2.977750e-15,8.118680e-08,8.745370e-08,2.602040e-07,1.389830e-15,1.425750e-04,0.000000e+00
2.0,0.01,SATURE,4.575000e+03,2.000000e+02,6.666860e+01,9.723540e-01,1.889070e-02,3.325220e-06,1.319060e-03,3.965010e-06,2.130830e-22,3.653320e-03,2.259660e-12,1.620590e-03,1.949180e-06,3.445950e-11,2.009580e-03,4.355500e-09,2.877580e-06,1.968120e-15,5.656940e-08,7.712140e-08,2.428920e-07,1.411610e-15,1.403960e-04,0.000000e+00
2.0,0.01,SATURE,4.600000e+03,2.000000e+02,6.676100e+01,9.727210e-01,1.887660e-02,3.889020e-06,1.400140e-03,3.768100e-06,1.671720e-22,3.649910e-03,2.450290e-12,1.542570e-03,1.665480e-06,2.715490e-11,1.660450e-03,3.424360e-09,2.229910e-06,1.306650e-15,3.955540e-08,6.794760e-08,2.269640e-07,1.434200e-15,1.376260e-04,0.000000e+00
2.0,0.01,SATURE,4.625000e+03,2.000000e+02,6.684630e+01,9.730210e-01,1.886470e-02,4.541540e-06,1.481740e-03,3.583110e-06,1.315620e-22,3.646880e-03,2.655440e-12,1.465530e-03,1.425450e-06,2.145640e-11,1.374550e-03,2.699010e-09,1.732350e-06,8.713200e-16,2.775660e-08,5.980820e-08,2.122850e-07,1.457490e-15,1.343020e-04,0.000000e+00
2.0,0.01,SATURE,4.650000e+03,2.000000e+02,6.692580e+01,9.732660e-01,1.885480e-02,5.295440e-06,1.563430e-03,3.409180e-06,1.038460e-22,3.644120e-03,2.875910e-12,1.389740e-03,1.222040e-06,1.699830e-11,1.140010e-03,2.132570e-09,1.349200e-06,5.835560e-16,1.954610e-08,5.259300e-08,1.987330e-07,1.481370e-15,1.304700e-04,0.000000e+00
2.0,0.01,SATURE,4.675000e+03,2.000000e+02,6.700070e+01,9.734670e-01,1.884640e-02,6.165040e-06,1.644800e-03,3.245520e-06,8.220580e-23,3.641560e-03,3.112570e-12,1.315450e-03,1.049360e-06,1.350110e-11,9.472650e-04,1.689130e-09,1.053430e-06,3.925050e-16,1.381300e-08,4.620370e-08,1.862060e-07,1.505760e-15,1.261860e-04,0.000000e+00
2.0,0.01,SATURE,4.700000e+03,2.000000e+02,6.707170e+01,9.736310e-01,1.883930e-02,7.166420e-06,1.725420e-03,3.091410e-06,6.525680e-23,3.639110e-03,3.366280e-12,1.242910e-03,9.025280e-07,1.075050e-11,7.885830e-04,1.341130e-09,8.245660e-07,2.651170e-16,9.795810e-09,4.055220e-08,1.746100e-07,1.530590e-15,1.215130e-04,0.000000e+00
2.0,0.01,SATURE,4.725000e+03,2.000000e+02,6.713950e+01,9.737660e-01,1.883320e-02,8.317700e-06,1.804910e-03,2.946190e-06,5.194280e-23,3.636730e-03,3.637950e-12,1.172330e-03,7.774700e-07,8.581480e-12,6.577040e-04,1.067360e-09,6.470290e-07,1.798170e-16,6.971180e-09,3.555930e-08,1.638640e-07,1.555790e-15,1.165170e-04,0.000000e+00
2.0,0.01,SATURE,4.750000e+03,2.000000e+02,6.720460e+01,9.738760e-01,1.882800e-02,9.639160e-06,1.882890e-03,2.809260e-06,4.145420e-23,3.634340e-03,3.928520e-12,1.103920e-03,6.707830e-07,6.866680e-12,5.495610e-04,8.514820e-10,5.089730e-07,1.224610e-16,4.978200e-09,3.115390e-08,1.538950e-07,1.581320e-15,1.112680e-04,0.000000e+00
2.0,0.01,SATURE,4.775000e+03,2.000000e+02,6.726760e+01,9.739670e-01,1.882350e-02,1.115360e-05,1.959040e-03,2.680070e-06,3.316870e-23,3.631910e-03,4.238940e-12,1.037830e-03,5.796250e-07,5.507630e-12,4.600410e-04,6.808430e-10,4.013540e-07,8.373620e-17,3.567180e-09,2.727190e-08,1.446360e-07,1.607130e-15,1.058340e-04,0.000000e+00
2.0,0.01,SATURE,4.800000e+03,2.000000e+02,6.732870e+01,9.740410e-01,1.881950e-02,1.288630e-05,2.033050e-03,2.558090e-06,2.660590e-23,3.629380e-03,4.570190e-12,9.742180e-04,5.016120e-07,4.427910e-12,3.858010e-04,5.456480e-10,3.172580e-07,5.748430e-17,2.564760e-09,2.385540e-08,1.360300e-07,1.633160e-15,1.002840e-04,0.000000e+00
2.0,0.01,SATURE,4.825000e+03,2.000000e+02,6.738840e+01,9.741020e-01,1.881610e-02,1.486580e-05,2.104670e-03,2.442870e-06,2.139420e-23,3.626700e-03,4.923250e-12,9.131930e-04,4.347450e-07,3.568040e-12,3.241230e-04,4.382860e-10,2.513840e-07,3.961690e-17,1.850220e-09,2.085250e-08,1.280230e-07,1.659390e-15,9.468060e-05,0.000000e+00
2.0,0.01,SATURE,4.850000e+03,2.000000e+02,6.744670e+01,9.741520e-01,1.881310e-02,1.712360e-05,2.173680e-03,2.333970e-06,1.724480e-23,3.623830e-03,5.299110e-12,8.548400e-04,3.773450e-07,2.881660e-12,2.727880e-04,3.528330e-10,1.996590e-07,2.740820e-17,1.339170e-09,1.821640e-08,1.205680e-07,1.685760e-15,8.908370e-05,0.000000e+00
2.0,0.01,SATURE,4.875000e+03,2.000000e+02,6.750390e+01,9.741940e-01,1.881050e-02,1.969470e-05,2.239900e-03,2.230970e-06,1.393290e-23,3.620710e-03,5.698750e-12,7.992150e-04,3.279960e-07,2.332490e-12,2.299860e-04,2.846650e-10,1.589490e-07,1.903380e-17,9.724410e-10,1.590490e-08,1.136190e-07,1.712240e-15,8.354630e-05,0.000000e+00
2.0,0.01,SATURE,4.900000e+03,2.000000e+02,6.756020e+01,9.742270e-01,1.880810e-02,2.261830e-05,2.303210e-03,2.133520e-06,1.128320e-23,3.617300e-03,6.123130e-12,7.463480e-04,2.855070e-07,1.892110e-12,1.942350e-04,2.301640e-10,1.268310e-07,1.326750e-17,7.084210e-10,1.388050e-08,1.071390e-07,1.738790e-15,7.811530e-05,0.000000e+00
2.0,0.01,SATURE,4.925000e+03,2.000000e+02,6.761570e+01,9.742550e-01,1.880610e-02,2.593730e-05,2.363500e-03,2.041250e-06,9.158220e-24,3.613550e-03,6.573200e-12,6.962420e-04,2.488710e-07,1.538180e-12,1.643220e-04,1.864940e-10,1.014340e-07,9.282100e-18,5.177250e-10,1.210930e-08,1.010910e-07,1.765360e-15,7.283060e-05,0.000000e+00
2.0,0.01,SATURE,4.950000e+03,2.000000e+02,6.767060e+01,9.742780e-01,1.880420e-02,2.969930e-05,2.420740e-03,1.953850e-06,7.450030e-24,3.609400e-03,7.049850e-12,6.488790e-04,2.172350e-07,1.253110e-12,1.392500e-04,1.514270e-10,8.130480e-08,6.517410e-18,3.795500e-10,1.056110e-08,9.544230e-08,1.791920e-15,6.772520e-05,0.000000e+00
2.0,0.01,SATURE,4.975000e+03,2.000000e+02,6.772480e+01,9.742960e-01,1.880250e-02,3.395680e-05,2.474890e-03,1.871020e-06,6.073750e-24,3.604800e-03,7.553930e-12,6.042190e-04,1.898780e-07,1.023000e-12,1.182000e-04,1.232090e-10,6.531480e-08,4.592520e-18,2.791140e-10,9.209040e-09,9.016250e-08,1.818410e-15,6.282540e-05,0.000000e+00
2.0,0.01,SATURE,5.000000e+03,2.000000e+02,6.777860e+01,9.743120e-01,1.880100e-02,3.876740e-05,2.525980e-03,1.792480e-06,4.962410e-24,3.599670e-03,8.086190e-12,5.622040e-04,1.661890e-07,8.368580e-13,1.004960e-04,1.004540e-10,5.258420e-08,3.247520e-18,2.058820e-10,8.029220e-09,8.522440e-08,1.844790e-15,5.815090e-05,0.000000e+00
2.0,0.0177828,OK,3.000000e+02,0.000000e+00,-6.947530e+00,8.447330e-116,4.278350e-37,1.032410e-75,1.686400e-79,7.040710e-100,3.586510e-01,1.801280e-11,4.001930e-03,2.654620e-71,3.597350e-93,4.015490e-41,1.043440e-133,4.226070e-118,3.589470e-171,9.200100e-78,8.446340e-173,2.721510e-24,1.846180e-04,4.399150e-01,1.972480e-01,1.000000e+00
2.0,0.0177828,OK,3.250000e+02,0.000000e+00,-6.882990e+00,3.369640e-106,6.367620e-34,1.215940e-69,3.620460e-73,1.262470e-91,3.606380e-01,3.226220e-10,6.262440e-03,1.997110e-65,2.471210e-85,1.456580e-37,1.866380e-122,3.019200e-108,5.660900e-157,3.135730e-71,1.965970e-158,2.942170e-22,5.887200e-04,4.353030e-01,1.972080e-01,1.000000e+00
2.0,0.0177828,OK,3.500000e+02,0.000000e+00,-6.813460e+00,5.756670e-98,3.369400e-31,1.936730e-64,9.721550e-68,1.512040e-84,3.627220e-01,3.807170e-09,9.036790e-03,2.181400e-60,1.303890e-78,1.653780e-34,8.319570e-113,8.558330e-100,8.498390e-145,1.268330e-65,4.131860e-146,1.635830e-20,1.607740e-03,4.295260e-01,1.971080e-01,1.000000e+00
2.0,0.0177828,OK,3.750000e+02,0.000000e+00,-6.739800e+00,7.901610e-91,7.787340e-29,6.224480e-60,4.945830e-63,2.075250e-78,3.643830e-01,3.216740e-08,1.223230e-02,5.084420e-56,8.812850e-73,7.403760e-32,1.930380e-104,1.831180e-92,3.073720e-134,9.303280e-61,2.004850e-135,5.338420e-19,3.873000e-03,4.226280e-01,1.968840e-01,1.000000e+00
2.0,0.0177828,OK,4.000000e+02,0.000000e+00,-6.662840e+00,1.397000e-84,9.171370e-27,5.451620e-56,6.508750e-59,4.892230e-73,3.648200e-01,2.072140e-07,1.574320e-02,3.375450e-52,1.119670e-67,1.553220e-29,4.051830e-97,4.790520e-86,5.376010e-125,1.700060e-56,4.542700e-126,1.128640e-17,8.410470e-03,4.145890e-01,1.964370e-01,1.000000e+00
2.0,0.0177828,OK,4.250000e+02,0.000000e+00,-6.583030e+00,4.564660e-79,6.190930e-25,1.637890e-52,2.810920e-55,2.698810e-68,3.629190e-01,1.068160e-06,1.947590e-02,7.959090e-49,3.584570e-63,1.741240e-27,1.174280e-90,2.215380e-80,7.748570e-117,9.860630e-53,8.239490e-118,1.666170e-16,1.672820e-02,4.052600e-01,1.956160e-01,1.000000e+00
2.0,0.0177828,OK,4.500000e+02,0.000000e+00,-6.500170e+00,3.650400e-74,2.623660e-23,2.019370e-49,4.792670e-52,4.429710e-64,3.572570e-01,4.576470e-06,2.336510e-02,7.912620e-46,3.630890e-59,1.154350e-25,6.530030e-85,2.411800e-75,1.393440e-109,2.189960e-49,1.819630e-110,1.819430e-15,3.082940e-02,3.943190e-01,1.942250e-01,1.000000e+00
