Bg,P_atm,regime,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH,CH4,CO,CO2,CN,C2H,"C2H2,acetylene",C3,C3H,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,C(gr)
0.0,0.001,OK,8.250000e+02,1.722670e-01,-8.375710e-01,5.532000e-35,0.000000e+00,1.711820e-25,4.023000e-26,0.000000e+00,0.000000e+00,3.385740e-01,5.162820e-03,9.112010e-22,0.000000e+00,0.000000e+00,2.806090e-39,0.000000e+00,3.280870e-52,0.000000e+00,2.148530e-52,0.000000e+00,0.000000e+00,0.000000e+00,6.562630e-01,1.000000e+00
0.0,0.001,OK,8.500000e+02,1.735820e-01,-7.913880e-01,1.209830e-33,0.000000e+00,8.227980e-25,3.089910e-25,0.000000e+00,0.000000e+00,3.429210e-01,2.532650e-03,5.968690e-21,0.000000e+00,0.000000e+00,1.026600e-37,0.000000e+00,3.140490e-50,0.000000e+00,2.177000e-50,0.000000e+00,0.000000e+00,0.000000e+00,6.545460e-01,1.000000e+00
0.0,0.001,OK,8.750000e+02,1.742110e-01,-7.543380e-01,2.218300e-32,0.000000e+00,3.597110e-24,2.114610e-24,0.000000e+00,0.000000e+00,3.449920e-01,1.279610e-03,3.512390e-20,0.000000e+00,0.000000e+00,3.053970e-36,0.000000e+00,2.315340e-48,0.000000e+00,1.693280e-48,0.000000e+00,0.000000e+00,0.000000e+00,6.537280e-01,1.000000e+00
0.0,0.001,OK,9.000000e+02,1.745180e-01,-7.214810e-01,3.460530e-31,0.000000e+00,1.446110e-23,1.301460e-23,0.000000e+00,0.000000e+00,3.460030e-01,6.683420e-04,1.872950e-19,0.000000e+00,0.000000e+00,7.515720e-35,0.000000e+00,1.343620e-46,0.000000e+00,1.033490e-46,0.000000e+00,0.000000e+00,0.000000e+00,6.533290e-01,1.000000e+00
0.0,0.001,OK,9.250000e+02,1.746730e-01,-6.905400e-01,4.653410e-30,0.000000e+00,5.389950e-23,7.264720e-23,0.000000e+00,0.000000e+00,3.465110e-01,3.608950e-04,9.121340e-19,0.000000e+00,0.000000e+00,1.553790e-33,0.000000e+00,6.257480e-45,0.000000e+00,5.047880e-45,0.000000e+00,0.000000e+00,0.000000e+00,6.531280e-01,1.000000e+00
0.0,0.001,OK,9.500000e+02,1.747530e-01,-6.604610e-01,5.457430e-29,0.000000e+00,1.874840e-22,3.705980e-22,0.000000e+00,0.000000e+00,3.467750e-01,2.012020e-04,4.085820e-18,0.000000e+00,0.000000e+00,2.735910e-32,0.000000e+00,2.379660e-43,0.000000e+00,2.008020e-43,0.000000e+00,0.000000e+00,0.000000e+00,6.530240e-01,1.000000e+00
0.0,0.001,OK,9.750000e+02,1.747970e-01,-6.307500e-01,5.641030e-28,0.000000e+00,6.120310e-22,1.739690e-21,0.000000e+00,0.000000e+00,3.469160e-01,1.155970e-04,1.694210e-17,0.000000e+00,0.000000e+00,4.153950e-31,0.000000e+00,7.505620e-42,0.000000e+00,6.608860e-42,0.000000e+00,0.000000e+00,0.000000e+00,6.529680e-01,1.000000e+00
0.0,0.001,OK,1.000000e+03,1.748200e-01,-6.011650e-01,5.187860e-27,0.000000e+00,1.884220e-21,7.561730e-21,0.000000e+00,0.000000e+00,3.469950e-01,6.830770e-05,6.540810e-17,0.000000e+00,0.000000e+00,5.499160e-30,0.000000e+00,1.991130e-40,0.000000e+00,1.825370e-40,0.000000e+00,0.000000e+00,0.000000e+00,6.529370e-01,1.000000e+00
0.0,0.001,OK,1.025000e+03,1.748340e-01,-5.715900e-01,4.281400e-26,0.000000e+00,5.494520e-21,3.060460e-20,0.000000e+00,0.000000e+00,3.470390e-01,4.143490e-05,2.363410e-16,0.000000e+00,0.000000e+00,6.411530e-29,0.000000e+00,4.499360e-39,0.000000e+00,4.285510e-39,0.000000e+00,0.000000e+00,0.000000e+00,6.529200e-01,1.000000e+00
0.0,0.001,OK,1.050000e+03,1.748420e-01,-5.419660e-01,3.195260e-25,0.000000e+00,1.523550e-20,1.159240e-19,0.000000e+00,0.000000e+00,3.470650e-01,2.575470e-05,8.030490e-16,0.000000e+00,0.000000e+00,6.643520e-28,0.000000e+00,8.760120e-38,0.000000e+00,8.652020e-38,0.000000e+00,0.000000e+00,0.000000e+00,6.529090e-01,1.000000e+00
0.0,0.001,OK,1.075000e+03,1.748470e-01,-5.122650e-01,2.171660e-24,0.000000e+00,4.031290e-20,4.128420e-19,0.000000e+00,0.000000e+00,3.470800e-01,1.637630e-05,2.576940e-15,0.000000e+00,0.000000e+00,6.168510e-27,0.000000e+00,1.484870e-36,0.000000e+00,1.517970e-36,0.000000e+00,0.000000e+00,0.000000e+00,6.529030e-01,1.000000e+00
0.0,0.001,OK,1.100000e+03,1.748490e-01,-4.824710e-01,1.352730e-23,0.000000e+00,1.021120e-19,1.388160e-18,0.000000e+00,0.000000e+00,3.470900e-01,1.063600e-05,7.840100e-15,0.000000e+00,0.000000e+00,5.170820e-26,0.000000e+00,2.212010e-35,0.000000e+00,2.336650e-35,0.000000e+00,0.000000e+00,0.000000e+00,6.529000e-01,1.000000e+00
0.0,0.001,OK,1.125000e+03,1.748510e-01,-4.525790e-01,7.767570e-23,0.000000e+00,2.483200e-19,4.423810e-18,0.000000e+00,0.000000e+00,3.470960e-01,7.045850e-06,2.269530e-14,0.000000e+00,0.000000e+00,3.940010e-25,0.000000e+00,2.921080e-34,0.000000e+00,3.183400e-34,0.000000e+00,0.000000e+00,0.000000e+00,6.528970e-01,1.000000e+00
0.0,0.001,OK,1.150000e+03,1.748520e-01,-4.225860e-01,4.133480e-22,0.000000e+00,5.813050e-19,1.340830e-17,0.000000e+00,0.000000e+00,3.471000e-01,4.754690e-06,6.271270e-14,0.000000e+00,0.000000e+00,2.745980e-24,0.000000e+00,3.446430e-33,0.000000e+00,3.869130e-33,0.000000e+00,0.000000e+00,0.000000e+00,6.528960e-01,1.000000e+00
0.0,0.001,OK,1.175000e+03,1.748530e-01,-3.924920e-01,2.048380e-21,0.000000e+00,1.313120e-18,3.877520e-17,0.000000e+00,0.000000e+00,3.471020e-01,3.264610e-06,1.659100e-13,0.000000e+00,0.000000e+00,1.760500e-23,0.000000e+00,3.659240e-32,0.000000e+00,4.225930e-32,0.000000e+00,0.000000e+00,0.000000e+00,6.528950e-01,1.000000e+00
0.0,0.001,OK,1.200000e+03,1.748540e-01,-3.623000e-01,9.495080e-21,0.000000e+00,2.868650e-18,1.073030e-16,0.000000e+00,0.000000e+00,3.471040e-01,2.278180e-06,4.213730e-13,0.000000e+00,0.000000e+00,1.043720e-22,0.000000e+00,3.519410e-31,0.000000e+00,4.175580e-31,0.000000e+00,0.000000e+00,0.000000e+00,6.528940e-01,1.000000e+00
0.0,0.001,OK,1.225000e+03,1.748540e-01,-3.320110e-01,4.133870e-20,0.000000e+00,6.073060e-18,2.849140e-16,0.000000e+00,0.000000e+00,3.471050e-01,1.614210e-06,1.029970e-12,0.000000e+00,0.000000e+00,5.749370e-22,0.000000e+00,3.084860e-30,0.000000e+00,3.755440e-30,0.000000e+00,0.000000e+00,0.000000e+00,6.528940e-01,1.000000e+00
0.0,0.001,OK,1.250000e+03,1.748540e-01,-3.016270e-01,1.696750e-19,0.000000e+00,1.248270e-17,7.276700e-16,0.000000e+00,0.000000e+00,3.471060e-01,1.160240e-06,2.428560e-12,0.000000e+00,0.000000e+00,2.955730e-21,0.000000e+00,2.478050e-29,0.000000e+00,3.091750e-29,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.275000e+03,1.748540e-01,-2.711530e-01,6.588440e-19,0.000000e+00,2.495380e-17,1.791690e-15,0.000000e+00,0.000000e+00,3.471060e-01,8.452510e-07,5.535460e-12,0.000000e+00,0.000000e+00,1.423920e-20,0.000000e+00,1.833680e-28,0.000000e+00,2.342100e-28,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.300000e+03,1.748550e-01,-2.405890e-01,2.427960e-18,0.000000e+00,4.859350e-17,4.262010e-15,0.000000e+00,0.000000e+00,3.471060e-01,6.236370e-07,1.222060e-11,0.000000e+00,0.000000e+00,6.452260e-20,0.000000e+00,1.255840e-27,0.000000e+00,1.640390e-27,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.325000e+03,1.748550e-01,-2.099400e-01,8.516890e-18,0.000000e+00,9.231630e-17,9.813740e-15,0.000000e+00,0.000000e+00,3.471070e-01,4.656650e-07,2.617880e-11,0.000000e+00,0.000000e+00,2.759640e-19,0.000000e+00,7.995460e-27,0.000000e+00,1.066990e-26,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.350000e+03,1.748550e-01,-1.792080e-01,2.851590e-17,0.000000e+00,1.713280e-16,2.191320e-14,0.000000e+00,0.000000e+00,3.471070e-01,3.516570e-07,5.450730e-11,0.000000e+00,0.000000e+00,1.117640e-18,0.000000e+00,4.751370e-26,0.000000e+00,6.471840e-26,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.375000e+03,1.748550e-01,-1.483950e-01,9.136170e-17,0.000000e+00,3.110150e-16,4.752860e-14,0.000000e+00,0.000000e+00,3.471070e-01,2.684100e-07,1.104790e-10,0.000000e+00,0.000000e+00,4.298930e-18,0.000000e+00,2.645400e-25,0.000000e+00,3.674560e-25,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.400000e+03,1.748550e-01,-1.175040e-01,2.807600e-16,0.000000e+00,5.529010e-16,1.002890e-13,0.000000e+00,0.000000e+00,3.471070e-01,2.069490e-07,2.183000e-10,0.000000e+00,0.000000e+00,1.574800e-17,0.000000e+00,1.384790e-24,0.000000e+00,1.959890e-24,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.425000e+03,1.748550e-01,-8.653840e-02,8.293820e-16,0.000000e+00,9.636100e-16,2.061740e-13,0.000000e+00,0.000000e+00,3.471070e-01,1.610940e-07,4.210750e-10,0.000000e+00,0.000000e+00,5.508260e-17,0.000000e+00,6.837570e-24,0.000000e+00,9.852190e-24,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.450000e+03,1.748550e-01,-5.549990e-02,2.359970e-15,0.000000e+00,1.648110e-15,4.135010e-13,0.000000e+00,0.000000e+00,3.471070e-01,1.265410e-07,7.938470e-10,0.000000e+00,0.000000e+00,1.844040e-16,0.000000e+00,3.194210e-23,0.000000e+00,4.682110e-23,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.475000e+03,1.748550e-01,-2.439110e-02,6.480650e-15,0.000000e+00,2.768960e-15,8.100760e-13,0.000000e+00,0.000000e+00,3.471070e-01,1.002570e-07,1.464510e-09,0.000000e+00,0.000000e+00,5.921920e-16,0.000000e+00,1.415770e-22,0.000000e+00,2.109600e-22,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.500000e+03,1.748550e-01,6.785840e-03,1.720530e-14,0.000000e+00,4.573780e-15,1.551990e-12,0.000000e+00,0.000000e+00,3.471070e-01,8.008320e-08,2.646670e-09,0.000000e+00,0.000000e+00,1.828090e-15,0.000000e+00,5.969470e-22,0.000000e+00,9.035740e-22,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.525000e+03,1.748550e-01,3.802860e-02,4.423440e-14,0.000000e+00,7.434020e-15,2.911020e-12,0.000000e+00,0.000000e+00,3.471070e-01,6.446700e-08,4.690290e-09,0.000000e+00,0.000000e+00,5.435250e-15,0.000000e+00,2.400250e-21,0.000000e+00,3.688220e-21,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.550000e+03,1.748550e-01,6.933510e-02,1.103020e-13,0.000000e+00,1.189870e-14,5.350990e-12,0.000000e+00,0.000000e+00,3.471070e-01,5.228010e-08,8.158380e-09,0.000000e+00,0.000000e+00,1.559270e-14,0.000000e+00,9.224830e-21,0.000000e+00,1.438040e-20,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.575000e+03,1.748550e-01,1.007030e-01,2.671580e-13,0.000000e+00,1.876800e-14,9.648820e-12,0.000000e+00,0.000000e+00,3.471070e-01,4.269580e-08,1.394120e-08,0.000000e+00,0.000000e+00,4.323580e-14,0.000000e+00,3.396060e-20,0.000000e+00,5.367510e-20,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.600000e+03,1.748550e-01,1.321310e-01,6.293650e-13,0.000000e+00,2.919280e-14,1.708260e-11,0.000000e+00,0.000000e+00,3.471070e-01,3.510250e-08,2.342330e-08,0.000000e+00,0.000000e+00,1.160600e-13,0.000000e+00,1.200010e-19,0.000000e+00,1.921830e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.625000e+03,1.748550e-01,1.636170e-01,1.443930e-12,0.000000e+00,4.480730e-14,2.971960e-11,0.000000e+00,0.000000e+00,3.471070e-01,2.904420e-08,3.872490e-08,0.000000e+00,0.000000e+00,3.020560e-13,0.000000e+00,4.077660e-19,0.000000e+00,6.613440e-19,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.650000e+03,1.748550e-01,1.951590e-01,3.230110e-12,0.000000e+00,6.790480e-14,5.084910e-11,0.000000e+00,0.000000e+00,3.471070e-01,2.417810e-08,6.304440e-08,0.000000e+00,0.000000e+00,7.632620e-13,0.000000e+00,1.334840e-18,0.000000e+00,2.191270e-18,0.000000e+00,0.000000e+00,0.000000e+00,6.528930e-01,1.000000e+00
0.0,0.001,OK,1.675000e+03,1.748550e-01,2.267550e-01,7.053600e-12,0.000000e+00,1.016660e-13,8.562450e-11,0.000000e+00,0.000000e+00,3.471070e-01,2.024450e-08,1.011380e-07,0.000000e+00,0.000000e+00,1.875060e-12,0.000000e+00,4.216600e-18,0.000000e+00,7.002590e-18,0.000000e+00,0.000000e+00,0.000000e+00,6.528920e-01,1.000000e+00
0.0,0.001,OK,1.700000e+03,1.748550e-01,2.584040e-01,1.505180e-11,0.000000e+00,1.504540e-13,1.420010e-10,0.000000e+00,0.000000e+00,3.471070e-01,1.704520e-08,1.599860e-07,0.000000e+00,0.000000e+00,4.483890e-12,0.000000e+00,1.287360e-17,0.000000e+00,2.161760e-17,0.000000e+00,0.000000e+00,0.000000e+00,6.528920e-01,1.000000e+00
0.0,0.001,OK,1.725000e+03,1.748550e-01,2.901050e-01,3.141830e-11,0.000000e+00,2.201950e-13,2.320880e-10,0.000000e+00,0.000000e+00,3.471070e-01,1.442770e-08,2.496960e-07,0.000000e+00,0.000000e+00,1.044970e-11,0.000000e+00,3.804370e-17,0.000000e+00,6.456480e-17,0.000000e+00,0.000000e+00,0.000000e+00,6.528920e-01,1.000000e+00
0.0,0.001,OK,1.750000e+03,1.748550e-01,3.218550e-01,6.421060e-11,0.000000e+00,3.188500e-13,3.740690e-10,0.000000e+00,0.000000e+00,3.471070e-01,1.227430e-08,3.847280e-07,0.000000e+00,0.000000e+00,2.375970e-11,0.000000e+00,1.089740e-16,0.000000e+00,1.868270e-16,0.000000e+00,0.000000e+00,0.000000e+00,6.528920e-01,1.000000e+00
0.0,0.001,OK,1.775000e+03,1.748550e-01,3.536550e-01,1.286020e-10,0.000000e+00,4.570230e-13,5.948970e-10,0.000000e+00,0.000000e+00,3.471070e-01,1.049310e-08,5.855280e-07,0.000000e+00,0.000000e+00,5.276230e-11,0.000000e+00,3.029620e-16,0.000000e+00,5.244720e-16,0.000000e+00,0.000000e+00,0.000000e+00,6.528920e-01,1.000000e+00
0.0,0.001,OK,1.800000e+03,1.748550e-01,3.855020e-01,2.526220e-10,0.000000e+00,6.487000e-13,9.340420e-10,0.000000e+00,0.000000e+00,3.471070e-01,9.012220e-09,8.806770e-07,0.000000e+00,0.000000e+00,1.145460e-10,0.000000e+00,8.185130e-16,0.000000e+00,1.430180e-15,0.000000e+00,0.000000e+00,0.000000e+00,6.528920e-01,1.000000e+00
0.0,0.001,OK,1.825000e+03,1.748550e-01,4.173970e-01,4.871060e-10,0.000000e+00,9.121750e-13,1.448610e-09,0.000000e+00,0.000000e+00,3.471070e-01,7.774880e-09,1.309700e-06,0.000000e+00,0.000000e+00,2.433400e-10,0.000000e+00,2.151520e-15,0.000000e+00,3.792840e-15,0.000000e+00,0.000000e+00,0.000000e+00,6.528910e-01,1.000000e+00
0.0,0.001,OK,1.850000e+03,1.748560e-01,4.493380e-01,9.226390e-10,0.000000e+00,1.271170e-12,2.220330e-09,0.000000e+00,0.000000e+00,3.471070e-01,6.736140e-09,1.926700e-06,0.000000e+00,0.000000e+00,5.063010e-10,0.000000e+00,5.508460e-15,0.000000e+00,9.793440e-15,0.000000e+00,0.000000e+00,0.000000e+00,6.528910e-01,1.000000e+00
0.0,0.001,OK,1.875000e+03,1.748560e-01,4.813260e-01,1.717930e-09,0.000000e+00,1.756220e-12,3.364830e-09,0.000000e+00,0.000000e+00,3.471070e-01,5.860140e-09,2.805000e-06,0.000000e+00,0.000000e+00,1.032600e-09,0.000000e+00,1.375120e-14,0.000000e+00,2.464710e-14,0.000000e+00,0.000000e+00,0.000000e+00,6.528900e-01,1.000000e+00
0.0,0.001,OK,1.900000e+03,1.748570e-01,5.133620e-01,3.146590e-09,0.000000e+00,2.406280e-12,5.044110e-09,0.000000e+00,0.000000e+00,3.471070e-01,5.118160e-09,4.043030e-06,0.000000e+00,0.000000e+00,2.065950e-09,0.000000e+00,3.350510e-14,0.000000e+00,6.052010e-14,0.000000e+00,0.000000e+00,0.000000e+00,6.528890e-01,1.000000e+00
0.0,0.001,OK,1.925000e+03,1.748580e-01,5.454450e-01,5.672970e-09,0.000000e+00,3.270750e-12,7.482810e-09,0.000000e+00,0.000000e+00,3.471060e-01,4.487040e-09,5.771750e-06,0.000000e+00,0.000000e+00,4.057940e-09,0.000000e+00,7.975380e-14,0.000000e+00,1.451280e-13,0.000000e+00,0.000000e+00,0.000000e+00,6.528880e-01,1.000000e+00
0.0,0.001,OK,1.950000e+03,1.748590e-01,5.775780e-01,1.007360e-08,0.000000e+00,4.411780e-12,1.098950e-08,0.000000e+00,0.000000e+00,3.471060e-01,3.948050e-09,8.163840e-06,0.000000e+00,0.000000e+00,7.830610e-09,0.000000e+00,1.856320e-13,0.000000e+00,3.401870e-13,0.000000e+00,0.000000e+00,0.000000e+00,6.528860e-01,1.000000e+00
