Bg,P_atm,regime,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH,CH4,CO,CO2,CN,C2H,"C2H2,acetylene",C3,C3H,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,C(gr)
0.2,0.001,OK,1.650000e+03,1.414590e-01,4.517660e-01,3.230110e-12,1.451230e-03,6.016990e-14,4.152420e-11,1.353340e-12,8.737640e-08,3.075690e-01,1.898370e-08,5.148310e-08,2.902930e-10,1.164760e-05,7.632620e-13,9.916960e-14,1.334840e-18,2.060170e-10,2.191270e-18,1.060020e-03,2.545190e-01,5.045650e-08,4.353890e-01,1.000000e+00
0.2,0.001,OK,1.675000e+03,1.415840e-01,4.979400e-01,7.053600e-12,1.853640e-03,9.006720e-14,6.990890e-11,2.579740e-12,7.904540e-08,3.075070e-01,1.588880e-08,8.257530e-08,5.350760e-10,1.480960e-05,1.875060e-12,2.143110e-13,4.216600e-18,3.343900e-10,7.002590e-18,1.219620e-03,2.541830e-01,4.353210e-08,4.352220e-01,1.000000e+00
0.2,0.001,OK,1.700000e+03,1.417240e-01,5.453390e-01,1.505180e-11,2.350550e-03,1.332560e-13,1.159120e-10,4.823820e-12,7.168390e-08,3.074310e-01,1.337110e-08,1.305920e-07,9.684190e-10,1.868980e-05,4.483890e-12,4.525360e-13,1.287360e-17,5.348170e-10,2.161760e-17,1.397140e-03,2.537780e-01,3.771230e-08,4.350240e-01,1.000000e+00
0.2,0.001,OK,1.725000e+03,1.418800e-01,5.941650e-01,3.141830e-11,2.959980e-03,1.949650e-13,1.893970e-10,8.855300e-12,6.515250e-08,3.073370e-01,1.131100e-08,2.037660e-07,1.722310e-09,2.341720e-05,1.044970e-11,9.346100e-13,3.804370e-17,8.433580e-10,6.456480e-17,1.593750e-03,2.532930e-01,3.279670e-08,4.347930e-01,1.000000e+00
0.2,0.001,OK,1.750000e+03,1.420530e-01,6.446480e-01,6.421060e-11,3.702540e-03,2.822120e-13,3.051660e-10,1.597130e-11,5.933440e-08,3.072230e-01,9.615590e-09,3.138620e-07,3.012130e-09,2.913670e-05,2.375970e-11,1.889620e-12,1.089740e-16,1.311920e-09,1.868270e-16,1.810630e-03,2.527120e-01,2.862480e-08,4.345230e-01,1.000000e+00
0.2,0.001,OK,1.775000e+03,1.422440e-01,6.970490e-01,1.286020e-10,4.601560e-03,4.043260e-13,4.851430e-10,2.832130e-11,5.413070e-08,3.070840e-01,8.212820e-09,4.775030e-07,5.183680e-09,3.600910e-05,5.276230e-11,3.743350e-12,3.029620e-16,2.014210e-09,5.244720e-16,2.048890e-03,2.520210e-01,2.506770e-08,4.342070e-01,1.000000e+00
0.2,0.001,OK,1.800000e+03,1.424550e-01,7.516640e-01,2.526220e-10,5.683320e-03,5.735910e-13,7.613970e-10,4.940920e-11,4.945760e-08,3.069180e-01,7.046090e-09,7.178960e-07,8.783710e-09,4.421170e-05,1.145460e-10,7.271730e-12,8.185130e-16,3.053540e-09,1.430180e-15,2.309620e-03,2.512040e-01,2.202120e-08,4.338410e-01,1.000000e+00
0.2,0.001,OK,1.825000e+03,1.426860e-01,8.088200e-01,4.871060e-10,6.977140e-03,8.060370e-13,1.180280e-09,8.485810e-11,4.524420e-08,3.067190e-01,6.070810e-09,1.067100e-06,1.466380e-08,5.393690e-05,2.433400e-10,1.386230e-11,2.151520e-15,4.572850e-09,3.792840e-15,2.593780e-03,2.502390e-01,1.940050e-08,4.334160e-01,1.000000e+00
0.2,0.001,OK,1.850000e+03,1.429390e-01,8.688860e-01,9.226390e-10,8.515540e-03,1.122400e-12,1.808020e-09,1.435560e-10,4.142950e-08,3.064820e-01,5.251620e-09,1.568920e-06,2.413160e-08,6.539190e-05,5.063010e-10,2.595120e-11,5.508460e-15,6.767370e-09,9.793440e-15,2.902240e-03,2.491070e-01,1.713640e-08,4.329260e-01,1.000000e+00
0.2,0.001,OK,1.875000e+03,1.432150e-01,9.322650e-01,1.717930e-09,1.033420e-02,1.549250e-12,2.738210e-09,2.393470e-10,3.796190e-08,3.062020e-01,4.560340e-09,2.282640e-06,3.916630e-08,7.879570e-05,1.032600e-09,4.774150e-11,1.375120e-14,9.900380e-09,2.464710e-14,3.235740e-03,2.477850e-01,1.517230e-08,4.323620e-01,1.000000e+00
0.2,0.001,OK,1.900000e+03,1.435140e-01,9.994000e-01,3.146590e-09,1.247220e-02,2.120430e-12,4.101700e-09,3.934880e-10,3.479690e-08,3.058730e-01,3.974370e-09,3.287660e-06,6.272410e-08,9.437660e-05,2.065950e-09,8.636100e-11,3.350510e-14,1.432250e-08,6.052010e-14,3.594820e-03,2.462470e-01,1.346150e-08,4.317160e-01,1.000000e+00
0.2,0.001,OK,1.925000e+03,1.438390e-01,1.070770e+00,5.672970e-09,1.497130e-02,2.878580e-12,6.079570e-09,6.381660e-10,3.189650e-08,3.054880e-01,3.475540e-09,4.689370e-06,9.916140e-08,1.123680e-04,4.057940e-09,1.537000e-10,7.975380e-14,2.049450e-08,1.451280e-13,3.979800e-03,2.444670e-01,1.196550e-08,4.309770e-01,1.000000e+00
0.2,0.001,OK,1.950000e+03,1.441890e-01,1.146910e+00,1.007360e-08,1.787650e-02,3.877120e-12,8.919950e-09,1.021470e-09,2.922800e-08,3.050400e-01,3.049110e-09,6.626420e-06,1.548160e-07,1.330020e-04,7.830610e-09,2.692750e-10,1.856320e-13,2.901450e-08,3.401870e-13,4.390760e-03,2.424160e-01,1.065210e-08,4.301360e-01,1.000000e+00
