Tw_K,P_atm,Bg,Bc
4700,1000,0,2.769050e-01
4725,1000,0,2.885980e-01
4750,1000,0,3.016680e-01
4775,1000,0,3.162910e-01
4800,1000,0,3.326660e-01
4825,1000,0,3.510240e-01
4850,1000,0,3.716320e-01
4875,1000,0,3.947990e-01
4900,1000,0,4.208900e-01
4925,1000,0,4.503300e-01
4950,1000,0,4.836270e-01
4975,1000,0,5.213850e-01
5000,1000,0,5.643300e-01
300,0.001,0.1,8.473090e-03
325,0.001,0.1,9.149970e-03
350,0.001,0.1,1.002790e-02
375,0.001,0.1,1.113490e-02
400,0.001,0.1,1.251940e-02
425,0.001,0.1,1.424940e-02
450,0.001,0.1,1.639640e-02
475,0.001,0.1,1.900950e-02
500,0.001,0.1,2.208890e-02
525,0.001,0.1,2.557690e-02
550,0.001,0.1,2.940750e-02
575,0.001,0.1,3.364080e-02
600,0.001,0.1,3.863270e-02
625,0.001,0.1,4.513560e-02
650,0.001,0.1,5.423480e-02
675,0.001,0.1,6.698060e-02
700,0.001,0.1,8.351880e-02
725,0.001,0.1,1.019190e-01
750,0.001,0.1,1.182950e-01
775,0.001,0.1,1.296430e-01
800,0.001,0.1,1.360480e-01
825,0.001,0.1,1.392650e-01
850,0.001,0.1,1.408150e-01
875,0.001,0.1,1.415650e-01
900,0.001,0.1,1.419360e-01
925,0.001,0.1,1.421260e-01
950,0.001,0.1,1.422260e-01
975,0.001,0.1,1.422800e-01
1000,0.001,0.1,1.423110e-01
1025,0.001,0.1,1.423290e-01
1050,0.001,0.1,1.423400e-01
1075,0.001,0.1,1.423470e-01
1100,0.001,0.1,1.423530e-01
1125,0.001,0.1,1.423570e-01
1150,0.001,0.1,1.423600e-01
1175,0.001,0.1,1.423640e-01
1200,0.001,0.1,1.423680e-01
1225,0.001,0.1,1.423730e-01
1250,0.001,0.1,1.423790e-01
1275,0.001,0.1,1.423850e-01
1300,0.001,0.1,1.423940e-01
1325,0.001,0.1,1.424040e-01
1350,0.001,0.1,1.424160e-01
1375,0.001,0.1,1.424300e-01
1400,0.001,0.1,1.424470e-01
1425,0.001,0.1,1.424670e-01
1450,0.001,0.1,1.424900e-01
1475,0.001,0.1,1.425170e-01
1500,0.001,0.1,1.425490e-01
1525,0.001,0.1,1.425850e-01
1550,0.001,0.1,1.426270e-01
1575,0.001,0.1,1.426750e-01
1600,0.001,0.1,1.427290e-01
1625,0.001,0.1,1.427900e-01
1650,0.001,0.1,1.428590e-01
1675,0.001,0.1,1.429370e-01
1700,0.001,0.1,1.430230e-01
1725,0.001,0.1,1.431200e-01
1750,0.001,0.1,1.432270e-01
1775,0.001,0.1,1.433450e-01
1800,0.001,0.1,1.434740e-01
1825,0.001,0.1,1.436170e-01
1850,0.001,0.1,1.437720e-01
1875,0.001,0.1,1.439420e-01
1900,0.001,0.1,1.441250e-01
1925,0.001,0.1,1.443230e-01
1950,0.001,0.1,1.445360e-01
1975,0.001,0.1,1.447650e-01
2000,0.001,0.1,1.450080e-01
2025,0.001,0.1,1.452670e-01
2050,0.001,0.1,1.455410e-01
2075,0.001,0.1,1.458290e-01
2100,0.001,0.1,1.461310e-01
2125,0.001,0.1,1.464460e-01
2150,0.001,0.1,1.467720e-01
2175,0.001,0.1,1.471080e-01
2200,0.001,0.1,1.474530e-01
2225,0.001,0.1,1.478060e-01
2250,0.001,0.1,1.481640e-01
2275,0.001,0.1,1.485280e-01
2300,0.001,0.1,1.488970e-01
2325,0.001,0.1,1.492720e-01
2350,0.001,0.1,1.496570e-01
2375,0.001,0.1,1.500560e-01
2400,0.001,0.1,1.504810e-01
2425,0.001,0.1,1.509450e-01
2450,0.001,0.1,1.514700e-01
2475,0.001,0.1,1.520890e-01
2500,0.001,0.1,1.528430e-01
2525,0.001,0.1,1.537950e-01
2550,0.001,0.1,1.550240e-01
2575,0.001,0.1,1.566420e-01
2600,0.001,0.1,1.587960e-01
2625,0.001,0.1,1.616820e-01
2650,0.001,0.1,1.655650e-01
2675,0.001,0.1,1.707950e-01
2700,0.001,0.1,1.778430e-01
2725,0.001,0.1,1.873410e-01
2750,0.001,0.1,2.001430e-01
2775,0.001,0.1,2.174100e-01
2800,0.001,0.1,2.407470e-01
2825,0.001,0.1,2.723970e-01
2850,0.001,0.1,3.155800e-01
2875,0.001,0.1,3.750400e-01
2900,0.001,0.1,4.580490e-01
2925,0.001,0.1,5.763200e-01
2950,0.001,0.1,7.500010e-01
2975,0.001,0.1,1.016970e+00
3000,0.001,0.1,1.457870e+00
3025,0.001,0.1,2.280350e+00
3050,0.001,0.1,4.228710e+00
3075,0.001,0.1,1.334670e+01
3100,0.001,0.1,2.000000e+02
3125,0.001,0.1,2.000000e+02
3150,0.001,0.1,2.000000e+02
3175,0.001,0.1,2.000000e+02
3200,0.001,0.1,2.000000e+02
3225,0.001,0.1,2.000000e+02
3250,0.001,0.1,2.000000e+02
3275,0.001,0.1,2.000000e+02
3300,0.001,0.1,2.000000e+02
3325,0.001,0.1,2.000000e+02
3350,0.001,0.1,2.000000e+02
3375,0.001,0.1,2.000000e+02
3400,0.001,0.1,2.000000e+02
3425,0.001,0.1,2.000000e+02
3450,0.001,0.1,2.000000e+02
3475,0.001,0.1,2.000000e+02
3500,0.001,0.1,2.000000e+02
3525,0.001,0.1,2.000000e+02
3550,0.001,0.1,2.000000e+02
3575,0.001,0.1,2.000000e+02
3600,0.001,0.1,2.000000e+02
3625,0.001,0.1,2.000000e+02
3650,0.001,0.1,2.000000e+02
3675,0.001,0.1,2.000000e+02
3700,0.001,0.1,2.000000e+02
3725,0.001,0.1,2.000000e+02
3750,0.001,0.1,2.000000e+02
3775,0.001,0.1,2.000000e+02
3800,0.001,0.1,2.000000e+02
3825,0.001,0.1,2.000000e+02
3850,0.001,0.1,2.000000e+02
3875,0.001,0.1,2.000000e+02
3900,0.001,0.1,2.000000e+02
3925,0.001,0.1,2.000000e+02
3950,0.001,0.1,2.000000e+02
3975,0.001,0.1,2.000000e+02
4000,0.001,0.1,2.000000e+02
4025,0.001,0.1,2.000000e+02
4050,0.001,0.1,2.000000e+02
4075,0.001,0.1,2.000000e+02
4100,0.001,0.1,2.000000e+02
4125,0.001,0.1,2.000000e+02
4150,0.001,0.1,2.000000e+02
4175,0.001,0.1,2.000000e+02
4200,0.001,0.1,2.000000e+02
4225,0.001,0.1,2.000000e+02
4250,0.001,0.1,2.000000e+02
4275,0.001,0.1,2.000000e+02
4300,0.001,0.1,2.000000e+02
4325,0.001,0.1,2.000000e+02
4350,0.001,0.1,2.000000e+02
4375,0.001,0.1,2.000000e+02
4400,0.001,0.1,2.000000e+02
4425,0.001,0.1,2.000000e+02
4450,0.001,0.1,2.000000e+02
4475,0.001,0.1,2.000000e+02
4500,0.001,0.1,2.000000e+02
4525,0.001,0.1,2.000000e+02
4550,0.001,0.1,2.000000e+02
4575,0.001,0.1,2.000000e+02
4600,0.001,0.1,2.000000e+02
4625,0.001,0.1,2.000000e+02
4650,0.001,0.1,2.000000e+02
4675,0.001,0.1,2.000000e+02
4700,0.001,0.1,2.000000e+02
4725,0.001,0.1,2.000000e+02
4750,0.001,0.1,2.000000e+02
4775,0.001,0.1,2.000000e+02
4800,0.001,0.1,2.000000e+02
4825,0.001,0.1,2.000000e+02
4850,0.001,0.1,2.000000e+02
4875,0.001,0.1,2.000000e+02
4900,0.001,0.1,2.000000e+02
4925,0.001,0.1,2.000000e+02
4950,0.001,0.1,2.000000e+02
4975,0.001,0.1,2.000000e+02
5000,0.001,0.1,2.000000e+02
300,0.00177828,0.1,8.470660e-03
325,0.00177828,0.1,9.140740e-03
350,0.00177828,0.1,9.999620e-03
375,0.00177828,0.1,1.106180e-02
400,0.00177828,0.1,1.235660e-02
425,0.00177828,0.1,1.393020e-02
450,0.00177828,0.1,1.583780e-02
475,0.00177828,0.1,1.812820e-02
500,0.00177828,0.1,2.082730e-02
525,0.00177828,0.1,2.392820e-02
550,0.00177828,0.1,2.740610e-02
575,0.00177828,0.1,3.129170e-02
600,0.00177828,0.1,3.579860e-02
625,0.00177828,0.1,4.144450e-02
650,0.00177828,0.1,4.907470e-02
675,0.00177828,0.1,5.968790e-02
700,0.00177828,0.1,7.391570e-02
725,0.00177828,0.1,9.109110e-02
750,0.00177828,0.1,1.085410e-01
775,0.00177828,0.1,1.227250e-01
800,0.00177828,0.1,1.319580e-01
825,0.00177828,0.1,1.370670e-01
850,0.00177828,0.1,1.396690e-01
875,0.00177828,0.1,1.409640e-01
900,0.00177828,0.1,1.416130e-01
925,0.00177828,0.1,1.419480e-01
950,0.00177828,0.1,1.421240e-01
975,0.00177828,0.1,1.422210e-01
1000,0.00177828,0.1,1.422750e-01
1025,0.00177828,0.1,1.423070e-01
1050,0.00177828,0.1,1.423260e-01
1075,0.00177828,0.1,1.423380e-01
1100,0.00177828,0.1,1.423470e-01
1125,0.00177828,0.1,1.423530e-01
1150,0.00177828,0.1,1.423580e-01
1175,0.00177828,0.1,1.423620e-01
1200,0.00177828,0.1,1.423670e-01
1225,0.00177828,0.1,1.423720e-01
1250,0.00177828,0.1,1.423780e-01
1275,0.00177828,0.1,1.423850e-01
1300,0.00177828,0.1,1.423930e-01
1325,0.00177828,0.1,1.424030e-01
1350,0.00177828,0.1,1.424150e-01
1375,0.00177828,0.1,1.424300e-01
1400,0.00177828,0.1,1.424470e-01
1425,0.00177828,0.1,1.424670e-01
1450,0.00177828,0.1,1.424900e-01
1475,0.00177828,0.1,1.425170e-01
1500,0.00177828,0.1,1.425490e-01
1525,0.00177828,0.1,1.425850e-01
1550,0.00177828,0.1,1.426270e-01
1575,0.00177828,0.1,1.426750e-01
1600,0.00177828,0.1,1.427290e-01
1625,0.00177828,0.1,1.427910e-01
1650,0.00177828,0.1,1.428600e-01
1675,0.00177828,0.1,1.429370e-01
1700,0.00177828,0.1,1.430240e-01
1725,0.00177828,0.1,1.431210e-01
1750,0.00177828,0.1,1.432280e-01
1775,0.00177828,0.1,1.433460e-01
1800,0.00177828,0.1,1.434770e-01
1825,0.00177828,0.1,1.436200e-01
1850,0.00177828,0.1,1.437770e-01
1875,0.00177828,0.1,1.439470e-01
1900,0.00177828,0.1,1.441330e-01
1925,0.00177828,0.1,1.443330e-01
1950,0.00177828,0.1,1.445500e-01
1975,0.00177828,0.1,1.447830e-01
2000,0.00177828,0.1,1.450320e-01
2025,0.00177828,0.1,1.452980e-01
2050,0.00177828,0.1,1.455800e-01
2075,0.00177828,0.1,1.458790e-01
2100,0.00177828,0.1,1.461940e-01
2125,0.00177828,0.1,1.465250e-01
2150,0.00177828,0.1,1.468700e-01
2175,0.00177828,0.1,1.472290e-01
2200,0.00177828,0.1,1.476010e-01
2225,0.00177828,0.1,1.479840e-01
2250,0.00177828,0.1,1.483770e-01
2275,0.00177828,0.1,1.487790e-01
2300,0.00177828,0.1,1.491880e-01
2325,0.00177828,0.1,1.496050e-01
2350,0.00177828,0.1,1.500300e-01
2375,0.00177828,0.1,1.504650e-01
2400,0.00177828,0.1,1.509130e-01
2425,0.00177828,0.1,1.513820e-01
2450,0.00177828,0.1,1.518820e-01
2475,0.00177828,0.1,1.524290e-01
2500,0.00177828,0.1,1.530480e-01
2525,0.00177828,0.1,1.537720e-01
2550,0.00177828,0.1,1.546460e-01
2575,0.00177828,0.1,1.557340e-01
2600,0.00177828,0.1,1.571200e-01
2625,0.00177828,0.1,1.589170e-01
2650,0.00177828,0.1,1.612740e-01
2675,0.00177828,0.1,1.643910e-01
2700,0.00177828,0.1,1.685290e-01
2725,0.00177828,0.1,1.740360e-01
2750,0.00177828,0.1,1.813730e-01
2775,0.00177828,0.1,1.911520e-01
2800,0.00177828,0.1,2.041920e-01
2825,0.00177828,0.1,2.215980e-01
2850,0.00177828,0.1,2.448800e-01
2875,0.00177828,0.1,2.761290e-01
2900,0.00177828,0.1,3.183090e-01
2925,0.00177828,0.1,3.757330e-01
2950,0.00177828,0.1,4.549070e-01
2975,0.00177828,0.1,5.661080e-01
3000,0.00177828,0.1,7.265740e-01
3025,0.00177828,0.1,9.676100e-01
3050,0.00177828,0.1,1.352680e+00
3075,0.00177828,0.1,2.032990e+00
3100,0.00177828,0.1,3.478290e+00
3125,0.00177828,0.1,8.221560e+00
3150,0.00177828,0.1,2.000000e+02
3175,0.00177828,0.1,2.000000e+02
3200,0.00177828,0.1,2.000000e+02
3225,0.00177828,0.1,2.000000e+02
3250,0.00177828,0.1,2.000000e+02
3275,0.00177828,0.1,2.000000e+02
3300,0.00177828,0.1,2.000000e+02
3325,0.00177828,0.1,2.000000e+02
3350,0.00177828,0.1,2.000000e+02
3375,0.00177828,0.1,2.000000e+02
3400,0.00177828,0.1,2.000000e+02
3425,0.00177828,0.1,2.000000e+02
3450,0.00177828,0.1,2.000000e+02
3475,0.00177828,0.1,2.000000e+02
3500,0.00177828,0.1,2.000000e+02
3525,0.00177828,0.1,2.000000e+02
3550,0.00177828,0.1,2.000000e+02
3575,0.00177828,0.1,2.000000e+02
3600,0.00177828,0.1,2.000000e+02
3625,0.00177828,0.1,2.000000e+02
3650,0.00177828,0.1,2.000000e+02
3675,0.00177828,0.1,2.000000e+02
3700,0.00177828,0.1,2.000000e+02
3725,0.00177828,0.1,2.000000e+02
3750,0.00177828,0.1,2.000000e+02
3775,0.00177828,0.1,2.000000e+02
3800,0.00177828,0.1,2.000000e+02
3825,0.00177828,0.1,2.000000e+02
3850,0.00177828,0.1,2.000000e+02
3875,0.00177828,0.1,2.000000e+02
3900,0.00177828,0.1,2.000000e+02
3925,0.00177828,0.1,2.000000e+02
3950,0.00177828,0.1,2.000000e+02
3975,0.00177828,0.1,2.000000e+02
4000,0.00177828,0.1,2.000000e+02
4025,0.00177828,0.1,2.000000e+02
4050,0.00177828,0.1,2.000000e+02
4075,0.00177828,0.1,2.000000e+02
4100,0.00177828,0.1,2.000000e+02
4125,0.00177828,0.1,2.000000e+02
4150,0.00177828,0.1,2.000000e+02
4175,0.00177828,0.1,2.000000e+02
4200,0.00177828,0.1,2.000000e+02
4225,0.00177828,0.1,2.000000e+02
4250,0.00177828,0.1,2.000000e+02
4275,0.00177828,0.1,2.000000e+02
4300,0.00177828,0.1,2.000000e+02
4325,0.00177828,0.1,2.000000e+02
4350,0.00177828,0.1,2.000000e+02
4375,0.00177828,0.1,2.000000e+02
4400,0.00177828,0.1,2.000000e+02
4425,0.00177828,0.1,2.000000e+02
4450,0.00177828,0.1,2.000000e+02
4475,0.00177828,0.1,2.000000e+02
4500,0.00177828,0.1,2.000000e+02
4525,0.00177828,0.1,2.000000e+02
4550,0.00177828,0.1,2.000000e+02
4575,0.00177828,0.1,2.000000e+02
4600,0.00177828,0.1,2.000000e+02
4625,0.00177828,0.1,2.000000e+02
4650,0.00177828,0.1,2.000000e+02
4675,0.00177828,0.1,2.000000e+02
4700,0.00177828,0.1,2.000000e+02
4725,0.00177828,0.1,2.000000e+02
4750,0.00177828,0.1,2.000000e+02
4775,0.00177828,0.1,2.000000e+02
4800,0.00177828,0.1,2.000000e+02
4825,0.00177828,0.1,2.000000e+02
4850,0.00177828,0.1,2.000000e+02
4875,0.00177828,0.1,2.000000e+02
4900,0.00177828,0.1,2.000000e+02
4925,0.00177828,0.1,2.000000e+02
4950,0.00177828,0.1,2.000000e+02
4975,0.00177828,0.1,2.000000e+02
5000,0.00177828,0.1,2.000000e+02
300,0.00316228,0.1,8.468840e-03
325,0.00316228,0.1,9.133820e-03
350,0.00316228,0.1,9.978340e-03
375,0.00316228,0.1,1.100680e-02
400,0.00316228,0.1,1.223330e-02
425,0.00316228,0.1,1.368640e-02
450,0.00316228,0.1,1.540500e-02
475,0.00316228,0.1,1.743020e-02
500,0.00316228,0.1,1.979620e-02
525,0.00316228,0.1,2.252360e-02
550,0.00316228,0.1,2.562380e-02
575,0.00316228,0.1,2.913210e-02
600,0.00316228,0.1,3.318740e-02
625,0.00316228,0.1,3.813750e-02
650,0.00316228,0.1,4.460580e-02
675,0.00316228,0.1,5.343760e-02
700,0.00316228,0.1,6.541820e-02
725,0.00316228,0.1,8.065390e-02
750,0.00316228,0.1,9.775840e-02
775,0.00316228,0.1,1.137790e-01
800,0.00316228,0.1,1.259220e-01
825,0.00316228,0.1,1.335330e-01
850,0.00316228,0.1,1.377350e-01
875,0.00316228,0.1,1.399230e-01
900,0.00316228,0.1,1.410480e-01
925,0.00316228,0.1,1.416330e-01
950,0.00316228,0.1,1.419450e-01
975,0.00316228,0.1,1.421160e-01
1000,0.00316228,0.1,1.422120e-01
1025,0.00316228,0.1,1.422680e-01
1050,0.00316228,0.1,1.423020e-01
1075,0.00316228,0.1,1.423220e-01
1100,0.00316228,0.1,1.423360e-01
1125,0.00316228,0.1,1.423460e-01
1150,0.00316228,0.1,1.423530e-01
1175,0.00316228,0.1,1.423590e-01
1200,0.00316228,0.1,1.423640e-01
1225,0.00316228,0.1,1.423700e-01
1250,0.00316228,0.1,1.423770e-01
1275,0.00316228,0.1,1.423840e-01
1300,0.00316228,0.1,1.423930e-01
1325,0.00316228,0.1,1.424030e-01
1350,0.00316228,0.1,1.424150e-01
1375,0.00316228,0.1,1.424290e-01
1400,0.00316228,0.1,1.424460e-01
1425,0.00316228,0.1,1.424670e-01
1450,0.00316228,0.1,1.424900e-01
1475,0.00316228,0.1,1.425170e-01
1500,0.00316228,0.1,1.425490e-01
1525,0.00316228,0.1,1.425850e-01
1550,0.00316228,0.1,1.426270e-01
1575,0.00316228,0.1,1.426750e-01
1600,0.00316228,0.1,1.427290e-01
1625,0.00316228,0.1,1.427910e-01
1650,0.00316228,0.1,1.428600e-01
1675,0.00316228,0.1,1.429380e-01
1700,0.00316228,0.1,1.430240e-01
1725,0.00316228,0.1,1.431210e-01
1750,0.00316228,0.1,1.432290e-01
1775,0.00316228,0.1,1.433470e-01
1800,0.00316228,0.1,1.434780e-01
1825,0.00316228,0.1,1.436220e-01
1850,0.00316228,0.1,1.437800e-01
1875,0.00316228,0.1,1.439520e-01
1900,0.00316228,0.1,1.441390e-01
1925,0.00316228,0.1,1.443410e-01
1950,0.00316228,0.1,1.445600e-01
1975,0.00316228,0.1,1.447960e-01
2000,0.00316228,0.1,1.450500e-01
2025,0.00316228,0.1,1.453210e-01
2050,0.00316228,0.1,1.456100e-01
2075,0.00316228,0.1,1.459170e-01
2100,0.00316228,0.1,1.462420e-01
2125,0.00316228,0.1,1.465850e-01
2150,0.00316228,0.1,1.469450e-01
2175,0.00316228,0.1,1.473230e-01
2200,0.00316228,0.1,1.477160e-01
2225,0.00316228,0.1,1.481240e-01
2250,0.00316228,0.1,1.485460e-01
2275,0.00316228,0.1,1.489810e-01
2300,0.00316228,0.1,1.494270e-01
2325,0.00316228,0.1,1.498840e-01
2350,0.00316228,0.1,1.503510e-01
2375,0.00316228,0.1,1.508280e-01
2400,0.00316228,0.1,1.513150e-01
2425,0.00316228,0.1,1.518160e-01
2450,0.00316228,0.1,1.523360e-01
2475,0.00316228,0.1,1.528810e-01
2500,0.00316228,0.1,1.534630e-01
2525,0.00316228,0.1,1.541020e-01
2550,0.00316228,0.1,1.548200e-01
2575,0.00316228,0.1,1.556530e-01
2600,0.00316228,0.1,1.566480e-01
2625,0.00316228,0.1,1.578700e-01
2650,0.00316228,0.1,1.594030e-01
2675,0.00316228,0.1,1.613590e-01
2700,0.00316228,0.1,1.638890e-01
2725,0.00316228,0.1,1.671860e-01
2750,0.00316228,0.1,1.715070e-01
2775,0.00316228,0.1,1.771860e-01
2800,0.00316228,0.1,1.846650e-01
2825,0.00316228,0.1,1.945230e-01
2850,0.00316228,0.1,2.075280e-01
2875,0.00316228,0.1,2.247070e-01
2900,0.00316228,0.1,2.474450e-01
2925,0.00316228,0.1,2.776420e-01
2950,0.00316228,0.1,3.179540e-01
2975,0.00316228,0.1,3.721890e-01
3000,0.00316228,0.1,4.459910e-01
3025,0.00316228,0.1,5.480770e-01
3050,0.00316228,0.1,6.926510e-01
3075,0.00316228,0.1,9.045510e-01
3100,0.00316228,0.1,1.231510e+00
3125,0.00316228,0.1,1.778510e+00
3150,0.00316228,0.1,2.829900e+00
3175,0.00316228,0.1,5.512330e+00
3200,0.00316228,0.1,2.315500e+01
3225,0.00316228,0.1,2.000000e+02
3250,0.00316228,0.1,2.000000e+02
3275,0.00316228,0.1,2.000000e+02
3300,0.00316228,0.1,2.000000e+02
3325,0.00316228,0.1,2.000000e+02
3350,0.00316228,0.1,2.000000e+02
3375,0.00316228,0.1,2.000000e+02
3400,0.00316228,0.1,2.000000e+02
3425,0.00316228,0.1,2.000000e+02
3450,0.00316228,0.1,2.000000e+02
3475,0.00316228,0.1,2.000000e+02
3500,0.00316228,0.1,2.000000e+02
3525,0.00316228,0.1,2.000000e+02
3550,0.00316228,0.1,2.000000e+02
3575,0.00316228,0.1,2.000000e+02
3600,0.00316228,0.1,2.000000e+02
3625,0.00316228,0.1,2.000000e+02
3650,0.00316228,0.1,2.000000e+02
3675,0.00316228,0.1,2.000000e+02
3700,0.00316228,0.1,2.000000e+02
3725,0.00316228,0.1,2.000000e+02
3750,0.00316228,0.1,2.000000e+02
3775,0.00316228,0.1,2.000000e+02
3800,0.00316228,0.1,2.000000e+02
3825,0.00316228,0.1,2.000000e+02
3850,0.00316228,0.1,2.000000e+02
3875,0.00316228,0.1,2.000000e+02
3900,0.00316228,0.1,2.000000e+02
3925,0.00316228,0.1,2.000000e+02
3950,0.00316228,0.1,2.000000e+02
3975,0.00316228,0.1,2.000000e+02
4000,0.00316228,0.1,2.000000e+02
4025,0.00316228,0.1,2.000000e+02
4050,0.00316228,0.1,2.000000e+02
4075,0.00316228,0.1,2.000000e+02
4100,0.00316228,0.1,2.000000e+02
4125,0.00316228,0.1,2.000000e+02
4150,0.00316228,0.1,2.000000e+02
4175,0.00316228,0.1,2.000000e+02
4200,0.00316228,0.1,2.000000e+02
4225,0.00316228,0.1,2.000000e+02
4250,0.00316228,0.1,2.000000e+02
4275,0.00316228,0.1,2.000000e+02
4300,0.00316228,0.1,2.000000e+02
4325,0.00316228,0.1,2.000000e+02
4350,0.00316228,0.1,2.000000e+02
4375,0.00316228,0.1,2.000000e+02
4400,0.00316228,0.1,2.000000e+02
4425,0.00316228,0.1,2.000000e+02
4450,0.00316228,0.1,2.000000e+02
4475,0.00316228,0.1,2.000000e+02
4500,0.00316228,0.1,2.000000e+02
4525,0.00316228,0.1,2.000000e+02
4550,0.00316228,0.1,2.000000e+02
4575,0.00316228,0.1,2.000000e+02
4600,0.00316228,0.1,2.000000e+02
4625,0.00316228,0.1,2.000000e+02
4650,0.00316228,0.1,2.000000e+02
4675,0.00316228,0.1,2.000000e+02
4700,0.00316228,0.1,2.000000e+02
4725,0.00316228,0.1,2.000000e+02
4750,0.00316228,0.1,2.000000e+02
4775,0.00316228,0.1,2.000000e+02
4800,0.00316228,0.1,2.000000e+02
4825,0.00316228,0.1,2.000000e+02
4850,0.00316228,0.1,2.000000e+02
4875,0.00316228,0.1,2.000000e+02
4900,0.00316228,0.1,2.000000e+02
4925,0.00316228,0.1,2.000000e+02
4950,0.00316228,0.1,2.000000e+02
4975,0.00316228,0.1,2.000000e+02
5000,0.00316228,0.1,2.000000e+02
300,0.00562341,0.1,8.467470e-03
325,0.00562341,0.1,9.128630e-03
350,0.00562341,0.1,9.962370e-03
375,0.00562341,0.1,1.096530e-02
400,0.00562341,0.1,1.214030e-02
425,0.00562341,0.1,1.350100e-02
450,0.00562341,0.1,1.507240e-02
475,0.00562341,0.1,1.688510e-02
500,0.00562341,0.1,1.897140e-02
525,0.00562341,0.1,2.136240e-02
550,0.00562341,0.1,2.409100e-02
575,0.00562341,0.1,2.720670e-02
600,0.00562341,0.1,3.081800e-02
625,0.00562341,0.1,3.516580e-02
650,0.00562341,0.1,4.069740e-02
675,0.00562341,0.1,4.807810e-02
700,0.00562341,0.1,5.806260e-02
725,0.00562341,0.1,7.112860e-02
750,0.00562341,0.1,8.684510e-02
775,0.00562341,0.1,1.033310e-01
800,0.00562341,0.1,1.177620e-01
825,0.00562341,0.1,1.281760e-01
850,0.00562341,0.1,1.345840e-01
875,0.00562341,0.1,1.381570e-01
900,0.00562341,0.1,1.400670e-01
925,0.00562341,0.1,1.410820e-01
950,0.00562341,0.1,1.416290e-01
975,0.00562341,0.1,1.419300e-01
1000,0.00562341,0.1,1.421000e-01
1025,0.00562341,0.1,1.421990e-01
1050,0.00562341,0.1,1.422580e-01
1075,0.00562341,0.1,1.422940e-01
1100,0.00562341,0.1,1.423170e-01
1125,0.00562341,0.1,1.423330e-01
1150,0.00562341,0.1,1.423440e-01
1175,0.00562341,0.1,1.423530e-01
1200,0.00562341,0.1,1.423600e-01
1225,0.00562341,0.1,1.423670e-01
1250,0.00562341,0.1,1.423740e-01
1275,0.00562341,0.1,1.423820e-01
1300,0.00562341,0.1,1.423910e-01
1325,0.00562341,0.1,1.424020e-01
1350,0.00562341,0.1,1.424140e-01
1375,0.00562341,0.1,1.424290e-01
1400,0.00562341,0.1,1.424460e-01
1425,0.00562341,0.1,1.424660e-01
1450,0.00562341,0.1,1.424900e-01
1475,0.00562341,0.1,1.425170e-01
1500,0.00562341,0.1,1.425490e-01
1525,0.00562341,0.1,1.425850e-01
1550,0.00562341,0.1,1.426270e-01
1575,0.00562341,0.1,1.426750e-01
1600,0.00562341,0.1,1.427290e-01
1625,0.00562341,0.1,1.427910e-01
1650,0.00562341,0.1,1.428600e-01
1675,0.00562341,0.1,1.429380e-01
1700,0.00562341,0.1,1.430250e-01
1725,0.00562341,0.1,1.431220e-01
1750,0.00562341,0.1,1.432290e-01
1775,0.00562341,0.1,1.433480e-01
1800,0.00562341,0.1,1.434800e-01
1825,0.00562341,0.1,1.436240e-01
1850,0.00562341,0.1,1.437820e-01
1875,0.00562341,0.1,1.439550e-01
1900,0.00562341,0.1,1.441430e-01
1925,0.00562341,0.1,1.443470e-01
1950,0.00562341,0.1,1.445680e-01
1975,0.00562341,0.1,1.448070e-01
2000,0.00562341,0.1,1.450630e-01
2025,0.00562341,0.1,1.453380e-01
2050,0.00562341,0.1,1.456320e-01
2075,0.00562341,0.1,1.459460e-01
2100,0.00562341,0.1,1.462790e-01
2125,0.00562341,0.1,1.466310e-01
2150,0.00562341,0.1,1.470030e-01
2175,0.00562341,0.1,1.473950e-01
2200,0.00562341,0.1,1.478040e-01
2225,0.00562341,0.1,1.482330e-01
2250,0.00562341,0.1,1.486780e-01
2275,0.00562341,0.1,1.491400e-01
2300,0.00562341,0.1,1.496170e-01
2325,0.00562341,0.1,1.501090e-01
2350,0.00562341,0.1,1.506140e-01
2375,0.00562341,0.1,1.511320e-01
2400,0.00562341,0.1,1.516620e-01
2425,0.00562341,0.1,1.522050e-01
2450,0.00562341,0.1,1.527620e-01
2475,0.00562341,0.1,1.533370e-01
2500,0.00562341,0.1,1.539340e-01
2525,0.00562341,0.1,1.545620e-01
2550,0.00562341,0.1,1.552340e-01
2575,0.00562341,0.1,1.559680e-01
2600,0.00562341,0.1,1.567900e-01
2625,0.00562341,0.1,1.577350e-01
2650,0.00562341,0.1,1.588500e-01
2675,0.00562341,0.1,1.601980e-01
2700,0.00562341,0.1,1.618640e-01
2725,0.00562341,0.1,1.639580e-01
2750,0.00562341,0.1,1.666240e-01
2775,0.00562341,0.1,1.700480e-01
2800,0.00562341,0.1,1.744760e-01
2825,0.00562341,0.1,1.802220e-01
2850,0.00562341,0.1,1.876990e-01
2875,0.00562341,0.1,1.974430e-01
2900,0.00562341,0.1,2.101600e-01
2925,0.00562341,0.1,2.267790e-01
2950,0.00562341,0.1,2.485460e-01
2975,0.00562341,0.1,2.771420e-01
3000,0.00562341,0.1,3.148880e-01
3025,0.00562341,0.1,3.650600e-01
3050,0.00562341,0.1,4.324110e-01
3075,0.00562341,0.1,5.241120e-01
