Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,"C6H5OH,phenol",HNC,C(gr)
0.1,0.001,8.500000e+02,1.408150e-01,-8.236550e-01,1.209830e-33,2.238840e-10,7.861260e-25,2.833790e-25,8.886260e-06,5.473950e-21,3.276370e-01,2.311920e-03,9.586520e-39,2.905800e-27,1.140150e-12,1.026600e-37,3.140490e-50,3.929800e-24,2.177000e-50,1.029270e-07,1.192330e-01,2.758130e-04,5.505330e-01,5.743740e-21,5.664630e-38,1.186840e-34,4.743600e-31,1.104140e-23,1.950800e-30,3.186940e-11,1.000000e+00
0.1,0.001,8.750000e+02,1.415650e-01,-7.823440e-01,2.218300e-32,5.479960e-10,3.436850e-24,1.939320e-24,6.232490e-06,3.221230e-20,3.296220e-01,1.168120e-03,2.800210e-37,2.869670e-26,2.839460e-12,3.053970e-36,2.315340e-48,2.433340e-23,1.693280e-48,1.751390e-07,1.192030e-01,1.602880e-04,5.498400e-01,8.172340e-21,7.410390e-37,1.915280e-33,2.063900e-30,1.432280e-23,1.964230e-30,6.983740e-11,1.000000e+00
0.1,0.001,9.000000e+02,1.419360e-01,-7.456600e-01,3.460530e-31,1.277080e-09,1.381720e-23,1.193570e-23,4.454580e-06,1.717680e-19,3.305950e-01,6.101450e-04,6.778080e-36,2.494520e-25,6.719430e-12,7.515720e-35,1.343620e-46,1.361230e-22,1.033490e-46,2.893670e-07,1.191970e-01,9.573800e-05,5.494970e-01,1.137030e-20,8.411690e-36,2.649060e-32,8.263490e-30,1.829790e-23,1.971850e-30,1.465360e-10,1.000000e+00
0.1,0.001,9.250000e+02,1.421260e-01,-7.111150e-01,4.653410e-30,2.844720e-09,5.150050e-23,6.662440e-23,3.239210e-06,8.365140e-19,3.310880e-01,3.294830e-04,1.380430e-34,1.928430e-24,1.517080e-11,1.553790e-33,6.257480e-45,6.935590e-22,5.047880e-45,4.652470e-07,1.191980e-01,5.871710e-05,5.493220e-01,1.551680e-20,8.378470e-35,3.179280e-31,3.068510e-29,2.304540e-23,1.976330e-30,2.953830e-10,1.000000e+00
0.1,0.001,9.500000e+02,1.422260e-01,-6.775470e-01,5.457430e-29,6.078210e-09,1.791420e-22,3.398720e-22,2.393160e-06,3.747070e-18,3.313450e-01,1.836960e-04,2.397860e-33,1.338110e-23,3.279950e-11,2.735910e-32,2.379660e-43,3.242200e-21,2.008020e-43,7.294360e-07,1.192010e-01,3.692350e-05,5.492300e-01,2.081470e-20,7.397780e-34,3.347880e-30,1.063580e-28,2.864630e-23,1.979080e-30,5.737850e-10,1.000000e+00
0.1,0.001,9.750000e+02,1.422800e-01,-6.444050e-01,5.641030e-28,1.249700e-08,5.848060e-22,1.595450e-21,1.794310e-06,1.553740e-17,3.314840e-01,1.055420e-04,3.596180e-32,8.403590e-23,6.813240e-11,4.153950e-31,7.505620e-42,1.399810e-20,6.608860e-42,1.117350e-06,1.192050e-01,2.376830e-05,5.491790e-01,2.749060e-20,5.843660e-33,3.124360e-29,3.460110e-28,3.518170e-23,1.980890e-30,1.077100e-09,1.000000e+00
0.1,0.001,1.000000e+03,1.423110e-01,-6.114180e-01,5.187860e-27,2.479550e-08,1.800420e-21,6.934750e-21,1.363860e-06,5.998480e-17,3.315620e-01,6.236680e-05,4.708090e-31,4.812500e-22,1.363880e-10,5.499160e-30,1.991130e-40,5.615170e-20,1.825370e-40,1.675090e-06,1.192070e-01,1.563730e-05,5.491500e-01,3.579510e-20,4.164100e-32,2.607490e-28,1.061670e-27,4.273260e-23,1.982230e-30,1.958910e-09,1.000000e+00
0.1,0.001,1.025000e+03,1.423290e-01,-5.784530e-01,4.281400e-26,4.760000e-08,5.250170e-21,2.806690e-20,1.049990e-06,2.167440e-16,3.316060e-01,3.783160e-05,5.434350e-30,2.530150e-21,2.638270e-10,6.411530e-29,4.499360e-39,2.104050e-19,4.285510e-39,2.461650e-06,1.192090e-01,1.049870e-05,5.491330e-01,4.600280e-20,2.696930e-31,1.961980e-27,3.085650e-27,5.137830e-23,1.983400e-30,3.459610e-09,1.000000e+00
0.1,0.001,1.050000e+03,1.423400e-01,-5.454410e-01,3.195260e-25,8.861820e-08,1.455800e-20,1.063120e-19,8.180330e-07,7.364620e-16,3.316320e-01,2.351520e-05,5.580260e-29,1.228700e-20,4.943670e-10,6.643520e-28,8.760120e-38,7.400530e-19,8.652020e-38,3.551130e-06,1.192100e-01,7.183280e-06,5.491230e-01,5.841140e-20,1.598400e-30,1.340860e-26,8.528050e-27,6.119710e-23,1.984590e-30,5.945700e-09,1.000000e+00
0.1,0.001,1.075000e+03,1.423470e-01,-5.123480e-01,2.171660e-24,1.603410e-07,3.852040e-20,3.786090e-19,6.444610e-07,2.363270e-15,3.316480e-01,1.495230e-05,5.139310e-28,5.542150e-20,8.993660e-10,6.168510e-27,1.484870e-36,2.454170e-18,1.517970e-36,5.035310e-06,1.192100e-01,5.002210e-06,5.491160e-01,7.334150e-20,8.722690e-30,8.379060e-26,2.249170e-26,7.226450e-23,1.985950e-30,9.962520e-09,1.000000e+00
0.1,0.001,1.100000e+03,1.423530e-01,-4.791540e-01,1.352730e-23,2.824980e-07,9.757140e-20,1.273050e-18,5.130440e-07,7.190000e-15,3.316570e-01,9.711210e-06,4.276790e-27,2.333640e-19,1.591710e-09,5.170820e-26,2.212010e-35,7.704150e-18,2.336650e-35,7.026150e-06,1.192100e-01,3.541140e-06,5.491110e-01,9.113500e-20,4.407580e-29,4.817010e-25,5.678710e-26,8.465390e-23,1.987570e-30,1.630330e-08,1.000000e+00
0.1,0.001,1.125000e+03,1.423570e-01,-4.458500e-01,7.767570e-23,4.855080e-07,2.372790e-19,4.056980e-18,4.124430e-07,2.081330e-14,3.316630e-01,6.433240e-06,3.237640e-26,9.215260e-19,2.745560e-09,3.940010e-25,2.921080e-34,2.297810e-17,3.183400e-34,9.658430e-06,1.192090e-01,2.545660e-06,5.491080e-01,1.121540e-19,2.072810e-28,2.561770e-24,1.376540e-25,9.843550e-23,1.989530e-30,2.609810e-08,1.000000e+00
0.1,0.001,1.150000e+03,1.423600e-01,-4.124300e-01,4.133480e-22,8.152460e-07,5.554590e-19,1.229640e-17,3.346320e-07,5.751240e-14,3.316670e-01,4.341290e-06,2.243440e-25,3.427060e-18,4.623520e-09,2.745980e-24,3.446430e-33,6.533170e-17,3.869130e-33,1.309240e-05,1.192080e-01,1.856540e-06,5.491040e-01,1.367800e-19,9.114940e-28,1.266730e-23,3.212110e-25,1.136760e-22,1.991870e-30,4.092540e-08,1.000000e+00
0.1,0.001,1.175000e+03,1.423640e-01,-3.788920e-01,2.048380e-21,1.339470e-06,1.254740e-18,3.555980e-17,2.738570e-07,1.521520e-13,3.316700e-01,2.980770e-06,1.430960e-24,1.204870e-17,7.613050e-09,1.760500e-23,3.659240e-32,1.776160e-16,4.225930e-32,1.751650e-05,1.192060e-01,1.372340e-06,5.491010e-01,1.654120e-19,3.763950e-27,5.850930e-23,7.232800e-25,1.304400e-22,1.994640e-30,6.295060e-08,1.000000e+00
0.1,0.001,1.200000e+03,1.423680e-01,-3.452350e-01,9.495080e-21,2.156310e-06,2.741100e-18,9.840470e-17,2.259520e-07,3.864300e-13,3.316710e-01,2.080100e-06,8.445270e-24,4.018790e-17,1.227450e-08,1.043720e-22,3.519410e-31,4.630250e-16,4.175580e-31,2.314970e-05,1.192030e-01,1.027330e-06,5.490970e-01,1.984610e-19,1.465310e-26,2.535190e-22,1.575060e-24,1.487860e-22,1.997850e-30,9.509410e-08,1.000000e+00
0.1,0.001,1.225000e+03,1.423730e-01,-3.114570e-01,4.133870e-20,3.405390e-06,5.803040e-18,2.612860e-16,1.878620e-07,9.445560e-13,3.316720e-01,1.473860e-06,4.633830e-23,1.275810e-16,1.940290e-08,5.749370e-22,3.084860e-30,1.160400e-15,3.755440e-30,3.024430e-05,1.191990e-01,7.782520e-07,5.490930e-01,2.363570e-19,5.397300e-26,1.034510e-21,3.323920e-24,1.687700e-22,2.001510e-30,1.412330e-07,1.000000e+00
0.1,0.001,1.250000e+03,1.423790e-01,-2.775560e-01,1.696750e-19,5.281940e-06,1.192770e-17,6.673190e-16,1.573270e-07,2.227140e-12,3.316730e-01,1.059360e-06,2.374140e-22,3.866360e-16,3.010710e-08,2.955730e-21,2.478050e-29,2.802370e-15,3.091750e-29,3.908780e-05,1.191930e-01,5.961880e-07,5.490870e-01,2.795360e-19,1.887220e-25,3.989890e-21,6.810510e-24,1.904430e-22,2.005630e-30,2.064380e-07,1.000000e+00
0.1,0.001,1.275000e+03,1.423850e-01,-2.435320e-01,6.588440e-19,8.054670e-06,2.384430e-17,1.643090e-15,1.326590e-07,5.076340e-12,3.316730e-01,7.717580e-07,1.140410e-21,1.121590e-15,4.590760e-08,1.423920e-20,1.833680e-28,6.535770e-15,2.342100e-28,5.000550e-05,1.191870e-01,4.615470e-07,5.490810e-01,3.284460e-19,6.283400e-25,1.459240e-20,1.357170e-23,2.138530e-22,2.010200e-30,2.972490e-07,1.000000e+00
0.1,0.001,1.300000e+03,1.423940e-01,-2.093800e-01,2.427960e-18,1.208790e-05,4.643290e-17,3.908490e-15,1.125820e-07,1.120690e-11,3.316730e-01,5.694110e-07,5.154910e-21,3.122340e-15,6.885810e-08,6.452260e-20,1.255840e-27,1.475030e-14,1.640390e-27,6.336170e-05,1.191780e-01,3.608750e-07,5.490730e-01,3.835430e-19,1.997640e-24,5.076460e-20,2.634550e-23,2.390410e-22,2.015190e-30,4.219950e-07,1.000000e+00
0.1,0.001,1.325000e+03,1.424040e-01,-1.750960e-01,8.516890e-18,1.786860e-05,8.821130e-17,8.999630e-15,9.612890e-08,2.400710e-11,3.316720e-01,4.251720e-07,2.200310e-20,8.360890e-15,1.016910e-07,2.759640e-19,7.995460e-27,3.227300e-14,1.066990e-26,7.956200e-05,1.191660e-01,2.848140e-07,5.490630e-01,4.452830e-19,6.080220e-24,1.684580e-19,4.989270e-23,2.660430e-22,2.020590e-30,5.911470e-07,1.000000e+00
0.1,0.001,1.350000e+03,1.424160e-01,-1.406750e-01,2.851590e-17,2.603940e-05,1.637090e-16,2.009520e-14,8.255510e-08,4.998500e-11,3.316710e-01,3.210750e-07,8.896700e-20,2.158190e-14,1.479950e-07,1.117640e-18,4.751370e-26,6.857470e-14,6.471840e-26,9.905420e-05,1.191520e-01,2.267810e-07,5.490510e-01,5.141270e-19,1.776040e-23,5.346330e-19,9.230360e-23,2.948890e-22,2.026370e-30,8.177270e-07,1.000000e+00
0.1,0.001,1.375000e+03,1.424300e-01,-1.061080e-01,9.136170e-17,3.743710e-05,2.971830e-16,4.358470e-14,7.128630e-08,1.013120e-10,3.316690e-01,2.450650e-07,3.417770e-19,5.380960e-14,2.124190e-07,4.298930e-18,2.645400e-25,1.417310e-13,3.674560e-25,1.223290e-04,1.191340e-01,1.820870e-07,5.490360e-01,5.905330e-19,4.989840e-23,1.626710e-18,1.670330e-22,3.256030e-22,2.032470e-30,1.117740e-06,1.000000e+00
0.1,0.001,1.400000e+03,1.424470e-01,-7.138420e-02,2.807600e-16,5.313940e-05,5.283060e-16,9.196610e-14,6.187450e-08,2.001830e-10,3.316660e-01,1.889470e-07,1.250880e-18,1.298290e-13,3.009110e-07,1.574800e-17,1.384790e-24,2.853520e-13,1.959890e-24,1.499210e-04,1.191110e-01,1.473620e-07,5.490170e-01,6.749540e-19,1.351220e-22,4.755870e-18,2.960020e-22,3.581990e-22,2.038840e-30,1.510680e-06,1.000000e+00
0.1,0.001,1.425000e+03,1.424670e-01,-3.649020e-02,8.293820e-16,7.451800e-05,9.207360e-16,1.890590e-13,5.396850e-08,3.861200e-10,3.316630e-01,1.470780e-07,4.372800e-18,3.036520e-13,4.210010e-07,5.508260e-17,6.837570e-24,5.604170e-13,9.852190e-24,1.824090e-04,1.190820e-01,1.201540e-07,5.489950e-01,7.678350e-19,3.533520e-22,1.338850e-17,5.142510e-22,3.926840e-22,2.045420e-30,2.020030e-06,1.000000e+00
0.1,0.001,1.450000e+03,1.424900e-01,-1.408410e-03,2.359970e-15,1.033010e-04,1.574760e-15,3.791660e-13,4.729080e-08,7.279290e-10,3.316580e-01,1.155270e-07,1.463530e-17,6.895530e-13,5.821080e-07,1.844040e-16,3.194210e-23,1.075000e-12,4.682110e-23,2.204150e-04,1.190470e-01,9.866630e-08,5.489680e-01,8.696060e-19,8.939530e-22,3.636280e-17,8.767640e-22,4.290530e-22,2.052120e-30,2.673820e-06,1.000000e+00
0.1,0.001,1.475000e+03,1.425170e-01,3.388270e-02,6.480650e-15,1.416420e-04,2.645670e-15,7.427890e-13,4.162080e-08,1.342870e-09,3.316520e-01,9.152750e-08,4.700100e-17,1.522640e-12,7.958910e-07,5.921920e-16,1.415770e-22,2.016440e-12,2.109600e-22,2.646040e-04,1.190030e-01,8.156670e-08,5.489350e-01,9.806780e-19,2.191670e-21,9.545550e-17,1.468350e-21,4.672870e-22,2.058850e-30,3.505260e-06,1.000000e+00
0.1,0.001,1.500000e+03,1.425490e-01,6.941000e-02,1.720530e-14,1.922020e-04,4.370020e-15,1.423030e-12,3.678200e-08,2.426740e-09,3.316440e-01,7.310670e-08,1.451350e-16,3.273950e-12,1.076640e-06,1.828090e-15,5.969470e-22,3.702710e-12,9.035740e-22,3.156820e-04,1.189480e-01,6.786060e-08,5.488950e-01,1.101440e-18,5.215160e-21,2.426050e-16,2.417670e-21,5.073540e-22,2.065480e-30,4.553270e-06,1.000000e+00
0.1,0.001,1.525000e+03,1.425850e-01,1.052060e-01,4.423440e-14,2.582370e-04,7.102600e-15,2.669010e-12,3.263230e-08,4.300350e-09,3.316330e-01,5.884700e-08,4.317550e-16,6.863630e-12,1.441700e-06,5.435250e-15,2.400250e-21,6.662850e-12,3.688220e-21,3.743930e-04,1.188810e-01,5.679870e-08,5.488470e-01,1.232250e-18,1.206220e-20,5.979210e-16,3.916950e-21,5.492010e-22,2.071890e-30,5.863210e-06,1.000000e+00
0.1,0.001,1.550000e+03,1.426270e-01,1.413100e-01,1.103020e-13,3.436930e-04,1.136780e-14,4.905870e-12,2.905670e-08,7.479720e-09,3.316190e-01,4.771850e-08,1.239620e-15,1.404660e-11,1.911930e-06,1.559270e-14,9.224830e-21,1.176030e-11,1.438040e-20,4.415200e-04,1.187980e-01,4.781190e-08,5.487890e-01,1.373410e-18,2.715500e-20,1.431120e-15,6.249040e-21,5.927570e-22,2.077900e-30,7.487420e-06,1.000000e+00
0.1,0.001,1.575000e+03,1.426750e-01,1.777690e-01,2.671580e-13,4.533200e-04,1.792950e-14,8.845620e-12,2.596160e-08,1.278070e-08,3.316000e-01,3.896610e-08,3.440780e-15,2.809410e-11,2.512140e-06,4.323580e-14,3.396060e-20,2.037890e-11,5.367510e-20,5.178790e-04,1.186970e-01,4.046490e-08,5.487190e-01,1.525190e-18,5.957830e-20,3.331220e-15,9.824460e-21,6.379200e-22,2.083330e-30,9.485900e-06,1.000000e+00
0.1,0.001,1.600000e+03,1.427290e-01,2.146390e-01,6.293650e-13,5.927790e-04,2.788660e-14,1.565950e-11,2.327040e-08,2.147180e-08,3.315770e-01,3.203170e-08,9.247770e-15,5.497270e-11,3.271650e-06,1.160600e-13,1.200010e-19,3.469830e-11,1.921830e-19,6.043120e-04,1.185740e-01,3.442230e-08,5.486370e-01,1.687790e-18,1.275450e-19,7.550720e-15,1.523090e-20,6.845610e-22,2.087950e-30,1.192690e-05,1.000000e+00
0.1,0.001,1.625000e+03,1.427900e-01,2.519850e-01,1.443930e-12,7.687700e-04,4.279880e-14,2.724120e-11,2.092000e-08,3.549550e-08,3.315480e-01,2.649870e-08,2.410310e-14,1.053410e-10,4.224750e-06,3.020560e-13,4.077660e-19,5.809390e-11,6.613440e-19,7.016860e-04,1.184240e-01,2.942370e-08,5.485380e-01,1.861320e-18,2.667280e-19,1.668650e-14,2.329910e-20,7.325110e-22,2.091500e-30,1.488740e-05,1.000000e+00
0.1,0.001,1.650000e+03,1.428590e-01,2.898850e-01,3.230110e-12,9.891580e-04,6.485380e-14,4.660360e-11,1.885850e-08,5.778070e-08,3.315120e-01,2.205420e-08,6.100600e-14,1.978630e-10,5.411170e-06,7.632620e-13,1.334840e-18,9.571040e-11,2.191270e-18,8.108840e-04,1.182430e-01,2.526560e-08,5.484210e-01,2.045820e-18,5.454540e-19,3.599390e-14,3.518910e-20,7.815600e-22,2.093690e-30,1.845390e-05,1.000000e+00
