Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,"C6H5OH,phenol",HNC,C(gr)
1.0,0.00562341,4.075000e+03,2.000000e+02,5.894080e+01,8.708680e-01,8.119950e-03,1.207600e-07,4.078600e-04,1.500450e-22,2.983150e-03,2.349870e-03,1.608900e-13,8.015320e-02,7.394620e-06,1.940910e-10,3.481280e-02,1.081290e-04,1.369530e-13,1.093840e-05,1.925840e-07,1.126250e-07,6.926830e-17,1.738370e-04,8.699000e-27,9.465250e-12,4.697540e-06,1.288260e-20,7.785030e-45,1.897340e-54,6.354170e-08,0.000000e+00
1.0,0.00562341,4.100000e+03,2.000000e+02,5.977870e+01,8.836380e-01,7.987670e-03,1.427420e-07,4.458660e-04,1.051540e-22,2.882910e-03,2.311230e-03,1.701870e-13,7.390190e-02,6.144100e-06,1.433300e-10,2.855670e-02,8.293890e-05,8.383000e-14,7.479580e-06,1.663060e-07,1.002680e-07,6.650390e-17,1.744380e-04,7.309150e-27,9.513420e-12,4.233020e-06,1.086340e-20,2.826750e-45,7.538470e-55,5.546240e-08,0.000000e+00
1.0,0.00562341,4.125000e+03,2.000000e+02,6.053260e+01,8.949740e-01,7.872700e-03,1.689590e-07,4.875070e-04,7.441020e-23,2.786200e-03,2.277650e-03,1.808320e-13,6.798230e-02,5.108610e-06,1.062560e-10,2.336620e-02,6.340770e-05,5.146130e-14,5.096270e-06,1.440650e-07,8.970080e-08,6.432040e-17,1.754740e-04,6.197070e-27,9.569780e-12,3.811560e-06,9.189150e-21,1.039750e-45,3.041150e-55,4.855560e-08,0.000000e+00
1.0,0.00562341,4.150000e+03,2.000000e+02,6.120770e+01,9.050140e-01,7.772990e-03,2.001960e-07,5.329090e-04,5.313770e-23,2.692220e-03,2.248530e-03,1.929000e-13,6.241960e-02,4.251540e-06,7.907890e-11,1.908270e-02,4.835510e-05,3.169510e-14,3.463470e-06,1.251350e-07,8.060810e-08,6.262020e-17,1.767940e-04,5.297980e-27,9.627840e-12,3.429320e-06,7.791830e-21,3.874310e-46,1.245260e-55,4.261780e-08,0.000000e+00
1.0,0.00562341,4.175000e+03,2.000000e+02,6.181040e+01,9.138940e-01,7.686610e-03,2.373690e-07,5.821580e-04,3.827180e-23,2.600300e-03,2.223300e-03,2.064720e-13,5.722610e-02,3.542120e-06,5.908120e-11,1.556340e-02,3.681070e-05,1.959190e-14,2.349870e-06,1.089370e-07,7.273520e-08,6.132300e-17,1.782510e-04,4.563650e-27,9.681190e-12,3.082760e-06,6.618470e-21,1.462310e-46,5.173110e-56,3.748530e-08,0.000000e+00
1.0,0.00562341,4.200000e+03,2.000000e+02,6.234750e+01,9.217410e-01,7.611780e-03,2.815480e-07,6.352990e-04,2.778460e-23,2.509830e-03,2.201440e-03,2.216340e-13,5.240340e-02,2.954710e-06,4.430900e-11,1.268200e-02,2.799090e-05,1.215740e-14,1.592930e-06,9.500790e-08,6.587680e-08,6.036280e-17,1.797020e-04,3.957990e-27,9.723600e-12,2.768640e-06,5.627810e-21,5.589580e-47,2.179100e-56,3.302660e-08,0.000000e+00
1.0,0.00562341,4.225000e+03,2.000000e+02,6.282590e+01,9.286740e-01,7.546930e-03,3.339760e-07,6.923290e-04,2.032020e-23,2.420370e-03,2.182490e-03,2.384810e-13,4.794530e-02,2.468020e-06,3.335460e-11,1.032950e-02,2.127250e-05,7.574760e-15,1.079620e-06,8.297670e-08,5.986730e-08,5.968500e-17,1.810140e-04,3.453790e-27,9.749280e-12,2.484010e-06,4.787520e-21,2.163210e-47,9.302330e-57,2.913560e-08,0.000000e+00
1.0,0.00562341,4.250000e+03,2.000000e+02,6.325230e+01,9.348030e-01,7.490660e-03,3.960950e-07,7.531960e-04,1.496300e-23,2.331570e-03,2.166030e-03,2.571110e-13,4.383930e-02,2.064430e-06,2.520000e-11,8.412710e-03,1.616550e-05,4.739420e-15,7.320400e-07,7.254410e-08,5.457280e-08,5.924500e-17,1.820630e-04,3.030390e-27,9.752980e-12,2.226210e-06,4.072140e-21,8.473640e-48,4.022090e-57,2.572630e-08,0.000000e+00
1.0,0.00562341,4.275000e+03,2.000000e+02,6.363280e+01,9.402230e-01,7.441750e-03,4.695800e-07,8.177960e-04,1.108820e-23,2.243170e-03,2.151710e-03,2.776350e-13,4.006910e-02,1.729410e-06,1.910670e-11,6.853270e-03,1.228900e-05,2.978200e-15,4.968300e-07,6.346740e-08,4.988430e-08,5.900600e-17,1.827390e-04,2.671970e-27,9.730150e-12,1.992840e-06,3.461380e-21,3.358650e-48,1.760440e-57,2.272900e-08,0.000000e+00
1.0,0.00562341,4.300000e+03,2.000000e+02,6.397320e+01,9.450230e-01,7.399150e-03,5.563640e-07,8.859740e-04,8.265240e-24,2.155040e-03,2.139220e-03,3.001690e-13,3.661560e-02,1.450990e-06,1.453680e-11,5.585750e-03,9.348680e-06,1.879710e-15,3.376620e-07,5.554830e-08,4.571290e-08,5.893770e-17,1.829440e-04,2.366300e-27,9.677040e-12,1.781730e-06,2.938930e-21,1.346630e-48,7.796160e-58,2.008650e-08,0.000000e+00
1.0,0.00562341,4.325000e+03,2.000000e+02,6.427850e+01,9.492770e-01,7.361960e-03,6.586860e-07,9.575200e-04,6.194900e-24,2.067150e-03,2.128300e-03,3.248390e-13,3.345810e-02,1.219310e-06,1.109720e-11,4.556030e-03,7.119120e-06,1.191660e-15,2.298900e-07,4.862390e-08,4.198560e-08,5.901490e-17,1.825960e-04,2.103850e-27,9.590830e-12,1.590910e-06,2.491550e-21,5.460050e-49,3.491580e-58,1.775140e-08,0.000000e+00
1.0,0.00562341,4.350000e+03,2.000000e+02,6.455340e+01,9.530540e-01,7.329390e-03,7.791220e-07,1.032170e-03,4.667030e-24,1.979510e-03,2.118700e-03,3.517800e-13,3.057570e-02,1.026270e-06,8.499290e-12,3.719600e-03,5.428170e-06,7.588540e-16,1.568390e-07,4.255870e-08,3.864200e-08,5.921690e-17,1.816330e-04,1.877130e-27,9.469620e-12,1.418620e-06,2.108340e-21,2.238140e-49,1.580730e-58,1.568460e-08,0.000000e+00
1.0,0.00562341,4.375000e+03,2.000000e+02,6.480180e+01,9.564120e-01,7.300810e-03,9.206410e-07,1.109620e-03,3.532950e-24,1.892220e-03,2.110240e-03,3.811360e-13,2.794750e-02,8.651850e-07,6.530370e-12,3.040040e-03,4.144990e-06,4.854120e-16,1.072500e-07,3.723930e-08,3.563190e-08,5.952660e-17,1.800090e-04,1.680190e-27,9.312520e-12,1.263220e-06,1.780240e-21,9.272620e-50,7.231290e-59,1.385280e-08,0.000000e+00
1.0,0.00562341,4.400000e+03,2.000000e+02,6.502710e+01,9.594020e-01,7.275640e-03,1.086650e-06,1.189510e-03,2.686610e-24,1.805440e-03,2.102760e-03,4.130600e-13,2.555280e-02,7.305760e-07,5.033220e-12,2.487680e-03,3.170400e-06,3.118970e-16,7.352580e-08,3.257020e-08,3.291340e-08,5.992940e-17,1.776970e-04,1.508240e-27,9.119620e-12,1.123250e-06,1.499610e-21,3.881830e-50,3.341490e-59,1.222800e-08,0.000000e+00
1.0,0.00562341,4.425000e+03,2.000000e+02,6.523240e+01,9.620690e-01,7.253410e-03,1.281070e-06,1.271440e-03,2.051810e-24,1.719370e-03,2.096100e-03,4.477150e-13,2.337240e-02,6.179210e-07,3.891140e-12,2.038400e-03,2.429330e-06,2.013050e-16,5.054270e-08,2.847000e-08,3.045100e-08,6.041350e-17,1.746910e-04,1.357450e-27,8.891940e-12,9.973440e-07,1.259960e-21,1.641680e-50,1.559160e-59,1.078640e-08,0.000000e+00
1.0,0.00562341,4.450000e+03,2.000000e+02,6.542030e+01,9.644510e-01,7.233730e-03,1.508360e-06,1.354980e-03,1.573400e-24,1.634210e-03,2.090150e-03,4.852750e-13,2.138770e-02,5.234940e-07,3.017180e-12,1.672640e-03,1.865050e-06,1.305080e-16,3.484280e-08,2.486880e-08,2.821460e-08,6.096870e-17,1.710010e-04,1.224650e-27,8.631410e-12,8.842670e-07,1.055720e-21,7.012310e-51,7.344050e-60,9.507150e-09,0.000000e+00
1.0,0.00562341,4.475000e+03,2.000000e+02,6.559300e+01,9.665820e-01,7.216250e-03,1.773650e-06,1.439660e-03,1.211240e-24,1.550230e-03,2.084810e-03,5.259220e-13,1.958150e-02,4.442230e-07,2.346340e-12,1.374560e-03,1.434740e-06,8.498530e-17,2.409100e-08,2.170640e-08,2.617850e-08,6.158650e-17,1.666570e-04,1.107270e-27,8.340720e-12,7.828750e-07,8.820930e-22,3.024580e-51,3.491070e-60,8.372290e-09,0.000000e+00
1.0,0.00562341,4.500000e+03,2.000000e+02,6.575240e+01,9.684910e-01,7.200690e-03,2.082770e-06,1.525030e-03,9.359170e-25,1.467660e-03,2.079980e-03,5.698460e-13,1.793790e-02,3.775710e-07,1.829870e-12,1.131360e-03,1.106020e-06,5.558600e-17,1.670780e-08,1.893060e-08,2.432080e-08,6.225940e-17,1.617030e-04,1.003170e-27,8.023240e-12,6.921130e-07,7.348880e-22,1.317090e-51,1.674370e-60,7.366020e-09,0.000000e+00
1.0,0.00562341,4.525000e+03,2.000000e+02,6.590010e+01,9.702050e-01,7.186790e-03,2.442380e-06,1.610580e-03,7.257600e-25,1.386770e-03,2.075580e-03,6.172510e-13,1.644200e-02,3.214410e-07,1.431090e-12,9.326860e-04,8.544500e-07,3.651620e-17,1.162350e-08,1.649540e-08,2.262240e-08,6.298140e-17,1.561990e-04,9.105570e-28,7.682850e-12,6.110110e-07,6.104590e-22,5.789410e-52,8.100500e-61,6.474440e-09,0.000000e+00
1.0,0.00562341,4.550000e+03,2.000000e+02,6.603760e+01,9.717450e-01,7.174350e-03,2.860010e-06,1.695840e-03,5.647280e-25,1.307810e-03,2.071550e-03,6.683450e-13,1.508020e-02,2.740970e-07,1.122300e-12,7.701590e-04,6.615560e-07,2.409280e-17,8.112060e-09,1.436090e-08,2.106670e-08,6.374710e-17,1.502120e-04,8.279320e-28,7.323850e-12,5.386720e-07,5.056190e-22,2.568280e-52,3.952290e-61,5.685180e-09,0.000000e+00
1.0,0.00562341,4.575000e+03,2.000000e+02,6.616620e+01,9.731320e-01,7.163180e-03,3.344260e-06,1.780330e-03,4.408850e-25,1.231000e-03,2.067830e-03,7.233490e-13,1.384030e-02,2.341010e-07,8.825060e-13,6.370130e-04,5.133550e-07,1.596450e-17,5.679610e-09,1.249150e-08,1.963940e-08,6.455170e-17,1.438220e-04,7.540280e-28,6.950720e-12,4.742660e-07,4.175770e-22,1.149660e-52,1.944360e-61,4.987230e-09,0.000000e+00
1.0,0.00562341,4.600000e+03,2.000000e+02,6.628680e+01,9.743820e-01,7.153140e-03,3.904820e-06,1.863610e-03,3.453040e-25,1.156560e-03,2.064350e-03,7.824900e-13,1.271090e-02,2.002600e-07,6.957900e-13,5.277750e-04,3.992550e-07,1.062350e-17,3.989430e-09,1.085610e-08,1.832760e-08,6.539110e-17,1.371100e-04,6.877660e-28,6.568050e-12,4.170310e-07,3.438930e-22,5.192110e-53,9.643010e-62,4.370760e-09,0.000000e+00
1.0,0.00562341,4.625000e+03,2.000000e+02,6.640040e+01,9.755100e-01,7.144100e-03,4.552680e-06,1.945240e-03,2.712850e-25,1.084690e-03,2.061080e-03,8.460050e-13,1.168170e-02,1.715810e-07,5.500080e-13,4.380140e-04,3.112240e-07,7.099200e-18,2.811340e-09,9.426930e-09,1.712030e-08,6.626170e-17,1.301640e-04,6.282230e-28,6.180330e-12,3.662620e-07,2.824370e-22,2.365370e-53,4.820370e-62,3.826940e-09,0.000000e+00
1.0,0.00562341,4.650000e+03,2.000000e+02,6.650770e+01,9.765290e-01,7.135930e-03,5.300210e-06,2.024850e-03,2.137770e-25,1.015550e-03,2.057960e-03,9.141360e-13,1.074340e-02,1.472390e-07,4.358830e-13,3.641400e-04,2.431590e-07,4.763820e-18,1.987600e-09,8.179470e-09,1.600770e-08,6.716010e-17,1.230670e-04,5.746060e-28,5.791880e-12,3.213110e-07,2.313580e-22,1.086860e-53,2.428330e-62,3.347820e-09,0.000000e+00
1.0,0.00562341,4.675000e+03,2.000000e+02,6.660950e+01,9.774520e-01,7.128530e-03,6.161360e-06,2.102090e-03,1.689530e-25,9.492660e-04,2.054960e-03,9.871330e-13,9.887520e-03,1.265450e-07,3.463090e-13,3.032450e-04,1.904160e-07,3.209870e-18,1.409810e-09,7.091890e-09,1.498090e-08,6.808330e-17,1.159020e-04,5.262340e-28,5.406690e-12,2.815830e-07,1.890450e-22,5.036150e-54,1.232600e-62,2.926260e-09,0.000000e+00
1.0,0.00562341,4.700000e+03,2.000000e+02,6.670640e+01,9.782880e-01,7.121840e-03,7.151820e-06,2.176660e-03,1.339090e-25,8.859470e-04,2.052020e-03,1.065250e-12,9.106350e-03,1.089260e-07,2.758230e-13,2.529670e-04,1.494560e-07,2.171610e-18,1.003230e-09,6.144840e-09,1.403220e-08,6.902860e-17,1.087460e-04,4.825130e-28,5.028360e-12,2.465320e-07,1.541100e-22,2.352980e-54,6.303210e-63,2.555860e-09,0.000000e+00
1.0,0.00562341,4.725000e+03,2.000000e+02,6.679880e+01,9.790460e-01,7.115760e-03,8.289180e-06,2.248320e-03,1.064300e-25,8.256630e-04,2.049120e-03,1.148740e-12,8.392980e-03,9.390280e-08,2.202190e-13,2.113860e-04,1.175760e-07,1.475100e-18,7.162260e-10,5.321120e-09,1.315470e-08,6.999310e-17,1.016700e-04,4.429280e-28,4.660060e-12,2.156600e-07,1.253590e-22,1.108340e-54,3.246820e-63,2.230820e-09,0.000000e+00
1.0,0.00562341,4.750000e+03,2.000000e+02,6.688720e+01,9.797350e-01,7.110230e-03,9.593120e-06,2.316870e-03,8.481950e-26,7.684530e-04,2.046220e-03,1.237870e-12,7.741110e-03,8.107240e-08,1.762450e-13,1.769420e-04,9.270760e-08,1.005960e-18,5.129770e-10,4.605480e-09,1.234200e-08,7.097450e-17,9.473730e-05,4.070280e-28,4.304440e-12,1.885110e-07,1.017680e-22,5.262670e-55,1.684420e-63,1.945960e-09,0.000000e+00
1.0,0.00562341,4.775000e+03,2.000000e+02,6.697210e+01,9.803620e-01,7.105200e-03,1.108560e-05,2.382170e-03,6.777650e-26,7.143290e-04,2.043270e-03,1.332890e-12,7.145070e-03,7.009850e-08,1.413850e-13,1.483620e-04,7.326520e-08,6.887110e-19,3.685840e-10,3.984410e-09,1.158860e-08,7.197010e-17,8.800040e-05,3.744210e-28,3.963660e-12,1.646720e-07,8.246730e-23,2.518610e-55,8.799880e-64,1.696610e-09,0.000000e+00
1.0,0.00562341,4.800000e+03,2.000000e+02,6.705370e+01,9.809330e-01,7.100620e-03,1.279130e-05,2.444120e-03,5.429860e-26,6.632730e-04,2.040230e-03,1.434060e-12,6.599730e-03,6.069860e-08,1.136830e-13,1.246090e-04,5.803100e-08,4.733370e-19,2.656790e-10,3.445960e-09,1.088950e-08,7.297750e-17,8.150420e-05,3.447600e-28,3.639380e-12,1.437700e-07,6.671860e-23,1.214740e-55,4.628900e-64,1.478590e-09,0.000000e+00
1.0,0.00562341,4.825000e+03,2.000000e+02,6.713250e+01,9.814530e-01,7.096430e-03,1.473730e-05,2.502680e-03,4.361140e-26,6.152450e-04,2.037070e-03,1.541620e-12,6.100440e-03,5.263500e-08,9.161770e-14,1.048340e-04,4.606780e-08,3.265570e-19,1.921090e-10,2.979570e-09,1.024020e-08,7.399420e-17,7.528400e-05,3.177400e-28,3.332800e-12,1.254650e-07,5.390020e-23,5.903620e-56,2.451300e-64,1.288180e-09,0.000000e+00
1.0,0.00562341,4.850000e+03,2.000000e+02,6.720870e+01,9.819280e-01,7.092610e-03,1.695400e-05,2.557830e-03,3.511480e-26,5.701820e-04,2.033750e-03,1.655810e-12,5.643010e-03,4.570760e-08,7.400100e-14,8.834510e-05,3.665220e-08,2.261420e-19,1.393470e-10,2.575940e-09,9.636520e-09,7.501760e-17,6.936660e-05,2.930920e-28,3.044650e-12,1.094550e-07,4.349040e-23,2.890790e-56,1.306700e-64,1.122030e-09,0.000000e+00
1.0,0.00562341,4.875000e+03,2.000000e+02,6.728250e+01,9.823610e-01,7.089110e-03,1.947480e-05,2.609600e-03,2.834240e-26,5.280020e-04,2.030210e-03,1.776840e-12,5.223640e-03,3.974780e-08,5.990400e-14,7.457250e-05,2.922540e-08,1.571850e-19,1.013900e-10,2.226870e-09,9.074780e-09,7.604500e-17,6.377030e-05,2.705770e-28,2.775310e-12,9.546590e-08,3.505390e-23,1.426020e-56,7.010610e-65,9.771880e-10,0.000000e+00
1.0,0.00562341,4.900000e+03,2.000000e+02,6.735420e+01,9.827580e-01,7.085910e-03,2.233670e-05,2.658060e-03,2.293080e-26,4.886070e-04,2.026420e-03,1.904930e-12,4.838910e-03,3.461300e-08,4.859810e-14,6.305020e-05,2.335450e-08,1.096560e-19,7.399840e-11,1.925190e-09,8.551620e-09,7.707360e-17,5.850600e-05,2.499850e-28,2.524790e-12,8.325390e-08,2.822920e-23,7.085920e-57,3.785160e-65,8.510060e-10,0.000000e+00
1.0,0.00562341,4.925000e+03,2.000000e+02,6.742390e+01,9.831210e-01,7.082970e-03,2.558040e-05,2.703290e-03,1.859590e-26,4.518890e-04,2.022330e-03,2.040220e-12,4.485700e-03,3.018280e-08,3.951060e-14,5.339470e-05,1.870340e-08,7.677490e-20,5.417150e-11,1.664590e-09,8.063980e-09,7.810050e-17,5.357810e-05,2.311260e-28,2.292820e-12,7.260180e-08,2.271710e-23,3.546330e-57,2.056380e-65,7.411550e-10,0.000000e+00
1.0,0.00562341,4.950000e+03,2.000000e+02,6.749190e+01,9.834540e-01,7.080280e-03,2.925060e-05,2.745400e-03,1.511520e-26,4.177280e-04,2.017880e-03,2.182870e-12,4.161210e-03,2.635530e-08,3.219020e-14,4.529060e-05,1.501070e-08,5.394510e-20,3.977630e-11,1.439570e-09,7.609090e-09,7.912230e-17,4.898550e-05,2.138340e-28,2.078900e-12,6.331660e-08,1.827140e-23,1.787420e-57,1.123980e-65,6.455720e-10,0.000000e+00
1.0,0.00562341,4.975000e+03,2.000000e+02,6.755840e+01,9.837590e-01,7.077800e-03,3.339610e-05,2.784520e-03,1.231360e-26,3.860000e-04,2.013020e-03,2.332970e-12,3.862910e-03,2.304370e-08,2.628060e-14,3.847770e-05,1.207260e-08,3.803710e-20,2.929340e-11,1.245340e-09,7.184420e-09,8.013590e-17,4.472240e-05,1.979590e-28,1.882370e-12,5.522720e-08,1.468980e-23,9.071750e-58,6.180100e-66,5.624380e-10,0.000000e+00
1.0,0.00562341,5.000000e+03,2.000000e+02,6.762340e+01,9.840390e-01,7.075520e-03,3.807010e-05,2.820790e-03,1.005360e-26,3.565740e-04,2.007680e-03,2.490540e-12,3.588480e-03,2.017480e-08,2.149990e-14,3.274100e-05,9.730010e-09,2.691330e-20,2.163670e-11,1.077720e-09,6.787660e-09,8.113740e-17,4.077930e-05,1.833680e-28,1.702400e-12,4.818260e-08,1.180730e-23,4.635830e-58,3.417890e-66,4.901560e-10,0.000000e+00
1.0,0.01,3.000000e+02,0.000000e+00,-5.762900e+00,1.502170e-115,5.521830e-37,1.987030e-75,3.073890e-79,1.769690e-01,4.838710e-71,3.466830e-11,8.336260e-03,1.271300e-133,4.642900e-93,3.761410e-41,1.855540e-133,6.383070e-171,8.617960e-78,1.502000e-172,3.600340e-24,1.729360e-04,4.459960e-01,3.685260e-01,8.730490e-44,1.261560e-109,1.384190e-112,1.073190e-80,1.168430e-38,9.091710e-47,1.193080e-34,1.000000e+00
1.0,0.01,3.250000e+02,0.000000e+00,-5.695030e+00,5.992150e-106,8.253390e-34,2.299720e-69,6.599230e-73,1.810060e-01,3.640250e-65,6.101780e-10,1.259710e-02,1.704390e-122,3.203060e-85,1.376090e-37,3.318940e-122,1.006670e-156,2.962430e-71,3.496050e-158,3.908890e-22,5.561850e-04,4.373860e-01,3.684550e-01,1.530990e-40,3.855910e-101,2.073890e-103,1.181520e-74,4.890070e-36,8.043230e-44,8.592780e-32,1.000000e+00
1.0,0.01,3.500000e+02,0.000000e+00,-5.622720e+00,1.023700e-97,4.386860e-31,3.594630e-64,1.772030e-67,1.853440e-01,3.976210e-60,7.066220e-09,1.750590e-02,5.975630e-113,1.697630e-78,1.576450e-34,1.479450e-112,1.511250e-144,1.209020e-65,7.347610e-146,2.183100e-20,1.532560e-03,4.273430e-01,3.682750e-01,9.180120e-38,7.252870e-94,1.531440e-95,1.773920e-69,8.654150e-34,2.683910e-41,2.436200e-29,1.000000e+00
1.0,0.01,3.750000e+02,0.000000e+00,-5.547440e+00,1.405130e-90,1.018200e-28,1.133840e-59,9.015320e-63,1.893830e-01,9.267960e-56,5.859580e-08,2.282490e-02,1.133040e-104,1.152290e-72,7.117760e-32,3.432750e-104,5.465930e-134,8.943910e-61,3.565190e-135,7.154860e-19,3.723390e-03,4.161980e-01,3.678710e-01,2.331320e-35,1.465520e-87,1.016400e-88,5.413470e-65,7.670490e-32,4.099450e-39,3.271170e-27,1.000000e+00
1.0,0.01,4.000000e+02,0.000000e+00,-5.469980e+00,2.484250e-84,1.203460e-26,9.758610e-56,1.186460e-58,1.923420e-01,6.153010e-52,3.709210e-07,2.836730e-02,2.003980e-97,1.469230e-67,1.503940e-29,7.205280e-97,9.560040e-125,1.646120e-56,8.078190e-126,1.518140e-17,8.143630e-03,4.040900e-01,3.670570e-01,2.941800e-33,4.829600e-82,9.514200e-83,4.530240e-61,3.855800e-30,3.306750e-37,2.388460e-25,1.000000e+00
1.0,0.01,4.250000e+02,0.000000e+00,-5.390130e+00,8.117240e-79,8.143900e-25,2.887000e-52,5.124180e-55,1.932490e-01,1.450900e-48,1.882770e-06,3.402710e-02,5.017060e-91,4.715350e-63,1.694390e-27,2.088200e-90,1.377910e-116,9.595290e-53,1.465210e-117,2.246830e-16,1.627810e-02,3.908860e-01,3.655580e-01,2.081760e-31,3.570880e-77,1.772720e-77,1.306940e-57,1.205420e-28,1.567090e-35,1.053420e-23,1.000000e+00
1.0,0.01,4.500000e+02,0.000000e+00,-5.306520e+00,6.491420e-74,3.454580e-23,3.513860e-49,8.737530e-52,1.909560e-01,1.442550e-45,7.963430e-06,3.978370e-02,2.459550e-85,4.780810e-59,1.125420e-25,1.161220e-84,2.477920e-109,2.135070e-49,3.235810e-110,2.456040e-15,3.005670e-02,3.761780e-01,3.630170e-01,9.062670e-30,7.588200e-73,8.593670e-73,1.552580e-54,2.509330e-27,4.724630e-34,3.043290e-22,1.000000e+00
1.0,0.01,4.750000e+02,0.000000e+00,-5.216630e+00,1.586080e-69,9.861520e-22,2.027950e-46,6.805480e-49,1.842650e-01,6.923330e-43,2.893360e-05,4.569570e-02,3.051090e-80,1.831120e-55,4.764790e-24,1.606800e-79,7.715090e-103,2.099160e-46,1.211830e-103,2.072900e-14,5.163830e-02,3.593350e-01,3.590360e-01,2.606340e-28,5.633100e-69,1.338940e-68,8.735890e-52,3.656770e-26,9.612530e-33,6.134710e-21,1.000000e+00
1.0,0.01,5.000000e+02,0.000000e+00,-5.116730e+00,1.414010e-65,2.003840e-20,6.217280e-44,2.720480e-46,1.722060e-01,1.787160e-40,9.253460e-05,5.188940e-02,1.175920e-75,3.055250e-52,1.367050e-22,6.811790e-75,5.405850e-97,1.023850e-43,1.003310e-97,1.398620e-13,8.291950e-02,3.396320e-01,3.532600e-01,5.231880e-27,1.707310e-65,7.939340e-65,2.603650e-49,3.867200e-25,1.378030e-31,9.069760e-20,1.000000e+00
1.0,0.01,5.250000e+02,0.000000e+00,-5.002080e+00,5.310650e-62,3.031530e-19,1.109990e-41,6.134280e-44,1.544730e-01,2.708640e-38,2.656760e-04,5.853910e-02,1.662770e-71,2.490970e-49,2.789780e-21,1.047120e-70,1.054130e-91,2.717910e-41,2.276470e-92,7.755690e-13,1.247680e-01,3.164380e-01,3.455170e-01,7.650690e-26,2.397310e-62,2.054580e-61,4.500310e-47,3.045110e-24,1.436330e-30,1.023470e-18,1.000000e+00
1.0,0.01,5.500000e+02,0.000000e+00,-4.867420e+00,9.451540e-59,3.541480e-18,1.243600e-39,8.431770e-42,1.318810e-01,2.590560e-36,6.956180e-04,6.581860e-02,9.884180e-68,1.089930e-46,4.211020e-20,6.700040e-67,6.806800e-87,4.234040e-39,1.687670e-87,3.615820e-12,1.761920e-01,2.894520e-01,3.359610e-01,8.429390e-25,1.730570e-59,2.596570e-58,4.859730e-45,1.820050e-23,1.114400e-29,9.108370e-18,1.000000e+00
1.0,0.01,5.750000e+02,0.000000e+00,-4.707880e+00,8.784870e-56,3.293380e-17,9.290860e-38,7.537100e-40,1.065220e-01,1.660400e-34,1.680920e-03,7.379230e-02,2.764290e-64,2.766340e-44,4.858470e-19,1.999940e-63,1.680420e-82,4.121650e-37,4.727630e-83,1.445340e-11,2.339320e-01,2.589330e-01,3.251390e-01,7.192980e-24,7.007210e-57,1.759590e-55,3.486970e-43,8.402190e-23,6.565140e-29,6.573580e-17,1.000000e+00
1.0,0.01,6.000000e+02,0.000000e+00,-4.520220e+00,4.624220e-53,2.502970e-16,4.859880e-36,4.626850e-38,8.130190e-02,7.503060e-33,3.779370e-03,8.222850e-02,3.995060e-61,4.349650e-42,4.411850e-18,3.062650e-60,1.787940e-78,2.646980e-35,5.649010e-79,5.042790e-11,2.930200e-01,2.258070e-01,3.138640e-01,4.868940e-23,1.713280e-54,6.915800e-53,1.748870e-41,3.056760e-22,2.997010e-28,3.943810e-16,1.000000e+00
1.0,0.01,6.250000e+02,0.000000e+00,-4.303050e+00,1.475650e-50,1.591680e-15,1.849970e-34,2.042490e-36,5.891620e-02,2.495140e-31,7.942240e-03,9.039820e-02,3.228700e-58,4.484180e-40,3.241150e-17,2.606250e-57,9.067370e-75,1.177260e-33,3.188020e-75,1.561620e-10,3.482680e-01,1.915590e-01,3.029160e-01,2.672850e-22,2.692690e-52,1.684450e-50,6.386330e-40,8.990620e-22,1.085280e-27,2.011740e-15,1.000000e+00
1.0,0.01,6.500000e+02,0.000000e+00,-4.055090e+00,3.024120e-48,8.651900e-15,5.283390e-33,6.739950e-35,4.092900e-02,6.330730e-30,1.562490e-02,9.700070e-02,1.559960e-55,3.184650e-38,1.977290e-16,1.318690e-54,2.386850e-71,3.788770e-32,9.262920e-72,4.358640e-10,3.958120e-01,1.578950e-01,2.927380e-01,1.214840e-21,2.866800e-50,2.688490e-48,1.752970e-38,2.203000e-21,3.199520e-27,8.903730e-15,1.000000e+00
1.0,0.01,6.750000e+02,0.000000e+00,-3.772160e+00,4.180330e-46,4.097100e-14,1.159800e-31,1.717390e-33,2.757220e-02,1.263060e-28,2.876630e-02,1.003200e-01,4.769950e-53,1.626460e-36,1.025910e-15,4.202540e-52,3.507020e-68,9.174870e-31,1.491360e-68,1.111200e-09,4.336960e-01,1.263100e-01,2.833360e-01,4.656190e-21,2.159640e-48,2.947220e-46,3.705750e-37,4.636140e-21,7.875820e-27,3.479620e-14,1.000000e+00
1.0,0.01,7.000000e+02,0.000000e+00,-3.446520e+00,4.065410e-44,1.718260e-13,1.994700e-30,3.472460e-32,1.819960e-02,2.032410e-27,4.946440e-02,9.859750e-02,9.692660e-51,6.198470e-35,4.621970e-15,8.863110e-50,3.061090e-65,1.729210e-29,1.417130e-65,2.616290e-09,4.615090e-01,9.783360e-02,2.743960e-01,1.526810e-20,1.193660e-46,2.309090e-44,6.143440e-36,8.607940e-21,1.652770e-26,1.218440e-13,1.000000e+00
