Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,Si,SiO,SiO2,Si2,SiN,C(gr),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt)
0.5,0.001,8.000000e+02,0.000000e+00,1.040730e+01,2.086110e-36,1.651460e-11,6.098100e-42,1.226860e-27,1.423260e-06,3.287690e-23,6.302380e-17,3.920970e-34,5.959930e-42,1.010120e-29,4.207620e-14,6.117140e-41,2.576210e-54,1.978680e-26,1.587960e-54,4.868240e-09,3.246390e-02,4.791890e-20,4.653220e-02,7.338190e-38,1.725180e-41,7.855810e-38,3.133110e-49,1.252590e-25,4.377720e-33,9.241290e-25,1.082560e-14,1.922250e-13,1.249100e-15,3.382750e-32,4.225610e-24,6.388620e-52,7.533670e-48,5.832920e-60,1.064590e-32,4.578700e-07,1.581390e-05,1.720490e-26,9.209860e-01,1.022050e-08,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.5,0.001,8.250000e+02,0.000000e+00,1.042450e+01,5.532000e-35,4.523030e-11,2.922650e-40,1.071230e-26,9.578220e-07,2.426320e-22,5.780580e-16,1.504950e-32,2.673740e-40,1.335540e-28,1.178410e-13,2.806090e-39,3.280870e-52,1.546100e-25,2.148530e-52,8.875330e-09,3.246420e-02,2.370070e-19,4.653130e-02,9.960520e-37,3.128940e-40,1.805330e-36,1.496000e-47,1.687050e-25,6.651570e-32,5.396800e-24,2.049740e-14,2.311660e-13,7.843320e-16,2.524700e-31,1.880690e-23,1.139890e-50,6.931760e-47,1.348840e-57,1.914850e-31,9.549120e-07,4.073170e-05,2.457280e-25,9.209620e-01,1.724760e-08,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.5,0.001,8.500000e+02,0.000000e+00,1.044140e+01,1.209830e-33,1.168210e-10,1.114410e-38,8.238330e-26,6.587400e-07,1.591370e-21,4.644570e-15,4.645990e-31,9.586520e-39,1.516230e-27,3.104280e-13,1.026600e-37,3.140490e-50,1.069960e-24,2.177000e-50,1.561350e-08,3.246330e-02,1.064540e-18,4.652930e-02,1.156760e-35,4.787560e-39,3.450360e-35,5.683340e-46,2.228510e-25,8.607950e-31,2.838630e-23,3.733720e-14,2.745540e-13,5.050640e-16,1.671390e-30,7.659150e-23,1.712160e-49,5.581570e-46,2.257780e-55,2.900880e-30,1.907650e-06,9.907540e-05,2.993850e-24,9.209060e-01,2.824420e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,8.750000e+02,0.000000e+00,1.045760e+01,2.218300e-32,2.859640e-10,3.446260e-37,5.641210e-25,4.621650e-07,9.370130e-21,3.305240e-14,1.174530e-29,2.800210e-37,1.497500e-26,7.732220e-13,3.053970e-36,2.315340e-48,6.626290e-24,1.693280e-48,2.658520e-08,3.246050e-02,4.376790e-18,4.652470e-02,1.164490e-34,6.270290e-38,5.571290e-34,1.751150e-44,2.892230e-25,9.619310e-30,1.356900e-22,6.564960e-14,3.224140e-13,3.328470e-16,9.916370e-30,2.875950e-22,2.196500e-48,3.977260e-45,2.810460e-53,3.754940e-29,3.663850e-06,2.286190e-04,3.151990e-23,9.207820e-01,4.499610e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,9.000000e+02,0.000000e+00,1.047240e+01,3.460530e-31,6.663780e-10,8.805040e-36,3.472660e-24,3.302290e-07,4.997550e-20,2.106730e-13,2.477740e-28,6.778080e-36,1.301640e-25,1.829520e-12,7.515720e-35,1.343620e-46,3.706270e-23,1.033490e-46,4.393040e-08,3.245400e-02,1.661120e-17,4.651500e-02,1.029410e-33,7.120500e-37,7.707350e-33,4.457610e-43,3.693290e-25,9.396270e-29,5.941500e-22,1.117470e-13,3.747030e-13,2.240550e-16,5.321030e-29,1.002390e-21,2.441140e-47,2.536290e-44,2.672430e-51,4.212170e-28,6.787080e-06,5.031890e-04,2.908850e-22,9.205210e-01,6.989230e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,9.250000e+02,0.000000e+00,1.048430e+01,4.653410e-30,1.484050e-09,1.887700e-34,1.938320e-23,2.399260e-07,2.433680e-19,1.213570e-12,4.426650e-27,1.380430e-34,1.006030e-24,4.128840e-12,1.553790e-33,6.257480e-45,1.887570e-22,5.047880e-45,7.061290e-08,3.244050e-02,5.857400e-17,4.649540e-02,8.075190e-33,7.091650e-36,9.249530e-32,9.519870e-42,4.645590e-25,8.110520e-28,2.399990e-21,1.846050e-13,4.312780e-13,1.537620e-16,2.603160e-28,3.262180e-21,2.377530e-46,1.460280e-43,1.984280e-49,4.142680e-27,1.216100e-05,1.060430e-03,2.378430e-21,9.199910e-01,1.060530e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,9.500000e+02,0.000000e+00,1.049080e+01,5.457430e-29,3.169580e-09,3.443470e-33,9.884740e-23,1.769600e-07,1.089790e-18,6.369110e-12,6.787260e-26,2.397860e-33,6.977790e-24,8.919050e-12,2.735910e-32,2.379660e-43,8.816400e-22,2.008020e-43,1.106270e-07,3.241400e-02,1.929980e-16,4.645720e-02,5.673440e-32,6.257500e-35,9.736870e-31,1.729290e-40,5.760030e-25,6.246300e-27,8.998550e-21,2.966020e-13,4.918340e-13,1.073650e-16,1.169320e-27,9.963980e-21,2.049810e-45,7.649210e-43,1.173320e-47,3.609380e-26,2.112880e-05,2.146970e-03,1.739610e-20,9.189600e-01,1.574530e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,9.750000e+02,0.000000e+00,1.048750e+01,5.641030e-28,6.511640e-09,5.412140e-32,4.636790e-22,1.322640e-07,4.515570e-18,3.067750e-11,9.039400e-25,3.596180e-32,4.378750e-23,1.849800e-11,4.153950e-31,7.505620e-42,3.800510e-21,6.608860e-42,1.692030e-07,3.236410e-02,5.972110e-16,4.638550e-02,3.599140e-31,4.935760e-34,9.080210e-30,2.704680e-39,7.040950e-25,4.329250e-26,3.148710e-20,4.642400e-13,5.557850e-13,7.610410e-17,4.852180e-27,2.868880e-20,1.578120e-44,3.668870e-42,5.624350e-46,2.811850e-25,3.567140e-05,4.188520e-03,1.147980e-19,9.170260e-01,2.290090e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.000000e+03,0.000000e+00,1.046720e+01,5.187860e-27,1.290170e-08,7.412940e-31,2.012650e-21,9.996790e-08,1.740920e-17,1.365150e-10,1.057270e-23,4.708090e-31,2.504050e-22,3.692520e-11,5.499160e-30,1.991130e-40,1.520230e-20,1.825370e-40,2.529580e-07,3.227360e-02,1.743100e-15,4.625560e-02,2.076150e-30,3.507470e-33,7.567630e-29,3.681960e-38,8.479950e-25,2.720980e-25,1.032970e-19,7.086510e-13,6.220600e-13,5.460980e-17,1.869530e-26,7.814340e-20,1.092880e-43,1.619590e-41,2.221230e-44,1.975010e-24,5.862210e-05,7.894220e-03,6.888100e-19,9.135170e-01,3.265800e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.025000e+03,0.000000e+00,1.041810e+01,4.281400e-26,2.470600e-08,8.940830e-30,8.125770e-21,7.620210e-08,6.275050e-17,5.647110e-10,1.097140e-22,5.434350e-30,1.313230e-21,7.107410e-11,6.411530e-29,4.499360e-39,5.668220e-20,4.285510e-39,3.699050e-07,3.211440e-02,4.816510e-15,4.602740e-02,1.095410e-29,2.260520e-32,5.680210e-28,4.404430e-37,1.004510e-24,1.561200e-24,3.189190e-19,1.055420e-12,6.887870e-13,3.952180e-17,6.715250e-26,2.018910e-19,6.846910e-43,6.603720e-41,7.335580e-43,1.260070e-23,9.389940e-05,1.440550e-02,3.784200e-18,9.073580e-01,4.567540e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.050000e+03,0.000000e+00,1.032170e+01,3.195260e-25,4.580120e-08,9.587520e-29,3.064890e-20,5.836940e-08,2.123160e-16,2.184040e-09,1.019890e-21,5.580260e-29,6.350380e-21,1.320560e-10,6.643520e-28,8.760120e-38,1.976830e-19,8.652020e-38,5.291190e-07,3.184340e-02,1.263670e-14,4.563890e-02,5.310820e-29,1.328470e-31,3.865590e-27,4.667870e-36,1.166410e-24,8.224480e-24,9.292320e-19,1.532810e-12,7.528030e-13,2.869920e-17,2.254850e-25,4.954840e-19,3.895840e-42,2.491130e-40,2.054070e-41,7.351130e-23,1.467080e-04,2.549740e-02,1.915580e-17,8.968720e-01,6.262270e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.075000e+03,0.000000e+00,1.014960e+01,2.171660e-24,8.228550e-08,9.223660e-28,1.083810e-19,4.470000e-08,6.765080e-16,7.941260e-09,8.573030e-21,5.139310e-28,2.844180e-20,2.368600e-10,6.168510e-27,1.484870e-36,6.463380e-19,1.517970e-36,7.397150e-07,3.139570e-02,3.154490e-14,4.499710e-02,2.373530e-28,7.147780e-31,2.398590e-26,4.413220e-35,1.320050e-24,3.997070e-23,2.559420e-18,2.166900e-12,8.090070e-13,2.075740e-17,7.085850e-25,1.155140e-18,2.016480e-41,8.686540e-40,4.941670e-40,3.944640e-22,2.235930e-04,4.383030e-02,8.985860e-17,8.795520e-01,8.403930e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.100000e+03,0.000000e+00,9.860430e+00,1.352730e-23,1.433080e-07,8.030620e-27,3.602350e-19,3.397670e-08,2.034550e-15,2.729710e-08,6.578490e-20,4.276790e-27,1.183830e-19,4.096150e-10,5.170820e-26,2.212010e-35,1.982610e-18,2.336650e-35,1.008590e-06,3.067800e-02,7.500360e-14,4.396840e-02,9.792220e-28,3.529240e-30,1.363070e-25,3.742450e-34,1.442730e-24,1.798680e-22,6.665170e-18,2.970970e-12,8.496370e-13,1.479510e-17,2.081980e-24,2.553100e-18,9.481640e-41,2.787970e-39,1.034770e-38,1.957070e-21,3.321050e-04,7.322570e-02,3.926570e-16,8.517940e-01,1.100610e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.125000e+03,0.000000e+00,9.394700e+00,7.767570e-23,2.417800e-07,6.382850e-26,1.126960e-18,2.536640e-08,5.781610e-15,8.921790e-08,4.655210e-19,3.237640e-26,4.589140e-19,6.808920e-10,3.940010e-25,2.921080e-34,5.698510e-18,3.183400e-34,1.336090e-06,2.956360e-02,1.698250e-13,4.237130e-02,3.725990e-27,1.599460e-29,7.116180e-25,2.857320e-33,1.501390e-24,7.512370e-22,1.638220e-17,3.926220e-12,8.638250e-13,1.023250e-17,5.698300e-24,5.324770e-18,4.028790e-40,8.162930e-39,1.911260e-37,9.018050e-21,4.796050e-04,1.188810e-01,1.605900e-15,8.087010e-01,1.399350e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.5,0.001,1.150000e+03,0.000000e+00,8.672030e+00,4.133480e-22,3.943590e-07,4.673720e-25,3.317910e-18,1.832230e-08,1.551840e-14,2.790700e-07,3.073540e-18,2.243440e-25,1.657770e-18,1.081880e-09,2.745980e-24,3.446430e-33,1.528730e-17,3.869130e-33,1.708870e-06,2.789410e-02,3.655270e-13,3.997850e-02,1.302700e-26,6.636290e-29,3.417980e-24,1.967760e-32,1.456430e-24,2.914440e-21,3.783750e-17,4.952270e-12,8.382500e-13,6.714420e-18,1.441790e-23,1.039120e-17,1.530640e-39,2.147290e-38,3.159490e-36,3.874640e-20,6.703730e-04,1.873070e-01,6.173770e-15,7.441460e-01,1.712610e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
