Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,Si,SiO,SiO2,Si2,SiN,C(gr),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt)
1.0,0.001,5.500000e+02,0.000000e+00,1.021780e+01,9.451540e-58,6.557460e-18,3.617970e-67,9.813620e-42,1.550190e-03,3.015120e-36,2.023740e-31,5.570790e-58,9.884180e-67,2.018130e-46,1.443740e-20,6.700040e-66,6.806800e-86,1.451630e-39,1.687670e-86,7.792350e-13,6.040710e-02,2.887110e-30,4.551040e-02,1.556800e-54,2.344280e-60,3.022120e-58,1.915220e-74,7.334840e-27,1.088730e-50,5.094650e-36,1.692690e-18,3.479330e-14,6.648240e-12,5.828020e-45,1.837470e-33,4.000870e-70,1.306570e-61,1.691210e-95,1.960200e-51,7.517830e-12,9.684210e-12,7.042710e-44,8.925320e-01,4.115610e-12,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,5.750000e+02,0.000000e+00,1.023850e+01,8.784870e-55,5.359930e-17,1.174520e-63,8.913550e-40,7.473240e-04,1.963630e-34,2.124970e-29,1.179290e-54,2.764290e-63,4.502190e-44,1.286870e-19,1.999940e-62,1.680420e-81,1.091710e-37,4.727630e-82,2.781850e-12,6.196190e-02,8.670170e-29,4.547390e-02,3.919810e-52,9.800270e-58,2.080930e-55,6.165180e-71,1.561340e-26,3.246240e-48,2.112770e-34,6.852830e-18,5.624290e-14,2.897860e-12,4.179240e-43,4.395740e-32,1.850390e-67,1.542240e-59,1.512420e-90,8.457720e-49,3.464700e-11,7.134540e-11,1.868800e-41,8.918170e-01,1.210850e-11,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,6.000000e+02,0.000000e+00,1.025760e+01,4.624220e-52,3.661010e-16,1.943010e-60,5.568190e-38,3.721200e-04,9.029580e-33,1.511010e-27,1.314380e-51,3.995060e-60,6.362100e-42,9.438700e-19,3.062650e-59,1.787940e-77,5.662940e-36,5.649010e-78,8.876570e-12,6.268850e-02,1.931420e-27,4.545680e-02,6.091450e-50,2.481350e-55,8.322840e-53,1.012660e-67,2.993200e-26,5.983850e-46,6.340230e-33,2.419630e-17,8.492190e-14,1.297510e-12,2.054850e-41,7.917060e-31,4.953370e-65,1.173310e-57,5.214370e-86,2.184420e-46,1.406910e-10,4.443080e-10,3.107590e-39,8.914830e-01,3.259460e-11,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,6.250000e+02,0.000000e+00,1.027600e+01,1.475650e-49,2.141370e-15,1.775920e-57,2.501840e-36,1.930080e-04,3.056290e-31,7.624320e-26,8.330590e-49,3.228700e-57,6.032790e-40,5.866360e-18,2.606250e-56,9.067370e-74,2.130790e-34,3.188020e-74,2.573420e-11,6.303540e-02,3.328370e-26,4.544870e-02,6.247970e-48,4.040050e-53,2.063280e-50,9.198330e-65,5.330900e-26,7.245190e-44,1.439880e-31,7.643610e-17,1.222490e-13,6.059710e-13,7.314850e-40,1.120760e-29,8.322640e-63,6.177450e-56,7.771280e-82,3.602470e-44,5.110190e-10,2.386530e-09,3.425190e-37,8.913230e-01,8.113090e-11,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,6.500000e+02,0.000000e+00,1.029410e+01,3.024120e-47,1.093330e-14,9.603260e-55,8.397650e-35,1.043720e-04,7.887790e-30,2.840040e-24,3.204700e-46,1.559960e-54,4.024390e-38,3.157520e-17,1.318690e-53,2.386850e-70,6.050270e-33,9.262920e-71,6.862630e-11,6.320700e-02,4.583000e-25,4.544470e-02,4.455960e-46,4.450410e-51,3.349730e-48,4.946320e-62,8.971040e-26,6.056170e-42,2.562360e-30,2.197210e-16,1.696570e-13,2.962450e-13,1.964920e-38,1.287310e-28,9.326660e-61,2.368210e-54,5.515550e-78,4.000370e-42,1.681650e-09,1.124670e-08,2.623970e-35,8.912440e-01,1.884210e-10,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,6.750000e+02,0.000000e+00,1.031200e+01,4.180330e-45,4.949600e-14,3.256600e-52,2.174950e-33,5.872810e-05,1.599580e-28,8.077280e-23,7.909500e-44,4.769950e-52,1.964890e-36,1.497250e-16,4.202540e-51,3.507020e-67,1.339020e-31,1.491360e-67,1.700070e-10,6.329540e-02,5.176120e-24,4.544260e-02,2.305110e-44,3.463730e-49,3.732450e-46,1.668860e-59,1.441180e-25,3.643670e-40,3.675600e-29,5.818870e-16,2.285070e-13,1.514370e-13,4.117300e-37,1.230090e-27,7.315750e-59,6.874430e-53,2.024390e-74,3.127310e-40,5.068800e-09,4.718220e-08,1.454790e-33,8.912030e-01,4.114580e-10,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,7.000000e+02,0.000000e+00,1.032990e+01,4.065410e-43,2.013010e-13,7.280270e-50,4.468640e-32,3.428430e-05,2.615460e-27,1.805360e-21,1.313430e-41,9.692660e-50,7.261780e-35,6.343710e-16,8.863110e-49,3.061090e-64,2.373370e-30,1.417130e-64,3.944410e-10,6.334280e-02,4.900890e-23,4.544150e-02,8.960480e-43,1.976760e-47,2.971520e-44,3.713270e-57,2.225620e-25,1.634840e-38,4.351770e-28,1.433530e-15,3.000500e-13,8.072190e-14,6.917930e-36,9.981620e-27,4.179870e-57,1.559670e-51,4.123680e-71,1.787540e-38,1.412600e-08,1.784170e-07,6.042950e-32,8.911810e-01,8.504520e-10,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,7.250000e+02,0.000000e+00,1.034770e+01,2.884350e-41,7.437620e-13,1.120110e-47,7.459640e-31,2.070170e-05,3.525650e-26,3.251030e-20,1.528780e-39,1.365210e-47,2.091050e-33,2.430330e-15,1.290860e-46,1.674860e-61,3.447960e-29,8.391590e-62,8.630550e-10,6.336900e-02,3.962930e-22,4.544090e-02,2.697160e-41,8.541770e-46,1.749960e-42,5.687900e-55,3.321190e-25,5.639360e-37,4.339070e-27,3.311610e-15,3.853990e-13,4.472360e-14,9.540650e-35,6.998490e-26,1.799100e-55,2.840000e-50,4.954490e-68,7.717290e-37,3.669340e-08,6.146910e-07,1.937570e-30,8.911690e-01,1.673340e-09,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,7.500000e+02,0.000000e+00,1.036560e+01,1.540670e-39,2.520650e-12,1.231120e-45,1.032950e-29,1.289190e-05,3.994430e-25,4.819490e-19,1.292300e-37,1.382470e-45,4.810060e-32,8.505320e-15,1.347210e-44,6.018320e-59,4.188410e-28,3.246140e-59,1.791480e-09,6.338410e-02,2.780650e-21,4.544040e-02,6.451110e-40,2.873330e-44,7.856040e-41,6.225490e-53,4.808750e-25,1.535470e-35,3.707220e-26,7.221830e-15,4.855180e-13,2.567400e-14,1.101860e-33,4.303190e-25,6.004170e-54,4.245180e-49,3.701100e-65,2.588190e-35,8.946620e-08,1.947490e-06,4.920790e-29,8.911610e-01,3.149720e-09,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,7.750000e+02,0.000000e+00,1.038340e+01,6.367950e-38,7.901550e-12,9.985290e-44,1.208080e-28,8.257980e-06,3.868030e-24,5.993050e-18,8.182090e-36,1.039040e-43,9.033310e-31,2.743200e-14,1.040510e-42,1.479110e-56,4.328640e-27,8.547220e-57,3.545950e-09,6.339290e-02,1.716540e-20,4.544010e-02,1.253810e-38,7.708620e-43,2.759850e-39,5.029180e-51,6.778490e-25,3.376430e-34,2.755180e-25,1.495320e-14,6.012030e-13,1.522580e-14,1.084340e-32,2.350370e-24,1.592880e-52,5.311470e-48,1.799720e-62,6.909590e-34,2.060090e-07,5.719940e-06,1.012350e-27,8.911530e-01,5.696220e-09,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,8.000000e+02,0.000000e+00,1.040120e+01,2.086110e-36,2.307830e-11,6.148530e-42,1.212370e-27,5.427910e-06,3.248860e-23,6.354500e-17,3.986090e-34,5.959930e-42,1.411600e-29,8.216950e-14,6.117140e-41,2.576210e-54,3.864120e-26,1.587960e-54,6.722790e-09,6.339790e-02,9.435340e-20,4.543960e-02,2.019190e-37,1.684670e-41,7.763030e-38,3.084840e-49,9.328940e-25,6.117660e-33,1.804710e-24,2.954350e-14,7.330910e-13,9.302940e-15,9.231700e-32,1.153190e-23,3.432970e-51,5.657270e-47,5.929790e-60,1.500020e-32,4.503900e-07,1.568420e-05,1.720490e-26,8.911410e-01,9.934750e-09,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,8.250000e+02,0.000000e+00,1.041880e+01,5.532000e-35,6.320800e-11,2.946820e-40,1.058580e-26,3.653060e-06,2.397660e-22,5.828390e-16,1.529950e-32,2.673740e-40,1.866370e-28,2.301350e-13,2.806090e-39,3.280870e-52,3.019420e-25,2.148530e-52,1.225650e-08,6.340010e-02,4.666850e-19,4.543870e-02,2.740860e-36,3.055470e-40,1.784010e-36,1.472950e-47,1.256570e-24,9.295380e-32,1.053950e-23,5.594050e-14,8.816470e-13,5.841950e-15,6.890320e-31,5.132710e-23,6.125700e-50,5.205680e-46,1.371240e-57,2.698080e-31,9.393120e-07,4.039760e-05,2.457280e-25,8.911160e-01,1.676540e-08,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
1.0,0.001,8.500000e+02,0.000000e+00,1.043620e+01,1.209830e-33,1.632550e-10,1.123630e-38,8.141030e-26,2.512470e-06,1.572580e-21,4.682980e-15,4.723150e-31,9.586520e-39,2.118900e-27,6.062530e-13,1.026600e-37,3.140490e-50,2.089590e-24,2.177000e-50,2.156190e-08,6.339950e-02,2.096210e-18,4.543660e-02,3.183170e-35,4.675130e-39,3.409610e-35,5.595780e-46,1.659950e-24,1.202950e-30,5.543740e-23,1.019020e-13,1.047160e-12,3.762070e-15,4.561600e-30,2.090360e-22,9.201410e-49,4.191920e-45,2.295280e-55,4.087460e-30,1.876490e-06,9.826280e-05,2.993850e-24,8.910610e-01,2.745460e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,8.750000e+02,0.000000e+00,1.045280e+01,2.218300e-32,3.996320e-10,3.474760e-37,5.574590e-25,1.762760e-06,9.259460e-21,3.332580e-14,1.194040e-29,2.800210e-37,2.092740e-26,1.510090e-12,3.053970e-36,2.315340e-48,1.294100e-23,1.693280e-48,3.671390e-08,6.339480e-02,8.618500e-18,4.543220e-02,3.204500e-34,6.123050e-38,5.505490e-34,1.724170e-44,2.154410e-24,1.344290e-29,2.650000e-22,1.791760e-13,1.229730e-12,2.479360e-15,2.706450e-29,7.849260e-22,1.180470e-47,2.987150e-44,2.857130e-53,5.290890e-29,3.604000e-06,2.267440e-04,3.151990e-23,8.909410e-01,4.373820e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,9.000000e+02,0.000000e+00,1.046790e+01,3.460530e-31,9.312610e-10,8.877860e-36,3.431640e-24,1.259570e-06,4.938530e-20,2.124150e-13,2.518900e-28,6.778080e-36,1.819030e-25,3.573050e-12,7.515720e-35,1.343620e-46,7.238340e-23,1.033490e-46,6.066750e-08,6.338270e-02,3.271000e-17,4.542280e-02,2.832830e-33,6.953300e-37,7.616320e-33,4.388940e-43,2.751190e-24,1.313130e-28,1.160380e-21,3.049920e-13,1.429200e-12,1.669020e-15,1.452280e-28,2.735830e-21,1.311970e-46,1.904950e-43,2.716820e-51,5.935190e-28,6.676190e-06,4.990620e-04,2.908850e-22,8.906870e-01,6.793850e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,9.250000e+02,0.000000e+00,1.048010e+01,4.653410e-30,2.073970e-09,1.903310e-34,1.915430e-23,9.151430e-07,2.404950e-19,1.223610e-12,4.500180e-27,1.380430e-34,1.405940e-24,8.063700e-12,1.553790e-33,6.257480e-45,3.686450e-22,5.047880e-45,9.751650e-08,6.335690e-02,1.153420e-16,4.540380e-02,2.222230e-32,6.925150e-36,9.140300e-32,9.373250e-42,3.460670e-24,1.133450e-27,4.687220e-21,5.038530e-13,1.645010e-12,1.145430e-15,7.104930e-28,8.903640e-21,1.277820e-45,1.096810e-42,2.017230e-49,5.837290e-27,1.196230e-05,1.051730e-03,2.378430e-21,8.901740e-01,1.030880e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,9.500000e+02,0.000000e+00,1.048680e+01,5.457430e-29,4.429520e-09,3.471950e-33,9.768040e-23,6.749890e-07,1.076920e-18,6.421780e-12,6.900000e-26,2.397860e-33,9.751550e-24,1.741930e-11,2.735910e-32,2.379660e-43,1.721880e-21,2.008020e-43,1.527780e-07,6.330580e-02,3.800500e-16,4.536680e-02,1.561310e-31,6.110620e-35,9.621920e-31,1.702670e-40,4.290980e-24,8.729280e-27,1.757450e-20,8.095430e-13,1.876030e-12,7.998240e-16,3.191520e-27,2.719560e-20,1.101710e-44,5.745470e-42,1.192810e-47,5.085870e-26,2.078350e-05,2.129360e-03,1.739610e-20,8.891760e-01,1.530520e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,9.750000e+02,0.000000e+00,1.048350e+01,5.641030e-28,9.100160e-09,5.456900e-32,4.582080e-22,5.045170e-07,4.462290e-18,3.093130e-11,9.189550e-25,3.596180e-32,6.119400e-23,3.612790e-11,4.153950e-31,7.505620e-42,7.422650e-21,6.608860e-42,2.336750e-07,6.320940e-02,1.176040e-15,4.529740e-02,9.904960e-31,4.819970e-34,8.973070e-30,2.663070e-39,5.245460e-24,6.050230e-26,6.149640e-20,1.267120e-12,2.120030e-12,5.669710e-16,1.324380e-26,7.830470e-20,8.482270e-44,2.755890e-41,5.717780e-46,3.962120e-25,3.508850e-05,4.154160e-03,1.147980e-19,8.873030e-01,2.226090e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.000000e+03,0.000000e+00,1.046280e+01,5.187860e-27,1.803060e-08,7.474260e-31,1.988920e-21,3.813450e-07,1.720390e-17,1.376440e-10,1.074830e-23,4.708090e-31,3.499510e-22,7.211920e-11,5.499160e-30,1.991130e-40,2.969180e-20,1.825370e-40,3.493520e-07,6.303410e-02,3.432640e-15,4.517150e-02,5.713840e-30,3.425260e-33,7.478420e-29,3.625400e-38,6.317990e-24,3.802670e-25,2.017520e-19,1.934310e-12,2.372950e-12,4.068700e-16,5.102980e-26,2.132970e-19,5.874490e-43,1.216660e-40,2.258130e-44,2.782980e-24,5.766410e-05,7.829450e-03,6.888100e-19,8.839060e-01,3.174570e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.025000e+03,0.000000e+00,1.041260e+01,4.281400e-26,3.452840e-08,9.014790e-30,8.030140e-21,2.907110e-07,6.201200e-17,5.693830e-10,1.115370e-22,5.434350e-30,1.835340e-21,1.388220e-10,6.411530e-29,4.499360e-39,1.107120e-19,4.285510e-39,5.108850e-07,6.272590e-02,9.485450e-15,4.495050e-02,3.014910e-29,2.207630e-32,5.613370e-28,4.336960e-37,7.485070e-24,2.181890e-24,6.229130e-19,2.881010e-12,2.627720e-12,2.944950e-16,1.833080e-25,5.511090e-19,3.680790e-42,4.961440e-40,7.457450e-43,1.775600e-23,9.236480e-05,1.428730e-02,3.784200e-18,8.779430e-01,4.440020e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.050000e+03,0.000000e+00,1.031400e+01,3.195260e-25,6.401270e-08,9.666850e-29,3.028920e-20,2.227110e-07,2.098250e-16,2.202110e-09,1.036840e-21,5.580260e-29,8.875420e-21,2.579500e-10,6.643520e-28,8.760120e-38,3.861430e-19,8.652020e-38,7.308300e-07,6.220110e-02,2.488810e-14,4.457420e-02,1.461870e-28,1.297480e-31,3.820230e-27,4.596690e-36,8.693370e-24,1.149470e-23,1.815110e-18,4.184630e-12,2.872360e-12,2.138980e-16,6.155810e-25,1.352690e-18,2.094730e-41,1.872020e-39,2.088210e-41,1.035910e-22,1.443100e-04,2.528820e-02,1.915580e-17,8.677910e-01,6.087620e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.075000e+03,0.000000e+00,1.013820e+01,2.171660e-24,1.150110e-07,9.300010e-28,1.071150e-19,1.705970e-07,6.686100e-16,8.007000e-09,8.715550e-21,5.139310e-28,3.975320e-20,4.627260e-10,6.168510e-27,1.484870e-36,1.262670e-18,1.517970e-36,1.021830e-06,6.133400e-02,6.213570e-14,4.395260e-02,6.534660e-28,6.981850e-31,2.370580e-26,4.346460e-35,9.842060e-24,5.586730e-23,5.000030e-18,5.916800e-12,3.087560e-12,1.547630e-16,1.934810e-24,3.154140e-18,1.084560e-40,6.530130e-39,5.023820e-40,5.559090e-22,2.199370e-04,4.347040e-02,8.985860e-17,8.510210e-01,8.170000e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.100000e+03,0.000000e+00,9.842990e+00,1.352730e-23,2.003230e-07,8.097130e-27,3.560640e-19,1.297240e-07,2.011000e-15,2.752320e-08,6.687920e-20,4.276790e-27,1.654820e-19,8.003780e-10,5.170820e-26,2.212010e-35,3.873980e-18,2.336650e-35,1.393530e-06,5.994400e-02,1.477690e-13,4.295630e-02,2.696760e-27,3.447990e-30,1.347290e-25,3.686580e-34,1.076320e-23,2.514280e-22,1.302360e-17,8.114790e-12,3.243930e-12,1.103760e-16,5.686640e-24,6.973440e-18,5.102270e-40,2.097140e-38,1.051990e-38,2.758350e-21,3.266710e-04,7.262410e-02,3.926570e-16,8.241460e-01,1.070070e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.125000e+03,0.000000e+00,9.368240e+00,7.767570e-23,3.380270e-07,6.435770e-26,1.114100e-18,9.691370e-08,5.715610e-15,8.995770e-08,4.732730e-19,3.237640e-26,6.415980e-19,1.330890e-09,3.940010e-25,2.921080e-34,1.113840e-17,3.183400e-34,1.846640e-06,5.778580e-02,3.346960e-13,4.140950e-02,1.026650e-26,1.563150e-29,7.034950e-25,2.815610e-33,1.121200e-23,1.050290e-21,3.202100e-17,1.072930e-11,3.300290e-12,7.641390e-17,1.557180e-23,1.455110e-17,2.169790e-39,6.146410e-38,1.943080e-37,1.271250e-20,4.717500e-04,1.179030e-01,1.605900e-15,7.824260e-01,1.360720e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
1.0,0.001,1.150000e+03,0.000000e+00,8.633270e+00,4.133480e-22,5.514960e-07,4.712540e-25,3.280920e-18,7.007790e-08,1.534540e-14,2.813880e-07,3.124810e-18,2.243440e-25,2.318330e-18,2.115830e-09,2.745980e-24,3.446430e-33,2.989720e-17,3.869130e-33,2.363140e-06,5.455220e-02,7.207970e-13,3.909210e-02,3.592420e-26,6.489150e-29,3.379880e-24,1.940110e-32,1.089410e-23,4.075730e-21,7.399850e-17,1.354430e-11,3.206080e-12,5.022390e-17,3.943250e-23,2.841940e-17,8.255010e-39,1.619520e-37,3.212200e-36,5.463530e-20,6.593740e-04,1.857640e-01,6.173770e-15,7.199270e-01,1.665730e-06,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
