Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,C(gr)
0.5,0.001,6.500000e+02,7.345930e-02,-3.661300e+00,3.024120e-47,2.164050e-14,2.444990e-32,2.568150e-34,1.601960e-03,2.412220e-29,7.230740e-02,2.077330e-01,1.559960e-54,7.965570e-38,1.237030e-16,1.318690e-53,2.386850e-70,2.370330e-32,9.262920e-71,4.154020e-10,2.476280e-01,4.571330e-02,4.250170e-01,8.797330e-23,4.162200e-50,1.024400e-47,1.177780e-38,5.394410e-24,1.198710e-41,1.003860e-29,1.703820e-15,2.603990e-12,1.781360e-11,1.523680e-37,9.982360e-28,7.213890e-37,3.625600e-30,3.575250e-33,2.015930e-19,1.000000e+00
0.5,0.001,6.750000e+02,9.904500e-02,-3.344280e+00,4.180330e-45,9.904610e-14,4.927750e-31,6.540240e-33,9.417050e-04,4.810060e-28,1.222220e-01,1.811000e-01,4.769950e-52,3.931920e-36,5.995560e-16,4.202540e-51,3.507020e-67,5.361940e-31,1.491360e-67,1.023010e-09,2.534590e-01,3.136340e-02,4.109150e-01,2.794970e-22,3.132080e-48,1.122380e-45,2.283450e-37,9.253820e-24,7.291320e-40,1.471850e-28,4.662730e-15,3.664110e-12,9.723800e-12,3.299240e-36,9.856840e-27,3.552050e-36,6.679210e-30,4.635130e-32,9.469410e-19,1.000000e+00
0.5,0.001,7.000000e+02,1.324340e-01,-2.948430e+00,4.065410e-43,4.026810e-13,7.595890e-30,1.316120e-31,5.489770e-04,7.703160e-27,1.883620e-01,1.429780e-01,9.692660e-50,1.452640e-34,2.538470e-15,8.863110e-49,3.061090e-64,9.497160e-30,1.417130e-64,2.323900e-09,2.534700e-01,2.046140e-02,3.941800e-01,7.483530e-22,1.714730e-46,8.751840e-44,3.360700e-36,1.426060e-23,3.270310e-38,1.741390e-27,1.147500e-14,4.804540e-12,5.172250e-12,5.537580e-35,7.989960e-26,1.396910e-35,1.042680e-29,4.488980e-31,3.730800e-18,1.000000e+00
0.5,0.001,7.250000e+02,1.710530e-01,-2.510170e+00,2.884350e-41,1.475950e-12,9.020810e-29,2.147480e-30,3.210340e-04,1.014960e-25,2.618220e-01,9.915470e-02,1.365210e-47,4.149540e-33,9.570560e-15,1.290860e-46,1.674860e-61,1.357800e-28,8.391590e-62,4.930430e-09,2.495450e-01,1.256820e-02,3.765890e-01,1.697460e-21,7.078950e-45,5.037770e-42,3.796280e-35,2.028200e-23,1.119090e-36,1.708710e-26,2.587900e-14,5.976620e-12,2.731210e-12,7.455660e-34,5.469060e-25,4.458820e-35,1.396750e-29,3.213420e-30,1.233350e-17,1.000000e+00
0.5,0.001,7.500000e+02,2.076870e-01,-2.107690e+00,1.540670e-39,4.950190e-12,8.357510e-28,2.912850e-29,1.917590e-04,1.126400e-24,3.271730e-01,5.955510e-02,1.382470e-45,9.446260e-32,3.280270e-14,1.347210e-44,6.018320e-59,1.615350e-27,3.246140e-59,9.921110e-09,2.444550e-01,7.280170e-03,3.613440e-01,3.316960e-21,2.284890e-43,2.215350e-40,3.360690e-34,2.758610e-23,3.015440e-35,1.429770e-25,5.469860e-14,7.221760e-12,1.472830e-12,8.345550e-33,3.259260e-24,1.190630e-34,1.653220e-29,1.705630e-29,3.450500e-17,1.000000e+00
0.5,0.001,7.750000e+02,2.349570e-01,-1.808570e+00,6.367950e-38,1.538920e-11,6.213100e-27,3.356590e-28,1.188200e-04,1.074710e-23,3.729030e-01,3.167810e-02,1.039040e-43,1.759340e-30,1.040560e-13,1.040510e-42,1.479110e-56,1.641950e-26,8.547220e-57,1.918840e-08,2.404630e-01,4.051430e-03,3.507860e-01,5.763580e-21,5.950850e-42,7.668070e-39,2.415720e-33,3.699610e-23,6.576010e-34,1.045100e-24,1.104700e-13,8.650410e-12,8.310010e-13,8.010850e-32,1.736390e-23,2.777480e-34,1.803790e-29,6.967890e-29,8.373440e-17,1.000000e+00
0.5,0.001,8.000000e+02,2.512970e-01,-1.618950e+00,2.086110e-36,4.473040e-11,3.861310e-26,3.339410e-27,7.659930e-05,8.948810e-23,3.990660e-01,1.572080e-02,5.959930e-42,2.735950e-29,3.086790e-13,6.117140e-41,2.576210e-54,1.451600e-25,1.587960e-54,3.589070e-08,2.381610e-01,2.225960e-03,3.447490e-01,9.232830e-21,1.278150e-40,2.138280e-37,1.469820e-32,4.945620e-23,1.185720e-32,6.779590e-24,2.151080e-13,1.034550e-11,4.931840e-13,6.721650e-31,8.396450e-23,5.896900e-34,1.883470e-29,2.338660e-28,1.825820e-16,1.000000e+00
0.5,0.001,8.250000e+02,2.598360e-01,-1.503940e+00,5.532000e-35,1.222230e-10,2.084710e-25,2.902800e-26,5.107230e-05,6.574780e-22,4.123250e-01,7.657020e-03,2.673740e-40,3.608950e-28,8.604920e-13,2.806090e-39,3.280870e-52,1.128980e-24,2.148530e-52,6.498950e-08,2.370580e-01,1.234470e-03,3.416740e-01,1.401930e-20,2.297550e-39,4.892030e-36,7.835500e-32,6.568690e-23,1.797420e-31,3.940820e-23,4.044580e-13,1.232610e-11,3.053870e-13,4.981800e-30,3.711020e-22,1.171540e-33,1.925140e-29,6.862730e-28,3.690870e-16,1.000000e+00
0.5,0.001,8.500000e+02,2.640520e-01,-1.429230e+00,1.209830e-33,3.153640e-10,1.004710e-24,2.227540e-25,3.498460e-05,4.302880e-21,4.187380e-01,3.776340e-03,9.586520e-39,4.093130e-27,2.262260e-12,1.026600e-37,3.140490e-50,7.797390e-24,2.177000e-50,1.139670e-07,2.365780e-01,6.994260e-04,3.401730e-01,2.051690e-20,3.500160e-38,9.329350e-35,3.746050e-31,8.625010e-23,2.323760e-30,2.068670e-22,7.345380e-13,1.458110e-11,1.954750e-13,3.288140e-29,1.506790e-21,2.213070e-33,1.947590e-29,1.835160e-27,7.060210e-16,1.000000e+00
0.5,0.001,8.750000e+02,2.661220e-01,-1.374210e+00,2.218300e-32,7.716830e-10,4.398340e-24,1.523740e-24,2.450800e-05,2.530960e-20,4.218360e-01,1.913130e-03,2.800210e-37,4.041040e-26,5.630650e-12,3.053970e-36,2.315340e-48,4.825310e-23,1.693280e-48,1.937790e-07,2.363800e-01,4.067720e-04,3.394400e-01,2.920510e-20,4.574740e-37,1.504860e-33,1.630580e-30,1.116860e-22,2.595800e-29,9.881020e-22,1.290070e-12,1.709710e-11,1.285310e-13,1.948660e-28,5.651490e-21,4.011520e-33,1.960150e-29,4.577800e-27,1.293210e-15,1.000000e+00
0.5,0.001,9.000000e+02,2.671570e-01,-1.328520e+00,3.460530e-31,1.798120e-09,1.769440e-23,9.375880e-24,1.750700e-05,1.349300e-19,4.233640e-01,1.000620e-03,6.778080e-36,3.512280e-25,1.332090e-11,7.515720e-35,1.343620e-46,2.698580e-22,1.033490e-46,3.200470e-07,2.363010e-01,2.430550e-04,3.390730e-01,4.064360e-20,5.190520e-36,2.080920e-32,6.529920e-30,1.425630e-22,2.535440e-28,4.326080e-21,2.195490e-12,1.986470e-11,8.648640e-14,1.045420e-27,1.969390e-20,7.017660e-33,1.967430e-29,1.079240e-26,2.284080e-15,1.000000e+00
0.5,0.001,9.250000e+02,2.676890e-01,-1.287280e+00,4.653410e-30,4.005090e-09,6.597480e-23,5.232930e-23,1.272710e-05,6.570290e-19,4.241410e-01,5.407120e-04,1.380430e-34,2.715030e-24,3.007140e-11,1.553790e-33,6.257480e-45,1.374760e-21,5.047880e-45,5.144790e-07,2.362730e-01,1.490990e-04,3.388840e-01,5.547370e-20,5.168780e-35,2.497120e-31,2.425030e-29,1.794810e-22,2.188830e-27,1.747970e-20,3.628550e-12,2.287750e-11,5.940550e-14,5.116690e-27,6.412050e-20,1.189560e-32,1.971790e-29,2.423780e-26,3.907420e-15,1.000000e+00
0.5,0.001,9.500000e+02,2.679720e-01,-1.248150e+00,5.457430e-29,8.557250e-09,2.295320e-22,2.669310e-22,9.401680e-06,2.942900e-18,4.245480e-01,3.015720e-04,2.397860e-33,1.883870e-23,6.501060e-11,2.735910e-32,2.379660e-43,6.426230e-21,2.008020e-43,8.065460e-07,2.362640e-01,9.377030e-05,3.387830e-01,7.442040e-20,4.563190e-34,2.629380e-30,8.405880e-29,2.230590e-22,1.686380e-26,6.559000e-20,5.836750e-12,2.613060e-11,4.157740e-14,2.301070e-26,1.960790e-19,1.959860e-32,1.974510e-29,5.213300e-26,6.495510e-15,1.000000e+00
0.5,0.001,9.750000e+02,2.681270e-01,-1.210030e+00,5.641030e-28,1.759370e-08,7.493760e-22,1.253000e-21,7.048650e-06,1.220240e-17,4.247680e-01,1.733010e-04,3.596180e-32,1.183090e-22,1.350380e-10,4.153950e-31,7.505620e-42,2.774430e-20,6.608860e-42,1.235400e-06,2.362630e-01,6.036580e-05,3.387270e-01,9.829440e-20,3.604300e-33,2.453740e-29,2.734730e-28,2.739230e-22,1.169710e-25,2.298610e-19,9.156750e-12,2.961910e-11,2.960780e-14,9.570510e-26,5.658620e-19,3.146320e-32,1.976330e-29,1.078290e-25,1.051940e-14,1.000000e+00
0.5,0.001,1.000000e+03,2.682150e-01,-1.172370e+00,5.187860e-27,3.490780e-08,2.307210e-21,5.446150e-21,5.357550e-06,4.710860e-17,4.248910e-01,1.024190e-04,4.708090e-31,6.775170e-22,2.703180e-10,5.499160e-30,1.991130e-40,1.112910e-19,1.825370e-40,1.852030e-06,2.362650e-01,3.971650e-05,3.386950e-01,1.279920e-19,2.568260e-32,2.047770e-28,8.391110e-28,3.327000e-22,7.362090e-25,7.562100e-19,1.403660e-11,3.333790e-11,2.142540e-14,3.703060e-25,1.547820e-18,4.932310e-32,1.977700e-29,2.151720e-25,1.663190e-14,1.000000e+00
0.5,0.001,1.025000e+03,2.682660e-01,-1.134890e+00,4.281400e-26,6.701230e-08,6.728220e-21,2.204190e-20,4.124530e-06,1.702160e-16,4.249610e-01,6.213100e-05,5.434350e-30,3.562000e-21,5.228950e-10,6.411530e-29,4.499360e-39,4.170140e-19,4.285510e-39,2.721610e-06,2.362670e-01,2.666610e-05,3.386760e-01,1.644950e-19,1.663320e-31,1.540810e-27,2.438820e-27,4.000050e-22,4.234580e-24,2.346300e-18,2.106100e-11,3.728140e-11,1.573800e-14,1.340040e-24,4.028770e-18,7.564440e-32,1.978890e-29,4.154130e-25,2.571990e-14,1.000000e+00
0.5,0.001,1.050000e+03,2.682970e-01,-1.097450e+00,3.195260e-25,1.247590e-07,1.865680e-20,8.348940e-20,3.213370e-06,5.783630e-16,4.250020e-01,3.862050e-05,5.580260e-29,1.729790e-20,9.798150e-10,6.643520e-28,8.760120e-38,1.466750e-18,8.652020e-38,3.926120e-06,2.362690e-01,1.824540e-05,3.386640e-01,2.088690e-19,9.857940e-31,1.053010e-26,6.740380e-27,4.764470e-22,2.240280e-23,6.894640e-18,3.097920e-11,4.144350e-11,1.172280e-14,4.557200e-24,1.001410e-17,1.136850e-31,1.980110e-29,7.778200e-25,3.896550e-14,1.000000e+00
0.5,0.001,1.075000e+03,2.683170e-01,-1.059970e+00,2.171660e-24,2.257320e-07,4.936630e-20,2.973300e-19,2.531550e-06,1.855920e-15,4.250270e-01,2.455780e-05,5.139310e-28,7.802360e-20,1.782510e-09,6.168510e-27,1.484870e-36,4.864070e-18,1.517970e-36,5.567010e-06,2.362700e-01,1.270570e-05,3.386570e-01,2.622600e-19,5.379550e-30,6.580260e-26,1.777700e-26,5.626150e-22,1.096510e-22,1.926110e-17,4.473520e-11,4.581750e-11,8.846930e-15,1.462860e-23,2.384750e-17,1.676760e-31,1.981500e-29,1.415560e-24,5.791690e-14,1.000000e+00
0.5,0.001,1.100000e+03,2.683310e-01,-1.022410e+00,1.352730e-23,3.977070e-07,1.250450e-19,9.997500e-19,2.015340e-06,5.646440e-15,4.250430e-01,1.595000e-05,4.276790e-27,3.285360e-19,3.154710e-09,5.170820e-26,2.212010e-35,1.526940e-17,2.336650e-35,7.768050e-06,2.362710e-01,8.994630e-06,3.386510e-01,3.258920e-19,2.718270e-29,3.782890e-25,4.488330e-26,6.590790e-22,4.991660e-22,5.133280e-17,6.350010e-11,5.039660e-11,6.758810e-15,4.449930e-23,5.456880e-17,2.430300e-31,1.983150e-29,2.508880e-24,8.456990e-14,1.000000e+00
0.5,0.001,1.125000e+03,2.683410e-01,-9.847440e-01,7.767570e-23,6.835110e-07,3.040920e-19,3.186010e-18,1.620180e-06,1.634510e-14,4.250530e-01,1.056620e-05,3.237640e-26,1.297350e-18,5.441640e-09,3.940010e-25,2.921080e-34,4.554210e-17,3.183400e-34,1.067830e-05,2.362710e-01,6.466120e-06,3.386470e-01,4.010610e-19,1.278340e-28,2.011800e-24,1.087990e-25,7.663890e-22,2.123750e-21,1.309250e-16,8.870600e-11,5.517330e-11,5.223220e-15,1.287430e-22,1.203040e-16,3.465730e-31,1.985150e-29,4.338100e-24,1.214590e-13,1.000000e+00
0.5,0.001,1.150000e+03,2.683490e-01,-9.469610e-01,4.133480e-22,1.147730e-06,7.118670e-19,9.656550e-18,1.314530e-06,4.516530e-14,4.250590e-01,7.130370e-06,2.243440e-25,4.824720e-18,9.163790e-09,2.745980e-24,3.446430e-33,1.294870e-16,3.869130e-33,1.447490e-05,2.362700e-01,4.715760e-06,3.386430e-01,4.891290e-19,5.621360e-28,9.947820e-24,2.538780e-25,8.850680e-22,8.482090e-21,3.204930e-16,1.220810e-10,6.014020e-11,4.080330e-15,3.554240e-22,2.561580e-16,4.867990e-31,1.987530e-29,7.329760e-24,1.717570e-13,1.000000e+00
0.5,0.001,1.175000e+03,2.683570e-01,-9.090510e-01,2.048380e-21,1.885750e-06,1.608050e-18,2.792550e-17,1.075810e-06,1.194870e-13,4.250630e-01,4.895790e-06,1.430960e-24,1.696270e-17,1.508920e-08,1.760500e-23,3.659240e-32,3.520370e-16,4.225930e-32,1.936610e-05,2.362670e-01,3.485890e-06,3.386390e-01,5.915240e-19,2.321290e-27,4.594810e-23,5.716610e-25,1.015610e-21,3.193010e-20,7.549550e-16,1.656850e-10,6.528940e-11,3.220060e-15,9.391470e-22,5.279620e-16,6.741490e-31,1.990350e-29,1.211960e-23,2.393890e-13,1.000000e+00
0.5,0.001,1.200000e+03,2.683650e-01,-8.710090e-01,9.495080e-21,3.035760e-06,3.512960e-18,7.727820e-17,8.876430e-07,3.034670e-13,4.250650e-01,3.416490e-06,8.445270e-24,5.657840e-17,2.432840e-08,1.043720e-22,3.519410e-31,9.177310e-16,4.175580e-31,2.559430e-05,2.362640e-01,2.609570e-06,3.386350e-01,7.097260e-19,9.036760e-27,1.990910e-22,1.244880e-24,1.158500e-21,1.137110e-19,1.715460e-15,2.219430e-10,7.061320e-11,2.565580e-15,2.381690e-21,1.055490e-15,9.213160e-31,1.993630e-29,1.963730e-23,3.291470e-13,1.000000e+00
0.5,0.001,1.225000e+03,2.683750e-01,-8.328300e-01,4.133870e-20,4.794310e-06,7.437100e-18,2.051900e-16,7.380310e-07,7.417670e-13,4.250670e-01,2.420770e-06,4.633830e-23,1.796160e-16,3.845780e-08,5.749370e-22,3.084860e-30,2.300000e-15,3.755440e-30,3.343820e-05,2.362600e-01,1.976910e-06,3.386300e-01,8.452640e-19,3.328560e-26,8.124090e-22,2.627110e-24,1.314160e-21,3.844070e-19,3.768420e-15,2.936850e-10,7.610340e-11,2.062630e-15,5.811700e-21,2.050560e-15,1.243560e-30,1.997370e-29,3.121780e-23,4.468210e-13,1.000000e+00
0.5,0.001,1.250000e+03,2.683850e-01,-7.945110e-01,1.696750e-19,7.436300e-06,1.528640e-17,5.240490e-16,6.180960e-07,1.748980e-12,4.250680e-01,1.739970e-06,2.374140e-22,5.443340e-16,5.967520e-08,2.955730e-21,2.478050e-29,5.554570e-15,3.091750e-29,4.321580e-05,2.362540e-01,1.514460e-06,3.386240e-01,9.997110e-19,1.163860e-25,3.133280e-21,5.382750e-24,1.483010e-21,1.237430e-18,8.019370e-15,3.841730e-10,8.175210e-11,1.672450e-15,1.367730e-20,3.878050e-15,1.659060e-30,2.001600e-29,4.874680e-23,5.993320e-13,1.000000e+00
0.5,0.001,1.275000e+03,2.683980e-01,-7.560460e-01,6.588440e-19,1.134010e-05,3.055850e-17,1.290320e-15,5.212040e-07,3.986460e-12,4.250680e-01,1.267590e-06,1.140410e-21,1.579080e-15,9.099570e-08,1.423920e-20,1.833680e-28,1.295490e-14,2.342100e-28,5.528690e-05,2.362450e-01,1.172470e-06,3.386170e-01,1.174670e-18,3.874970e-25,1.145940e-20,1.072640e-23,1.665420e-21,3.804050e-18,1.656300e-14,4.971370e-10,8.755120e-11,1.367020e-15,3.111050e-20,7.150970e-15,2.189240e-30,2.006300e-29,7.484560e-23,7.948700e-13,1.000000e+00
0.5,0.001,1.300000e+03,2.684130e-01,-7.174280e-01,2.427960e-18,1.701860e-05,5.950770e-17,3.069320e-15,4.423520e-07,8.800760e-12,4.250670e-01,9.352370e-07,5.154910e-21,4.395980e-15,1.364910e-07,6.452260e-20,1.255840e-27,2.923810e-14,1.640390e-27,7.005440e-05,2.362350e-01,9.167550e-07,3.386090e-01,1.371780e-18,1.231930e-24,3.986530e-20,2.082200e-23,1.861740e-21,1.119750e-17,3.325890e-14,6.368020e-10,9.349240e-11,1.125880e-15,6.853070e-20,1.287550e-14,2.859180e-30,2.011460e-29,1.131050e-22,1.043040e-12,1.000000e+00
0.5,0.001,1.325000e+03,2.684300e-01,-6.786510e-01,8.516890e-18,2.515780e-05,1.130500e-16,7.067340e-15,3.777320e-07,1.885260e-11,4.250660e-01,6.983280e-07,2.200310e-20,1.177160e-14,2.015810e-07,2.759640e-19,7.995460e-27,6.397420e-14,1.066990e-26,8.796700e-05,2.362210e-01,7.235600e-07,3.385980e-01,1.592690e-18,3.749580e-24,1.322890e-19,3.943180e-23,2.072270e-21,3.163850e-17,6.503390e-14,8.079140e-10,9.956760e-11,9.339610e-16,1.464630e-19,2.266740e-14,3.697930e-30,2.017070e-29,1.683770e-22,1.355020e-12,1.000000e+00
