Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,C(gr)
2.0,0.001,5.500000e+02,0.000000e+00,-6.745160e+00,9.451540e-58,1.379600e-17,7.332220e-39,2.109890e-41,3.037120e-02,6.482390e-36,4.101340e-03,2.288010e-01,9.884180e-67,4.245900e-46,6.390400e-20,6.700040e-66,6.806800e-86,6.425330e-39,1.687670e-86,3.524660e-12,2.673780e-01,2.589840e-01,2.103640e-01,2.938070e-25,1.083610e-59,6.497430e-58,1.794110e-45,6.360710e-25,2.290560e-50,2.255030e-35,1.576290e-17,6.816670e-13,5.765290e-10,5.427230e-44,1.711110e-32,3.342110e-40,2.296250e-31,6.946090e-39,8.357790e-23,1.000000e+00
2.0,0.001,5.750000e+02,0.000000e+00,-6.475820e+00,8.784870e-55,1.222400e-16,5.309710e-37,1.883350e-39,2.021780e-02,4.148970e-34,9.606450e-03,2.410130e-01,2.764290e-63,1.026780e-43,6.693390e-19,1.999940e-62,1.680420e-81,5.678290e-37,4.727630e-82,1.340510e-11,3.222820e-01,2.038680e-01,2.030120e-01,2.102050e-24,4.375200e-57,4.396800e-55,1.244270e-43,2.197010e-24,7.403490e-48,1.098920e-33,8.129010e-17,1.521570e-12,4.077680e-10,4.957530e-42,5.214340e-31,5.161220e-39,9.810660e-31,3.090960e-37,8.720060e-22,1.000000e+00
2.0,0.001,6.000000e+02,0.000000e+00,-6.184690e+00,4.624220e-52,8.856520e-16,2.669510e-35,1.156900e-37,1.274470e-02,1.876070e-32,2.075990e-02,2.481030e-01,3.995060e-60,1.539080e-41,5.523770e-18,3.062650e-59,1.787940e-77,3.314100e-35,5.649010e-78,4.461570e-11,3.668690e-01,1.552950e-01,1.962280e-01,1.184850e-23,1.071150e-54,1.729230e-52,6.005950e-42,5.999370e-24,1.447580e-45,3.710460e-32,3.425580e-16,2.908480e-12,2.600650e-10,2.909150e-40,1.120850e-29,5.638520e-38,3.231010e-30,9.842690e-36,7.260290e-21,1.000000e+00
2.0,0.001,6.250000e+02,0.000000e+00,-5.856610e+00,1.475650e-49,5.389580e-15,9.668150e-34,5.112060e-36,7.745210e-03,6.244980e-31,4.150690e-02,2.468960e-01,3.228700e-57,1.518390e-39,3.716190e-17,2.606250e-56,9.067370e-74,1.349800e-33,3.188020e-74,1.323460e-10,3.993130e-01,1.147840e-01,1.897550e-01,5.423150e-23,1.686780e-52,4.215940e-50,2.090740e-40,1.355150e-23,1.823540e-43,9.121290e-31,1.218690e-15,4.905740e-12,1.540420e-10,1.166270e-38,1.786930e-28,4.576180e-37,8.549000e-30,2.303200e-34,4.936100e-20,1.000000e+00
2.0,0.001,6.500000e+02,0.000000e+00,-5.461840e+00,3.024120e-47,2.816360e-14,2.595190e-32,1.685250e-34,4.595590e-03,1.582930e-29,7.674920e-02,2.340380e-01,1.559960e-54,1.036670e-37,2.095200e-16,1.318690e-53,2.386850e-70,4.014700e-32,9.262920e-71,3.547620e-10,4.194150e-01,8.218240e-02,1.830190e-01,2.058300e-22,1.792310e-50,6.722290e-48,5.383280e-39,2.621070e-23,1.560050e-41,1.700270e-29,3.755700e-15,7.470150e-12,8.655410e-11,3.358630e-37,2.200390e-27,2.858730e-36,1.869850e-29,4.027990e-33,2.784770e-19,1.000000e+00
2.0,0.001,6.750000e+02,5.989120e-02,-4.967680e+00,4.180330e-45,1.286660e-13,5.267400e-31,4.273590e-33,2.681790e-03,3.143040e-28,1.306470e-01,2.069260e-01,4.769950e-52,5.107780e-36,1.011780e-15,4.202540e-51,3.507020e-67,9.048490e-31,1.491360e-67,8.683700e-10,4.277220e-01,5.657510e-02,1.754490e-01,6.549490e-22,1.337310e-48,7.333950e-46,1.042170e-37,4.447180e-23,9.471820e-40,2.483810e-28,1.022170e-14,1.043460e-11,4.673040e-11,7.232630e-36,2.160820e-26,1.404640e-35,3.431130e-29,5.296130e-32,1.314920e-18,1.000000e+00
2.0,0.001,7.000000e+02,1.519470e-01,-4.364940e+00,4.065410e-43,5.218490e-13,8.182810e-30,8.564030e-32,1.548410e-03,5.012460e-27,2.029170e-01,1.659270e-01,9.692660e-50,1.882520e-34,4.263230e-15,8.863110e-49,3.061090e-64,1.595000e-29,1.417130e-64,1.959670e-09,4.256880e-01,3.701900e-02,1.669010e-01,1.754600e-21,7.260410e-47,5.694840e-44,1.532910e-36,6.755150e-23,4.238110e-38,2.924560e-27,2.497470e-14,1.355140e-11,2.450060e-11,1.205230e-34,1.738980e-25,5.500540e-35,5.320740e-29,5.209480e-31,5.208440e-18,1.000000e+00
2.0,0.001,7.250000e+02,2.595850e-01,-3.702690e+00,2.884350e-41,1.906980e-12,9.803490e-29,1.391320e-30,8.946550e-04,6.575800e-26,2.845380e-01,1.171070e-01,1.365210e-47,5.361370e-33,1.597680e-14,1.290860e-46,1.674860e-61,2.266660e-28,8.391590e-62,4.127240e-09,4.165830e-01,2.280130e-02,1.580760e-01,3.978900e-21,2.971440e-45,3.263900e-42,1.731770e-35,9.435550e-23,1.445910e-36,2.852470e-26,5.581820e-14,1.665560e-11,1.270600e-11,1.608110e-33,1.179620e-24,1.744760e-34,7.061720e-29,3.795220e-30,1.731790e-17,1.000000e+00
2.0,0.001,7.500000e+02,3.644050e-01,-3.092220e+00,1.540670e-39,6.375130e-12,9.164730e-28,1.879210e-29,5.275010e-04,7.266950e-25,3.587740e-01,7.161510e-02,1.382470e-45,1.216540e-31,5.440560e-14,1.347210e-44,6.018320e-59,2.679180e-27,3.246140e-59,8.243000e-09,4.054460e-01,1.324090e-02,1.503970e-01,7.769320e-21,9.510010e-44,1.429230e-40,1.533870e-34,1.258610e-22,3.883440e-35,2.371380e-25,1.168360e-13,1.986600e-11,6.719720e-12,1.782600e-32,6.961760e-24,4.625450e-34,8.271300e-29,2.051020e-29,4.872950e-17,1.000000e+00
2.0,0.001,7.750000e+02,4.450860e-01,-2.635250e+00,6.367950e-38,1.976440e-11,6.864600e-27,2.157990e-28,3.232640e-04,6.909420e-24,4.120050e-01,3.866990e-02,1.039040e-43,2.259530e-30,1.716320e-13,1.040510e-42,1.479110e-56,2.708280e-26,8.547220e-57,1.584370e-08,3.966270e-01,7.383290e-03,1.449910e-01,1.348960e-20,2.459690e-42,4.929880e-39,1.103200e-33,1.660190e-22,8.445580e-34,1.723820e-24,2.340160e-13,2.353450e-11,3.729100e-12,1.696990e-31,3.678310e-23,1.072240e-33,8.943230e-29,8.505800e-29,1.188170e-16,1.000000e+00
2.0,0.001,8.000000e+02,4.949360e-01,-2.346000e+00,2.086110e-36,5.734210e-11,4.287500e-26,2.142010e-27,2.068750e-04,5.740060e-23,4.431130e-01,1.938270e-02,5.959930e-42,3.507360e-29,5.072810e-13,6.117140e-41,2.576210e-54,2.385550e-25,1.587960e-54,2.951240e-08,3.913930e-01,4.061900e-03,1.418430e-01,2.159820e-20,5.258790e-41,1.371570e-37,6.714870e-33,2.195060e-22,1.520040e-32,1.114150e-23,4.531790e-13,2.794050e-11,2.188940e-12,1.416080e-30,1.768920e-22,2.266980e-33,9.282270e-29,2.883410e-28,2.598960e-16,1.000000e+00
2.0,0.001,8.250000e+02,5.215840e-01,-2.174200e+00,5.532000e-35,1.565250e-10,2.321270e-25,1.859530e-26,1.373740e-04,4.211800e-22,4.591140e-01,9.493370e-03,2.673740e-40,4.621790e-28,1.411260e-12,2.806090e-39,3.280870e-52,1.851600e-24,2.148530e-52,5.331630e-08,3.887890e-01,2.254340e-03,1.402120e-01,3.278650e-20,9.428400e-40,3.133840e-36,3.580310e-32,2.897720e-22,2.301860e-31,6.463170e-23,8.494990e-13,3.315450e-11,1.347190e-12,1.046350e-29,7.794410e-22,4.493530e-33,9.456300e-29,8.508590e-28,5.263070e-16,1.000000e+00
2.0,0.001,8.500000e+02,5.349470e-01,-2.067170e+00,1.209830e-33,4.036620e-10,1.120330e-24,1.425990e-25,9.390780e-05,2.754540e-21,4.669240e-01,4.695470e-03,9.586520e-39,5.239160e-27,3.706420e-12,1.026600e-37,3.140490e-50,1.277500e-23,2.177000e-50,9.338460e-08,3.876030e-01,1.277790e-03,1.394060e-01,4.797710e-20,1.434400e-38,5.972310e-35,1.711820e-31,3.793120e-22,2.974380e-30,3.389250e-22,1.540400e-12,3.913950e-11,8.596630e-13,6.895540e-29,3.159890e-21,8.478710e-33,9.550770e-29,2.281820e-27,1.007690e-15,1.000000e+00
2.0,0.001,8.750000e+02,5.415790e-01,-1.992250e+00,2.218300e-32,9.874950e-10,4.908030e-24,9.751020e-25,6.571900e-05,1.619660e-20,4.707200e-01,2.382220e-03,2.800210e-37,5.171170e-26,9.220420e-12,3.053970e-36,2.315340e-48,7.901640e-23,1.693280e-48,1.586870e-07,3.870810e-01,7.432960e-04,1.390070e-01,6.829120e-20,1.873450e-37,9.630150e-34,7.451380e-31,4.904260e-22,3.321750e-29,1.618060e-21,2.703350e-12,4.584660e-11,5.643980e-13,4.083410e-28,1.184270e-20,1.536060e-32,9.604700e-29,5.700260e-27,1.846650e-15,1.000000e+00
2.0,0.001,9.000000e+02,5.449230e-01,-1.932760e+00,3.460530e-31,2.300700e-09,1.975220e-23,5.998870e-24,4.692210e-05,8.633060e-20,4.726000e-01,1.246890e-03,6.778080e-36,4.493970e-25,2.180810e-11,7.515720e-35,1.343620e-46,4.417920e-22,1.033490e-46,2.620070e-07,3.868560e-01,4.441870e-04,1.388060e-01,9.503760e-20,2.124840e-36,1.331410e-32,2.984030e-30,6.255400e-22,3.244110e-28,7.082350e-21,4.598930e-12,5.324120e-11,3.794860e-13,2.189860e-27,4.125310e-20,2.686450e-32,9.636660e-29,1.344860e-26,3.262360e-15,1.000000e+00
2.0,0.001,9.250000e+02,5.466550e-01,-1.880720e+00,4.653410e-30,5.124210e-09,7.366160e-23,3.347800e-23,3.410240e-05,4.203390e-19,4.735580e-01,6.740500e-04,1.380430e-34,3.473670e-24,4.922460e-11,1.553790e-33,6.257480e-45,2.250380e-21,5.047880e-45,4.211100e-07,3.867600e-01,2.725000e-04,1.387010e-01,1.297160e-19,2.115520e-35,1.597550e-31,1.108180e-29,7.872320e-22,2.800440e-27,2.861300e-20,7.599330e-12,6.130070e-11,2.605620e-13,1.071600e-26,1.342890e-19,4.553220e-32,9.656220e-29,3.021470e-26,5.581700e-15,1.000000e+00
2.0,0.001,9.500000e+02,5.475810e-01,-1.832290e+00,5.457430e-29,1.094800e-08,2.563020e-22,1.707610e-22,2.518870e-05,1.882630e-18,4.740610e-01,3.760160e-04,2.397860e-33,2.410190e-23,1.064100e-10,2.735910e-32,2.379660e-43,1.051860e-20,2.008020e-43,6.601150e-07,3.867210e-01,1.713850e-04,1.386440e-01,1.740200e-19,1.867450e-34,1.682070e-30,3.841250e-29,9.781820e-22,2.157520e-26,1.073590e-19,1.222280e-11,7.000820e-11,1.823300e-13,4.818700e-26,4.106110e-19,7.501230e-32,9.668680e-29,6.500230e-26,9.279430e-15,1.000000e+00
2.0,0.001,9.750000e+02,5.480900e-01,-1.785650e+00,5.641030e-28,2.250860e-08,8.368210e-22,8.015440e-22,1.888330e-05,7.805900e-18,4.743340e-01,2.161060e-04,3.596180e-32,1.513590e-22,2.210260e-10,4.153950e-31,7.505620e-42,4.541080e-20,6.608860e-42,1.011060e-06,3.867070e-01,1.103340e-04,1.386130e-01,2.298470e-19,1.474940e-33,1.569660e-29,1.249680e-28,1.201120e-21,1.496480e-25,3.762270e-19,1.917430e-11,7.934910e-11,1.298260e-13,2.004070e-25,1.184920e-18,1.204200e-31,9.677190e-29,1.344620e-25,1.502850e-14,1.000000e+00
2.0,0.001,1.000000e+03,5.483800e-01,-1.739870e+00,5.187860e-27,4.465930e-08,2.576520e-21,3.483840e-21,1.435230e-05,3.013480e-17,4.744870e-01,1.277240e-04,4.708090e-31,8.667800e-22,4.424390e-10,5.499160e-30,1.991130e-40,1.821540e-19,1.825370e-40,1.515670e-06,3.867030e-01,7.259320e-05,1.385940e-01,2.992930e-19,1.050930e-32,1.309940e-28,3.834450e-28,1.458770e-21,9.418680e-25,1.237710e-18,2.939200e-11,8.930870e-11,9.394250e-14,7.754030e-25,3.241070e-18,1.887740e-31,9.683680e-29,2.683360e-25,2.376170e-14,1.000000e+00
2.0,0.001,1.025000e+03,5.485500e-01,-1.694480e+00,4.281400e-26,8.573170e-08,7.513730e-21,1.409980e-20,1.104900e-05,1.088840e-16,4.745740e-01,7.748510e-05,5.434350e-30,4.557020e-21,8.558330e-10,6.411530e-29,4.499360e-39,6.825350e-19,4.285510e-39,2.227290e-06,3.867030e-01,4.874030e-05,1.385830e-01,3.846530e-19,6.806170e-32,9.856250e-28,1.114450e-27,1.753830e-21,5.417490e-24,3.840230e-18,4.410020e-11,9.987120e-11,6.900330e-14,2.805940e-24,8.435940e-18,2.895120e-31,9.689460e-29,5.180720e-25,3.674610e-14,1.000000e+00
2.0,0.001,1.050000e+03,5.486520e-01,-1.649240e+00,3.195260e-25,1.596090e-07,2.083520e-20,5.340610e-20,8.608050e-06,3.699640e-16,4.746260e-01,4.816570e-05,5.580260e-29,2.212990e-20,1.603670e-09,6.643520e-28,8.760120e-38,2.400650e-18,8.652020e-38,3.212990e-06,3.867050e-01,3.334920e-05,1.385760e-01,4.884190e-19,4.033720e-31,6.735850e-27,3.080090e-27,2.088970e-21,2.866080e-23,1.128450e-17,6.486770e-11,1.110200e-10,5.139840e-14,9.542380e-24,2.096860e-17,4.351030e-31,9.695420e-29,9.700610e-25,5.567060e-14,1.000000e+00
2.0,0.001,1.075000e+03,5.487170e-01,-1.604030e+00,2.171660e-24,2.887880e-07,5.513070e-20,1.901940e-19,6.781580e-06,1.187180e-15,4.746570e-01,3.062780e-05,5.139310e-28,9.981870e-20,2.917450e-09,6.168510e-27,1.484870e-36,7.961070e-18,1.517970e-36,4.555800e-06,3.867060e-01,2.322370e-05,1.385710e-01,6.132720e-19,2.201200e-30,4.209200e-26,8.123350e-27,2.466760e-21,1.402810e-22,3.152480e-17,9.367140e-11,1.227370e-10,3.878890e-14,3.063090e-23,4.993450e-17,6.417450e-31,9.702240e-29,1.765450e-24,8.274730e-14,1.000000e+00
2.0,0.001,1.100000e+03,5.487600e-01,-1.558750e+00,1.352730e-23,5.088030e-07,1.396470e-19,6.395090e-19,5.398740e-06,3.611850e-15,4.746760e-01,1.989250e-05,4.276790e-27,4.203090e-19,5.163350e-09,5.170820e-26,2.212010e-35,2.499160e-17,2.336650e-35,6.357010e-06,3.867070e-01,1.644070e-05,1.385680e-01,7.620740e-19,1.112250e-29,2.419790e-25,2.050970e-26,2.889710e-21,6.386040e-22,8.401700e-17,1.329640e-10,1.350040e-10,2.963380e-14,9.317750e-23,1.142620e-16,9.301540e-31,9.710400e-29,3.129020e-24,1.208280e-13,1.000000e+00
2.0,0.001,1.125000e+03,5.487900e-01,-1.513380e+00,7.767570e-23,8.744450e-07,3.396020e-19,2.037980e-18,4.340190e-06,1.045540e-14,4.746880e-01,1.317810e-05,3.237640e-26,1.659750e-18,8.906420e-09,3.940010e-25,2.921080e-34,7.453950e-17,3.183400e-34,8.738570e-06,3.867080e-01,1.181910e-05,1.385650e-01,9.378550e-19,5.230640e-29,1.286880e-24,4.971600e-26,3.360230e-21,2.717000e-21,2.142880e-16,1.857430e-10,1.478000e-10,2.290120e-14,2.695770e-22,2.519060e-16,1.326460e-30,9.720260e-29,5.410420e-24,1.735330e-13,1.000000e+00
2.0,0.001,1.150000e+03,5.488130e-01,-1.467880e+00,4.133480e-22,1.468340e-06,7.949970e-19,6.176940e-18,3.521450e-06,2.889060e-14,4.746960e-01,8.892930e-06,2.243440e-25,6.172480e-18,1.499860e-08,2.745980e-24,3.446430e-33,2.119340e-16,3.869130e-33,1.184550e-05,3.867080e-01,8.619720e-06,1.385620e-01,1.143810e-18,2.300090e-28,6.363250e-24,1.160100e-25,3.880620e-21,1.085150e-20,5.245570e-16,2.556290e-10,1.611070e-10,1.789040e-14,7.442330e-22,5.363780e-16,1.863170e-30,9.732080e-29,9.141620e-24,2.453970e-13,1.000000e+00
2.0,0.001,1.175000e+03,5.488330e-01,-1.422240e+00,2.048380e-21,2.412530e-06,1.795840e-18,1.786290e-17,2.881980e-06,7.643080e-14,4.747010e-01,6.105990e-06,1.430960e-24,2.170120e-17,2.469690e-08,1.760500e-23,3.659240e-32,5.761890e-16,4.225930e-32,1.584820e-05,3.867060e-01,6.371740e-06,1.385590e-01,1.383260e-18,9.497890e-28,2.939120e-23,2.612190e-25,4.453080e-21,4.084970e-20,1.235660e-15,3.469350e-10,1.749030e-10,1.411870e-14,1.966530e-21,1.105530e-15,2.580280e-30,9.746050e-29,1.511550e-23,3.420270e-13,1.000000e+00
2.0,0.001,1.200000e+03,5.488520e-01,-1.376440e+00,9.495080e-21,3.883810e-06,3.923200e-18,4.943150e-17,2.377930e-06,1.941150e-13,4.747040e-01,4.261030e-06,8.445270e-24,7.238370e-17,3.981930e-08,1.043720e-22,3.519410e-31,1.502090e-15,4.175580e-31,2.094500e-05,3.867040e-01,4.769980e-06,1.385560e-01,1.659690e-18,3.697490e-27,1.273500e-22,5.688390e-25,5.079680e-21,1.454770e-19,2.807770e-15,4.647430e-10,1.891670e-10,1.124930e-14,4.987190e-21,2.210160e-15,3.526360e-30,9.762300e-29,2.449150e-23,4.702700e-13,1.000000e+00
2.0,0.001,1.225000e+03,5.488720e-01,-1.330490e+00,4.133870e-20,6.133640e-06,8.305600e-18,1.312500e-16,1.977160e-06,4.744730e-13,4.747060e-01,3.019170e-06,4.633830e-23,2.297930e-16,6.294600e-08,5.749370e-22,3.084860e-30,3.764540e-15,3.755440e-30,2.736390e-05,3.867000e-01,3.613580e-06,1.385520e-01,1.976680e-18,1.361900e-26,5.196590e-22,1.200420e-24,5.762370e-21,4.917940e-19,6.167980e-15,6.149760e-10,2.038790e-10,9.044300e-15,1.216970e-20,4.293870e-15,4.759870e-30,9.780910e-29,3.893470e-23,6.384010e-13,1.000000e+00
2.0,0.001,1.250000e+03,5.488940e-01,-1.284360e+00,1.696750e-19,9.513740e-06,1.707160e-17,3.352070e-16,1.655900e-06,1.118730e-12,4.747060e-01,2.170080e-06,2.374140e-22,6.964020e-16,9.767500e-08,2.955730e-21,2.478050e-29,9.091590e-15,3.091750e-29,3.536540e-05,3.866940e-01,2.768300e-06,1.385480e-01,2.337900e-18,4.761920e-26,2.004190e-21,2.459540e-24,6.502960e-21,1.583130e-18,1.312590e-14,8.044720e-10,2.190170e-10,7.333670e-15,2.864070e-20,8.120760e-15,6.350410e-30,9.801930e-29,6.079680e-23,8.563060e-13,1.000000e+00
2.0,0.001,1.275000e+03,5.489200e-01,-1.238060e+00,6.588440e-19,1.450820e-05,3.412710e-17,8.253410e-16,1.396360e-06,2.549900e-12,4.747060e-01,1.580930e-06,1.140410e-21,2.020230e-15,1.489420e-07,1.423920e-20,1.833680e-28,2.120450e-14,2.342100e-28,4.524350e-05,3.866860e-01,2.143200e-06,1.385420e-01,2.747120e-18,1.585410e-25,7.329930e-21,4.901120e-24,7.303150e-21,4.866800e-18,2.711030e-14,1.041040e-09,2.345590e-10,5.994610e-15,6.514780e-20,1.497470e-14,8.380100e-30,9.825350e-29,9.334710e-23,1.135690e-12,1.000000e+00
2.0,0.001,1.300000e+03,5.489510e-01,-1.191570e+00,2.427960e-18,2.177340e-05,6.645690e-17,1.963250e-15,1.185150e-06,5.629270e-12,4.747050e-01,1.166420e-06,5.154910e-21,5.624150e-15,2.234120e-07,6.452260e-20,1.255840e-27,4.785770e-14,1.640390e-27,5.732820e-05,3.866760e-01,1.675800e-06,1.385360e-01,3.208160e-18,5.040210e-25,2.549920e-20,9.513770e-24,8.164480e-21,1.432590e-17,5.443900e-14,1.333550e-09,2.504850e-10,4.937440e-15,1.435120e-19,2.696310e-14,1.094500e-29,9.851150e-29,1.410640e-22,1.490290e-12,1.000000e+00
2.0,0.001,1.325000e+03,5.489870e-01,-1.144880e+00,8.516890e-18,3.218690e-05,1.262520e-16,4.520450e-15,1.012070e-06,1.205860e-11,4.747030e-01,8.709480e-07,2.200310e-20,1.506060e-14,3.299610e-07,2.759640e-19,7.995460e-27,1.047170e-13,1.066990e-26,7.198660e-05,3.866610e-01,1.322680e-06,1.385280e-01,3.724910e-18,1.534030e-24,8.461520e-20,1.801620e-23,9.088330e-21,4.047830e-17,1.064520e-13,1.691930e-09,2.667730e-10,4.096050e-15,3.067230e-19,4.747000e-14,1.415650e-29,9.879270e-29,2.099980e-22,1.936050e-12,1.000000e+00
