Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.5,0.001,5.750000e+02,0.000000e+00,-3.659910e+00,8.784870e-55,1.212410e-16,3.700460e-37,2.643230e-39,1.956440e-02,5.822980e-34,6.694960e-03,1.170610e-01,2.764290e-63,1.018390e-43,6.584350e-19,1.999940e-62,1.680420e-81,5.585780e-37,4.727630e-82,1.865980e-11,3.170320e-01,1.397660e-01,3.998820e-01,1.429320e-24,8.618030e-57,6.170800e-55,1.708090e-43,2.091380e-24,8.486720e-17,1.000000e+00
0.5,0.001,6.000000e+02,0.000000e+00,-3.449820e+00,4.624220e-52,8.689620e-16,1.893920e-35,1.629600e-37,1.181090e-02,2.642620e-32,1.472840e-02,1.248810e-01,3.995060e-60,1.510080e-41,5.317550e-18,3.062650e-59,1.787940e-77,3.190370e-35,5.649010e-78,6.166120e-11,3.531730e-01,1.060630e-01,3.893440e-01,7.939760e-24,2.125310e-54,2.435780e-52,8.454450e-42,5.352210e-24,4.822340e-16,1.000000e+00
0.5,0.001,6.250000e+02,0.000000e+00,-3.218900e+00,1.475650e-49,5.249640e-15,6.927790e-34,7.230760e-36,6.971550e-03,8.833220e-31,2.974210e-02,1.267700e-01,3.228700e-57,1.478960e-39,3.525700e-17,2.606250e-56,9.067370e-74,1.280610e-33,3.188020e-74,1.823360e-10,3.788450e-01,7.803320e-02,3.796380e-01,3.591080e-23,3.374700e-52,5.963250e-50,2.997290e-40,1.157260e-23,2.348930e-15,1.000000e+00
0.5,0.001,6.500000e+02,0.000000e+00,-2.947550e+00,3.024120e-47,2.732740e-14,1.863190e-32,2.395400e-34,4.073600e-03,2.249970e-29,5.510150e-02,1.206330e-01,1.559960e-54,1.005890e-37,1.972620e-16,1.318690e-53,2.386850e-70,3.779830e-32,9.262920e-71,4.892830e-10,3.948770e-01,5.555040e-02,3.697640e-01,1.349980e-22,3.621110e-50,9.555000e-48,7.808430e-39,2.187430e-23,9.994960e-15,1.000000e+00
0.5,0.001,6.750000e+02,0.000000e+00,-2.617990e+00,4.180330e-45,1.247980e-13,3.756210e-31,6.112230e-33,2.373530e-03,4.495280e-28,9.316470e-02,1.052260e-01,4.769950e-52,4.954210e-36,9.518520e-16,4.202540e-51,3.507020e-67,8.512590e-31,1.491360e-67,1.204630e-09,4.023900e-01,3.795460e-02,3.588920e-01,4.261760e-22,2.735550e-48,1.048920e-45,1.520220e-37,3.702890e-23,3.772190e-14,1.000000e+00
0.5,0.001,7.000000e+02,0.000000e+00,-2.233920e+00,4.065410e-43,5.077500e-13,5.740570e-30,1.234870e-31,1.387730e-03,7.227600e-27,1.423540e-01,8.166220e-02,9.692660e-50,1.831660e-34,4.035980e-15,8.863110e-49,3.061090e-64,1.509980e-29,1.417130e-64,2.749360e-09,4.029970e-01,2.458600e-02,3.470120e-01,1.133830e-21,1.509550e-46,8.211540e-44,2.235920e-36,5.731470e-23,1.280410e-13,1.000000e+00
0.5,0.001,7.250000e+02,0.000000e+00,-1.838650e+00,2.884350e-41,1.867150e-12,6.706550e-29,2.026650e-30,8.222230e-04,9.578550e-26,1.946520e-01,5.480500e-02,1.365210e-47,5.249390e-33,1.531640e-14,1.290860e-46,1.674860e-61,2.172970e-28,8.391590e-62,5.886330e-09,3.993640e-01,1.495360e-02,3.354030e-01,2.554950e-21,6.304760e-45,4.754320e-42,2.513690e-35,8.313200e-23,3.967740e-13,1.000000e+00
0.5,0.001,7.500000e+02,2.547000e-02,-1.501440e+00,1.540670e-39,6.290750e-12,6.091450e-28,2.766910e-29,5.001250e-04,1.069970e-24,2.384630e-01,3.163780e-02,1.382470e-45,1.200440e-31,5.297500e-14,1.347210e-44,6.018320e-59,2.608730e-27,3.246140e-59,1.197620e-08,3.947850e-01,8.569330e-03,3.260440e-01,4.961640e-21,2.061670e-43,2.104360e-40,2.210180e-34,1.161910e-22,1.140180e-12,1.000000e+00
0.5,0.001,7.750000e+02,4.426360e-02,-1.263550e+00,6.367950e-38,1.963530e-11,4.452870e-27,3.205760e-28,3.149000e-04,1.026420e-23,2.672560e-01,1.627130e-02,1.039040e-43,2.244770e-30,1.693980e-13,1.040510e-42,1.479110e-56,2.673020e-26,8.547220e-57,2.338250e-08,3.914620e-01,4.726970e-03,3.199680e-01,8.580000e-21,5.428050e-42,7.323500e-39,1.579220e-33,1.596180e-22,3.075390e-12,1.000000e+00
0.5,0.001,8.000000e+02,5.484440e-02,-1.112860e+00,2.086110e-36,5.721790e-11,2.737960e-26,3.200380e-27,2.050890e-04,8.576240e-23,2.829680e-01,7.904200e-03,5.959930e-42,3.499760e-29,5.050870e-13,6.117140e-41,2.576210e-54,2.375230e-25,1.587960e-54,4.399900e-08,3.897000e-01,2.582670e-03,3.166410e-01,1.370300e-20,1.173940e-40,2.049260e-37,9.572380e-33,2.166700e-22,7.835950e-12,1.000000e+00
