Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
2.0,0.001,5.500000e+02,0.000000e+00,-5.749110e+00,9.451540e-58,1.772460e-17,4.029080e-39,1.894900e-41,8.274560e-02,5.821870e-36,2.253700e-03,6.908740e-02,9.884180e-67,5.454940e-46,1.054800e-19,6.700040e-66,6.806800e-86,1.060560e-38,1.687670e-86,4.066920e-12,4.413340e-01,2.349010e-01,1.696780e-01,3.423690e-25,8.740280e-60,5.835380e-58,7.951960e-46,2.860420e-24,1.024470e-17,1.000000e+00
2.0,0.001,5.750000e+02,0.000000e+00,-5.418700e+00,8.784870e-55,1.540100e-16,3.092510e-37,1.680610e-39,5.094180e-02,3.702330e-34,5.595040e-03,8.175640e-02,2.764290e-63,1.293640e-43,1.062470e-18,1.999940e-62,1.680420e-81,9.013390e-37,4.727630e-82,1.507100e-11,5.115720e-01,1.884780e-01,1.616560e-01,2.448440e-24,3.483930e-57,3.923490e-55,5.770680e-44,8.787070e-24,6.854450e-17,1.000000e+00
2.0,0.001,6.000000e+02,0.000000e+00,-5.046140e+00,4.624220e-52,1.098010e-15,1.629500e-35,1.028810e-37,3.010920e-02,1.668350e-32,1.267210e-02,9.244420e-02,3.995060e-60,1.908110e-41,8.490230e-18,3.062650e-59,1.787940e-77,5.093890e-35,5.649010e-78,4.918910e-11,5.638920e-01,1.457020e-01,1.551810e-01,1.378200e-23,8.470850e-55,1.537770e-52,2.899230e-42,2.178500e-23,3.846930e-16,1.000000e+00
2.0,0.001,6.250000e+02,0.000000e+00,-4.633100e+00,1.475650e-49,6.604160e-15,6.098870e-34,4.542370e-36,1.746160e-02,5.549030e-31,2.618340e-02,9.824860e-02,3.228700e-57,1.860570e-39,5.579850e-17,2.606250e-56,9.067370e-74,2.026720e-33,3.188020e-74,1.440980e-10,5.995670e-01,1.087200e-01,1.498190e-01,6.294260e-23,1.331780e-52,3.746110e-50,1.041310e-40,4.587340e-23,1.856330e-15,1.000000e+00
2.0,0.001,6.500000e+02,0.000000e+00,-4.163680e+00,3.024120e-47,3.426650e-14,1.667360e-32,1.499900e-34,1.007080e-02,1.408830e-29,4.930980e-02,9.660650e-02,1.559960e-54,1.261300e-37,3.101600e-16,1.318690e-53,2.386850e-70,5.943110e-32,9.262920e-71,3.841620e-10,6.208760e-01,7.816260e-02,1.449750e-01,2.381820e-22,1.419740e-50,5.982940e-48,2.739690e-39,8.502780e-23,7.847580e-15,1.000000e+00
2.0,0.001,6.750000e+02,0.000000e+00,-3.620690e+00,4.180330e-45,1.561530e-13,3.396600e-31,3.819880e-33,5.817900e-03,2.809350e-28,8.424540e-02,8.604210e-02,4.769950e-52,6.198940e-36,1.490240e-15,4.202540e-51,3.507020e-67,1.332750e-30,1.491360e-67,9.419900e-10,6.299890e-01,5.373350e-02,1.401720e-01,7.549400e-22,1.068420e-48,6.555320e-46,5.369070e-38,1.421010e-22,2.949760e-14,1.000000e+00
2.0,0.001,7.000000e+02,0.000000e+00,-3.017790e+00,4.065410e-43,6.345990e-13,5.218490e-30,7.710800e-32,3.386140e-03,4.513080e-27,1.294080e-01,6.748400e-02,9.692660e-50,2.289260e-34,6.304470e-15,8.863110e-49,3.061090e-64,2.358680e-29,1.417130e-64,2.145650e-09,6.295090e-01,3.491220e-02,1.353010e-01,2.012270e-21,5.885780e-47,5.127470e-44,7.925070e-37,2.184560e-22,9.992530e-14,1.000000e+00
2.0,0.001,7.250000e+02,0.000000e+00,-2.423750e+00,2.884350e-41,2.332820e-12,6.104510e-29,1.265410e-30,2.003520e-03,5.980690e-26,1.771790e-01,4.540710e-02,1.365210e-47,6.558580e-33,2.390880e-14,1.290860e-46,1.674860e-61,3.392000e-28,8.391590e-62,4.591950e-09,6.234050e-01,2.124710e-02,1.307590e-01,4.535620e-21,2.457940e-45,2.968520e-42,8.920030e-36,3.162090e-22,3.095250e-13,1.000000e+00
2.0,0.001,7.500000e+02,0.000000e+00,-1.934420e+00,1.540670e-39,7.860480e-12,5.539680e-28,1.728210e-29,1.219170e-03,6.683020e-25,2.168630e-01,2.616580e-02,1.382470e-45,1.499990e-31,8.271110e-14,1.347210e-44,6.018320e-59,4.073070e-27,3.246140e-59,9.346860e-09,6.163870e-01,1.216760e-02,1.271970e-01,8.802950e-21,8.043070e-44,1.314380e-40,7.841400e-35,4.422340e-22,8.898600e-13,1.000000e+00
2.0,0.001,7.750000e+02,0.000000e+00,-1.596420e+00,6.367950e-38,2.453940e-11,4.044690e-27,2.003020e-28,7.682160e-04,6.413250e-24,2.427570e-01,1.342500e-02,1.039040e-43,2.805430e-30,2.645830e-13,1.040510e-42,1.479110e-56,4.175000e-26,8.547220e-57,1.825880e-08,6.114280e-01,6.706300e-03,1.249150e-01,1.521300e-20,2.119100e-42,4.575860e-39,5.600120e-34,6.082010e-22,2.401490e-12,1.000000e+00
2.0,0.001,8.000000e+02,0.000000e+00,-1.383370e+00,2.086110e-36,7.151630e-11,2.485330e-26,2.000050e-27,5.005350e-04,5.359640e-23,2.568580e-01,6.512860e-03,5.959930e-42,4.374330e-29,7.890630e-13,6.117140e-41,2.576210e-54,3.710670e-25,1.587960e-54,3.436800e-08,6.088010e-01,3.662450e-03,1.236640e-01,2.428800e-20,4.584830e-41,1.280670e-37,3.393550e-33,8.261050e-22,6.120730e-12,1.000000e+00
2.0,0.001,8.250000e+02,0.000000e+00,-1.245210e+00,5.532000e-35,1.956790e-10,1.334020e-25,1.741870e-26,3.355420e-04,3.945310e-22,2.638490e-01,3.135390e-03,2.673740e-40,5.777920e-28,2.205610e-12,2.806090e-39,3.280870e-52,2.893800e-24,2.148530e-52,6.243580e-08,6.076250e-01,2.024780e-03,1.230300e-01,3.681400e-20,8.273030e-40,2.935550e-36,1.805440e-32,1.106170e-21,1.478410e-11,1.000000e+00
2.0,0.001,8.500000e+02,0.000000e+00,-1.145340e+00,1.209830e-33,5.052100e-10,6.411730e-25,1.337900e-25,2.304180e-04,2.584380e-21,2.672240e-01,1.537940e-03,9.586520e-39,6.557150e-27,5.805790e-12,1.026600e-37,3.140490e-50,2.001100e-23,2.177000e-50,1.096570e-07,6.071470e-01,1.145500e-03,1.227140e-01,5.383010e-20,1.262650e-38,5.603370e-35,8.623890e-32,1.457870e-21,3.395300e-11,1.000000e+00
2.0,0.001,8.750000e+02,0.000000e+00,-1.063940e+00,2.218300e-32,1.236570e-09,2.803430e-24,9.155770e-25,1.615920e-04,1.520790e-20,2.688710e-01,7.772240e-04,2.800210e-37,6.475470e-26,1.445820e-11,3.053970e-36,2.315340e-48,1.239030e-22,1.693280e-48,1.865820e-07,6.069700e-01,6.657460e-04,1.225540e-01,7.659390e-20,1.651700e-37,9.042280e-34,3.752400e-31,1.890900e-21,7.440010e-11,1.000000e+00
2.0,0.001,9.000000e+02,0.000000e+00,-9.913650e-01,3.460530e-31,2.881710e-09,1.127190e-23,5.634830e-24,1.154870e-04,8.109160e-20,2.696960e-01,4.060590e-04,6.778080e-36,5.628840e-25,3.421330e-11,7.515720e-35,1.343620e-46,6.930990e-22,1.033490e-46,3.082570e-07,6.069140e-01,3.976720e-04,1.224700e-01,1.065720e-19,1.874770e-36,1.250620e-32,1.502470e-30,2.415400e-21,1.561020e-10,1.000000e+00
2.0,0.001,9.250000e+02,0.000000e+00,-9.230550e-01,4.653410e-30,6.418980e-09,4.201740e-23,3.145240e-23,8.397350e-05,3.949060e-19,2.701230e-01,2.193150e-04,1.380430e-34,4.351400e-24,7.724330e-11,1.553790e-33,6.257480e-45,3.531300e-21,5.047880e-45,4.955990e-07,6.069050e-01,2.439120e-04,1.224250e-01,1.454450e-19,1.867270e-35,1.500890e-31,5.579390e-30,3.041860e-21,3.146530e-10,1.000000e+00
2.0,0.001,9.500000e+02,0.000000e+00,-8.568130e-01,5.457430e-29,1.371510e-08,1.461660e-22,1.604450e-22,6.203840e-05,1.768900e-18,2.703510e-01,1.222900e-04,2.397860e-33,3.019360e-23,1.669980e-10,2.735910e-32,2.379660e-43,1.650760e-20,2.008020e-43,7.770000e-07,6.069120e-01,1.533890e-04,1.223990e-01,1.951120e-19,1.648640e-34,1.580450e-30,1.933930e-29,3.780960e-21,6.112000e-10,1.000000e+00
2.0,0.001,9.750000e+02,0.000000e+00,-7.915520e-01,5.641030e-28,2.819850e-08,4.771750e-22,7.531610e-22,4.651370e-05,7.334720e-18,2.704760e-01,7.026780e-05,3.596180e-32,1.896200e-22,3.468920e-10,4.153950e-31,7.505620e-42,7.127070e-20,6.608860e-42,1.190180e-06,6.069230e-01,9.874290e-05,1.223840e-01,2.576990e-19,1.302250e-33,1.474910e-29,6.291660e-29,4.643450e-21,1.147310e-09,1.000000e+00
2.0,0.001,1.000000e+03,0.000000e+00,-7.267170e-01,5.187860e-27,5.594920e-08,1.469110e-21,3.273640e-21,3.535500e-05,2.831660e-17,2.705480e-01,4.152520e-05,4.708090e-31,1.085900e-21,6.944120e-10,5.499160e-30,1.991130e-40,2.858930e-19,1.825370e-40,1.784260e-06,6.069340e-01,6.496510e-05,1.223740e-01,3.355540e-19,9.279410e-33,1.230900e-28,1.930490e-28,5.639990e-21,2.086580e-09,1.000000e+00
2.0,0.001,1.025000e+03,0.000000e+00,-6.620230e-01,4.281400e-26,1.074060e-07,4.284120e-21,1.324920e-20,2.721850e-05,1.023160e-16,2.705890e-01,2.519020e-05,5.434350e-30,5.709080e-21,1.343260e-09,6.411530e-29,4.499360e-39,1.071260e-18,4.285510e-39,2.622050e-06,6.069440e-01,4.361800e-05,1.223680e-01,4.312530e-19,6.009820e-32,9.261700e-28,5.610820e-28,6.781100e-21,3.685040e-09,1.000000e+00
2.0,0.001,1.050000e+03,0.000000e+00,-5.973230e-01,3.195260e-25,1.999600e-07,1.187950e-20,5.018500e-20,2.120570e-05,3.476500e-16,2.706140e-01,1.565800e-05,5.580260e-29,2.772470e-20,2.517040e-09,6.643520e-28,8.760120e-38,3.767940e-18,8.652020e-38,3.782510e-06,6.069510e-01,2.984410e-05,1.223640e-01,5.475870e-19,3.561810e-31,6.329590e-27,1.550700e-27,8.077080e-21,6.333100e-09,1.000000e+00
2.0,0.001,1.075000e+03,0.000000e+00,-5.325250e-01,2.171660e-24,3.617990e-07,3.143320e-20,1.787230e-19,1.670640e-05,1.115580e-15,2.706290e-01,9.956460e-06,5.139310e-28,1.250550e-19,4.579100e-09,6.168510e-27,1.484870e-36,1.249530e-17,1.517970e-36,5.363370e-06,6.069570e-01,2.078280e-05,1.223610e-01,6.875640e-19,1.943700e-30,3.955350e-26,4.089780e-27,9.537970e-21,1.061160e-08,1.000000e+00
2.0,0.001,1.100000e+03,0.000000e+00,-4.675760e-01,1.352730e-23,6.374390e-07,7.962010e-20,6.009410e-19,1.329990e-05,3.394030e-15,2.706390e-01,6.466570e-06,4.276790e-27,5.265720e-19,8.104190e-09,5.170820e-26,2.212010e-35,3.922580e-17,2.336650e-35,7.483890e-06,6.069600e-01,1.471260e-05,1.223580e-01,8.543900e-19,9.821410e-30,2.273860e-25,1.032580e-26,1.117350e-20,1.736550e-08,1.000000e+00
2.0,0.001,1.125000e+03,0.000000e+00,-4.024420e-01,7.767570e-23,1.095520e-06,1.936250e-19,1.915080e-18,1.069220e-05,9.824830e-15,2.706450e-01,4.283850e-06,3.237640e-26,2.079380e-18,1.397920e-08,3.940010e-25,2.921080e-34,1.169940e-16,3.183400e-34,1.028760e-05,6.069620e-01,1.057680e-05,1.223560e-01,1.051470e-18,4.618760e-29,1.209270e-24,2.502990e-26,1.299290e-20,2.779830e-08,1.000000e+00
2.0,0.001,1.150000e+03,0.000000e+00,-3.371010e-01,4.133480e-22,1.839570e-06,4.532690e-19,5.804420e-18,8.675220e-06,2.714820e-14,2.706490e-01,2.890850e-06,2.243440e-25,7.733030e-18,2.354130e-08,2.745980e-24,3.446430e-33,3.326450e-16,3.869130e-33,1.394530e-05,6.069630e-01,7.713710e-06,1.223530e-01,1.282370e-18,2.031020e-28,5.979490e-24,5.840560e-26,1.500510e-20,4.359150e-08,1.000000e+00
2.0,0.001,1.175000e+03,0.000000e+00,-2.715360e-01,2.048380e-21,3.022480e-06,1.023900e-18,1.678550e-17,7.099900e-06,7.182120e-14,2.706510e-01,1.984890e-06,1.430960e-24,2.718770e-17,3.876350e-08,1.760500e-23,3.659240e-32,9.043690e-16,4.225930e-32,1.865760e-05,6.069620e-01,5.702020e-06,1.223500e-01,1.550840e-18,8.386800e-28,2.761860e-23,1.315110e-25,1.721880e-20,6.705140e-08,1.000000e+00
2.0,0.001,1.200000e+03,0.000000e+00,-2.057360e-01,9.495080e-21,4.865730e-06,2.236810e-18,4.645020e-17,5.858170e-06,1.824070e-13,2.706530e-01,1.385140e-06,8.445270e-24,9.068420e-17,6.249930e-08,1.043720e-22,3.519410e-31,2.357640e-15,4.175580e-31,2.465780e-05,6.069600e-01,4.268620e-06,1.223470e-01,1.860760e-18,3.264920e-27,1.196690e-22,2.863820e-25,1.964180e-20,1.012890e-07,1.000000e+00
2.0,0.001,1.225000e+03,0.000000e+00,-1.396870e-01,4.133870e-20,7.684390e-06,4.735440e-18,1.233340e-16,4.870890e-06,4.458550e-13,2.706530e-01,9.814440e-07,4.633830e-23,2.878910e-16,9.879860e-08,5.749370e-22,3.084860e-30,5.908730e-15,3.755440e-30,3.221450e-05,6.069550e-01,3.233770e-06,1.223420e-01,2.216150e-18,1.202560e-26,4.883150e-22,6.043480e-25,2.228170e-20,1.504330e-07,1.000000e+00
2.0,0.001,1.250000e+03,0.000000e+00,-7.337600e-02,1.696750e-19,1.191910e-05,9.733350e-18,3.149870e-16,4.079450e-06,1.051250e-12,2.706540e-01,7.054290e-07,2.374140e-22,8.724740e-16,1.533090e-07,2.955730e-21,2.478050e-29,1.427000e-14,3.091750e-29,4.163410e-05,6.069480e-01,2.477340e-06,1.223370e-01,2.621140e-18,4.204750e-26,1.883300e-21,1.238230e-24,2.514570e-20,2.198860e-07,1.000000e+00
2.0,0.001,1.275000e+03,0.000000e+00,-6.787550e-03,6.588440e-19,1.817630e-05,1.945750e-17,7.755500e-16,3.440090e-06,2.396070e-12,2.706530e-01,5.139110e-07,1.140410e-21,2.531010e-15,2.337770e-07,1.423920e-20,1.833680e-28,3.328240e-14,2.342100e-28,5.326300e-05,6.069380e-01,1.917950e-06,1.223310e-01,3.079950e-18,1.399890e-25,6.887730e-21,2.467380e-24,2.824020e-20,3.166130e-07,1.000000e+00
2.0,0.001,1.300000e+03,0.000000e+00,6.009780e-02,2.427960e-18,2.727850e-05,3.789030e-17,1.844790e-15,2.919780e-06,5.289630e-12,2.706520e-01,3.791670e-07,5.154910e-21,7.046130e-15,3.506670e-07,6.452260e-20,1.255840e-27,7.511720e-14,1.640390e-27,6.748940e-05,6.069240e-01,1.499680e-06,1.223230e-01,3.596880e-18,4.450350e-25,2.396070e-20,4.789460e-24,3.157130e-20,4.494850e-07,1.000000e+00
2.0,0.001,1.325000e+03,0.000000e+00,1.273050e-01,8.516890e-18,4.032500e-05,7.198220e-17,4.247670e-15,2.493390e-06,1.133090e-11,2.706510e-01,2.831170e-07,2.200310e-20,1.886850e-14,5.179080e-07,2.759640e-19,7.995460e-27,1.643640e-13,1.066990e-26,8.474530e-05,6.069060e-01,1.183670e-06,1.223130e-01,4.176270e-18,1.354470e-24,7.950920e-20,9.069620e-24,3.514440e-20,6.296590e-07,1.000000e+00
2.0,0.001,1.350000e+03,0.000000e+00,1.948640e-01,2.851590e-17,5.876670e-05,1.335890e-16,9.484210e-15,2.141650e-06,2.359120e-11,2.706490e-01,2.137980e-07,8.896700e-20,4.870690e-14,7.537900e-07,1.117640e-18,4.751370e-26,3.492740e-13,6.471840e-26,1.055080e-04,6.068810e-01,9.425580e-07,1.223020e-01,4.822510e-18,3.956140e-24,2.523280e-19,1.677790e-23,3.896430e-20,8.710020e-07,1.000000e+00
2.0,0.001,1.375000e+03,0.000000e+00,2.628150e-01,9.136170e-17,8.449380e-05,2.425040e-16,2.056960e-14,1.849680e-06,4.781350e-11,2.706450e-01,1.631820e-07,3.417770e-19,1.214460e-13,1.082030e-06,4.298930e-18,2.645400e-25,7.219530e-13,3.674560e-25,1.302990e-04,6.068470e-01,7.568690e-07,1.222870e-01,5.539970e-18,1.111390e-23,7.677140e-19,3.035830e-23,4.303520e-20,1.190570e-06,1.000000e+00
2.0,0.001,1.400000e+03,0.000000e+00,3.312090e-01,2.807600e-16,1.199400e-04,4.310990e-16,4.340050e-14,1.605850e-06,9.447000e-11,2.706410e-01,1.258120e-07,1.250880e-18,2.930360e-13,1.532980e-06,1.574800e-17,1.384790e-24,1.453710e-12,1.959890e-24,1.596910e-04,6.068040e-01,6.125950e-07,1.222700e-01,6.333030e-18,3.009260e-23,2.244390e-18,5.379250e-23,4.736050e-20,1.609120e-06,1.000000e+00
2.0,0.001,1.425000e+03,0.000000e+00,4.001080e-01,8.293820e-16,1.682060e-04,7.513130e-16,8.921500e-14,1.401080e-06,1.822060e-10,2.706340e-01,9.793050e-08,4.372800e-18,6.854190e-13,2.145080e-06,5.508260e-17,6.837570e-24,2.855430e-12,9.852190e-24,1.942980e-04,6.067470e-01,4.995570e-07,1.222500e-01,7.206000e-18,7.868410e-23,6.317860e-18,9.344160e-23,5.194280e-20,2.151680e-06,1.000000e+00
2.0,0.001,1.450000e+03,0.000000e+00,4.695910e-01,2.359970e-15,2.331970e-04,1.284970e-15,1.789110e-13,1.228150e-06,3.434760e-10,2.706250e-01,7.692020e-08,1.463530e-17,1.556630e-12,2.966480e-06,1.844040e-16,3.194210e-23,5.478300e-12,4.682110e-23,2.347840e-04,6.066740e-01,4.102840e-07,1.222250e-01,8.163140e-18,1.990340e-22,1.715790e-17,1.592850e-22,5.678380e-20,2.848120e-06,1.000000e+00
2.0,0.001,1.475000e+03,0.000000e+00,5.397550e-01,6.480650e-15,3.197850e-04,2.158750e-15,3.504560e-13,1.081370e-06,6.335780e-10,2.706140e-01,6.093770e-08,4.700100e-17,3.437670e-12,4.056820e-06,5.921920e-16,1.415770e-22,1.027820e-11,2.109600e-22,2.818580e-04,6.065800e-01,3.392440e-07,1.221960e-01,9.208550e-18,4.878770e-22,4.503690e-17,2.667050e-22,6.188390e-20,3.733820e-06,1.000000e+00
2.0,0.001,1.500000e+03,0.000000e+00,6.107200e-01,1.720530e-14,4.339910e-04,3.565630e-15,6.713290e-13,9.561460e-07,1.144840e-09,2.705980e-01,4.867030e-08,1.451350e-16,7.392550e-12,5.489290e-06,1.828090e-15,5.969470e-22,1.887840e-11,9.035740e-22,3.362740e-04,6.064590e-01,2.823030e-07,1.221610e-01,1.034620e-17,1.160680e-21,1.144520e-16,4.390300e-22,6.724250e-20,4.850290e-06,1.000000e+00
2.0,0.001,1.525000e+03,0.000000e+00,6.826290e-01,4.423440e-14,5.831870e-04,5.794990e-15,1.258980e-12,8.488050e-07,2.028490e-09,2.705780e-01,3.917380e-08,4.317550e-16,1.550040e-11,7.352860e-06,5.435250e-15,2.400250e-21,3.398130e-11,3.688220e-21,3.988280e-04,6.063050e-01,2.363490e-07,1.221200e-01,1.157990e-17,2.683880e-21,2.820410e-16,7.110800e-22,7.285720e-20,6.245870e-06,1.000000e+00
2.0,0.001,1.550000e+03,0.000000e+00,7.556610e-01,1.103020e-13,7.763230e-04,9.274420e-15,2.313770e-12,7.563670e-07,3.527680e-09,2.705520e-01,3.176220e-08,1.239620e-15,3.172800e-11,9.754700e-06,1.559270e-14,9.224830e-21,6.000150e-11,1.438040e-20,4.703560e-04,6.061110e-01,1.990180e-07,1.220710e-01,1.291300e-17,6.040290e-21,6.749650e-16,1.134060e-21,7.872390e-20,7.976420e-06,1.000000e+00
2.0,0.001,1.575000e+03,0.000000e+00,8.300230e-01,2.671580e-13,1.024170e-03,1.462690e-14,4.171180e-12,6.764070e-07,6.026760e-09,2.705190e-01,2.593290e-08,3.440780e-15,6.347230e-11,1.282280e-05,4.323580e-14,3.396060e-20,1.040210e-10,5.367510e-20,5.517310e-04,6.058670e-01,1.685000e-07,1.220140e-01,1.434870e-17,1.324800e-20,1.570850e-15,1.782180e-21,8.483620e-20,1.010600e-05,1.000000e+00
2.0,0.001,1.600000e+03,0.000000e+00,9.059680e-01,6.293650e-13,1.339610e-03,2.274780e-14,7.382800e-12,6.069390e-07,1.012310e-08,2.704760e-01,2.131410e-08,9.247770e-15,1.242320e-10,1.670850e-05,1.160600e-13,1.200010e-19,1.772060e-10,1.921830e-19,6.438590e-04,6.055630e-01,1.434020e-07,1.219480e-01,1.588980e-17,2.835010e-20,3.559860e-15,2.761590e-21,9.118540e-20,1.270740e-05,1.000000e+00
2.0,0.001,1.625000e+03,0.000000e+00,9.837900e-01,1.443930e-12,1.737880e-03,3.490820e-14,1.284020e-11,5.463330e-07,1.673080e-08,2.704220e-01,1.762850e-08,2.410310e-14,2.381330e-10,2.158980e-05,3.020560e-13,4.077660e-19,2.968780e-10,6.613440e-19,7.476720e-04,6.051840e-01,1.226420e-07,1.218700e-01,1.753840e-17,5.925960e-20,7.865190e-15,4.222070e-21,9.775930e-20,1.586310e-05,1.000000e+00
2.0,0.001,1.650000e+03,0.000000e+00,1.063840e+00,3.230110e-12,2.236940e-03,5.288960e-14,2.196080e-11,4.932420e-07,2.722780e-08,2.703540e-01,1.466770e-08,6.100600e-14,4.474590e-10,2.767380e-05,7.632620e-13,1.334840e-18,4.894810e-10,2.191270e-18,8.641240e-04,6.047170e-01,1.053760e-07,1.217790e-01,1.929600e-17,1.211200e-19,1.696130e-14,6.372380e-21,1.045420e-19,1.966550e-05,1.000000e+00
2.0,0.001,1.675000e+03,0.000000e+00,1.146520e+00,7.053600e-12,2.857740e-03,7.916070e-14,3.696370e-11,4.465440e-07,4.366100e-08,2.702700e-01,1.227370e-08,1.501440e-13,8.249220e-10,3.519950e-05,1.875060e-12,4.216600e-18,7.947800e-10,7.002590e-18,9.941830e-04,6.041440e-01,9.093820e-08,1.216740e-01,2.116340e-17,2.423020e-19,3.573950e-14,9.499990e-21,1.115140e-19,2.421760e-05,1.000000e+00
2.0,0.001,1.700000e+03,0.000000e+00,1.232300e+00,1.505180e-11,3.624600e-03,1.171040e-13,6.127060e-11,4.053080e-07,6.903070e-08,2.701670e-01,1.032610e-08,3.597640e-13,1.493330e-09,4.444130e-05,4.483890e-12,1.287360e-17,1.271710e-09,2.161760e-17,1.138820e-03,6.034430e-01,7.880420e-08,1.215520e-01,2.314030e-17,4.748720e-19,7.365730e-14,1.399610e-20,1.186500e-19,2.963330e-05,1.000000e+00
