Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,CH,CH2,CH3,C2H4,C2H6,"C3H3,1-propynl","C3H3,2-propynl","C6H5O,phenoxy","C6H5OH,phenol",O2,OH,C(gr)
2.0,0.001,1.050000e+03,0.000000e+00,-7.438010e-01,3.195260e-25,1.925710e-07,1.294720e-20,5.407550e-20,1.824070e-05,3.746010e-16,2.949360e-01,1.859910e-05,5.580260e-29,2.670010e-20,2.334450e-09,6.643520e-28,8.760120e-38,3.494600e-18,8.652020e-38,3.925120e-06,5.629210e-01,3.016680e-05,1.420720e-01,5.330550e-19,4.135470e-31,6.820280e-27,1.962270e-27,6.443710e-21,3.457980e-23,1.642680e-17,1.139280e-10,2.352540e-10,1.585460e-13,1.675940e-23,3.682750e-17,6.912570e-31,1.858440e-28,3.745860e-25,4.173850e-14,1.000000e+00
2.0,0.001,1.075000e+03,0.000000e+00,-6.842960e-01,2.171660e-24,3.484290e-07,3.425830e-20,1.925780e-19,1.437050e-05,1.202070e-15,2.949530e-01,1.182660e-05,5.139310e-28,1.204330e-19,4.246920e-09,6.168510e-27,1.484870e-36,1.158890e-17,1.517970e-36,5.565590e-06,5.629260e-01,2.100750e-05,1.420680e-01,6.693160e-19,2.256750e-30,4.261980e-26,5.175240e-27,7.609160e-21,1.692520e-22,4.589050e-17,1.645180e-10,2.600850e-10,1.196520e-13,5.379780e-23,8.770120e-17,1.019550e-30,1.859750e-28,6.817110e-25,6.203860e-14,1.000000e+00
2.0,0.001,1.100000e+03,0.000000e+00,-6.246540e-01,1.352730e-23,6.138820e-07,8.677630e-20,6.475290e-19,1.144020e-05,3.657140e-15,2.949630e-01,7.681230e-06,4.276790e-27,5.071120e-19,7.516280e-09,5.170820e-26,2.212010e-35,3.638020e-17,2.336650e-35,7.766060e-06,5.629290e-01,1.487170e-05,1.420650e-01,8.317150e-19,1.140320e-29,2.450140e-25,1.306640e-26,8.913900e-21,7.704900e-22,1.223030e-16,2.335280e-10,2.860800e-10,9.141150e-14,1.636510e-22,2.006820e-16,1.477760e-30,1.861320e-28,1.208230e-24,9.058850e-14,1.000000e+00
2.0,0.001,1.125000e+03,0.000000e+00,-5.648450e-01,7.767570e-23,1.055040e-06,2.110280e-19,2.063540e-18,9.197150e-06,1.058650e-14,2.949700e-01,5.088510e-06,3.237640e-26,2.002530e-18,1.296510e-08,3.940010e-25,2.921080e-34,1.085070e-16,3.183400e-34,1.067550e-05,5.629310e-01,1.069120e-05,1.420620e-01,1.023560e-18,5.362660e-29,1.303020e-24,3.167310e-26,1.036540e-20,3.278120e-21,3.119390e-16,3.262280e-10,3.131990e-10,7.064390e-14,4.734690e-22,4.424320e-16,2.107380e-30,1.863220e-28,2.089150e-24,1.301030e-13,1.000000e+00
2.0,0.001,1.150000e+03,0.000000e+00,-5.048460e-01,4.133480e-22,1.771590e-06,4.940080e-19,6.254410e-18,7.462200e-06,2.925290e-14,2.949740e-01,3.433860e-06,2.243440e-25,7.447250e-18,2.183350e-08,2.745980e-24,3.446430e-33,3.085130e-16,3.869130e-33,1.447110e-05,5.629310e-01,7.797130e-06,1.420590e-01,1.248330e-18,2.358140e-28,6.443060e-24,7.390740e-26,1.197070e-20,1.309260e-20,7.636000e-16,4.489720e-10,3.413970e-10,5.518720e-14,1.307130e-21,9.420630e-16,2.960080e-30,1.865490e-28,3.529880e-24,1.839810e-13,1.000000e+00
2.0,0.001,1.175000e+03,0.000000e+00,-4.446440e-01,2.048380e-21,2.910790e-06,1.115930e-18,1.808690e-17,6.107140e-06,7.738930e-14,2.949770e-01,2.357720e-06,1.430960e-24,2.618300e-17,3.595140e-08,1.760500e-23,3.659240e-32,8.387610e-16,4.225930e-32,1.936110e-05,5.629300e-01,5.763680e-06,1.420560e-01,1.509680e-18,9.737600e-28,2.975980e-23,1.664170e-25,1.373660e-20,4.928620e-20,1.798750e-15,6.093380e-10,3.706330e-10,4.355270e-14,3.453900e-21,1.941690e-15,4.099380e-30,1.868170e-28,5.836590e-24,2.564280e-13,1.000000e+00
2.0,0.001,1.200000e+03,0.000000e+00,-3.842250e-01,9.495080e-21,4.685920e-06,2.437860e-18,5.005130e-17,5.039030e-06,1.965490e-13,2.949790e-01,1.645320e-06,8.445270e-24,8.733290e-17,5.796530e-08,1.043720e-22,3.519410e-31,2.186600e-15,4.175580e-31,2.558750e-05,5.629270e-01,4.314780e-06,1.420530e-01,1.811370e-18,3.790790e-27,1.289470e-22,3.623940e-25,1.566960e-20,1.755220e-19,4.087290e-15,8.162510e-10,4.008620e-10,3.470150e-14,8.759250e-21,3.881810e-15,5.602470e-30,1.871290e-28,9.456940e-24,3.525760e-13,1.000000e+00
2.0,0.001,1.225000e+03,0.000000e+00,-3.235790e-01,4.133870e-20,7.400410e-06,5.161060e-18,1.328960e-16,4.189790e-06,4.804220e-13,2.949800e-01,1.165800e-06,4.633830e-23,2.772510e-16,9.163110e-08,5.749370e-22,3.084860e-30,5.480070e-15,3.755440e-30,3.342930e-05,5.629230e-01,3.268730e-06,1.420480e-01,2.157330e-18,1.396260e-26,5.261740e-22,7.647580e-25,1.777570e-20,5.933630e-19,8.978790e-15,1.080120e-09,4.320380e-10,2.789970e-14,2.137430e-20,7.541560e-15,7.562230e-30,1.874870e-28,1.503390e-23,4.786280e-13,1.000000e+00
2.0,0.001,1.250000e+03,0.000000e+00,-2.626950e-01,1.696750e-19,1.147860e-05,1.060820e-17,3.394080e-16,3.509020e-06,1.132760e-12,2.949800e-01,8.379350e-07,2.374140e-22,8.402300e-16,1.421870e-07,2.955730e-21,2.478050e-29,1.323470e-14,3.091750e-29,4.320420e-05,5.629160e-01,2.504130e-06,1.420430e-01,2.551560e-18,4.882030e-26,2.029310e-21,1.566890e-24,2.006040e-20,1.910090e-18,1.910760e-14,1.412940e-09,4.641180e-10,2.262290e-14,5.030330e-20,1.426300e-14,1.008920e-29,1.878910e-28,2.347550e-23,6.419990e-13,1.000000e+00
2.0,0.001,1.275000e+03,0.000000e+00,-2.015570e-01,6.588440e-19,1.750460e-05,2.120630e-17,8.356820e-16,2.959050e-06,2.581850e-12,2.949800e-01,6.104430e-07,1.140410e-21,2.437470e-15,2.168170e-07,1.423920e-20,1.833680e-28,3.086780e-14,2.342100e-28,5.527170e-05,5.629060e-01,1.938680e-06,1.420360e-01,2.998190e-18,1.625390e-25,7.421770e-21,3.122330e-24,2.252900e-20,5.871940e-18,3.946490e-14,1.828460e-09,4.970570e-10,1.849240e-14,1.144240e-19,2.630110e-14,1.331400e-29,1.883420e-28,3.604410e-23,8.514640e-13,1.000000e+00
