Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.5,0.001,8.000000e+02,0.000000e+00,-1.096480e+00,2.086110e-36,5.273430e-11,2.846820e-26,3.430380e-27,1.479750e-04,9.192580e-23,2.942190e-01,8.545270e-03,5.959930e-42,3.225520e-29,4.290310e-13,6.117140e-41,2.576210e-54,2.017570e-25,1.587960e-54,4.346560e-08,3.310190e-01,2.281000e-03,3.637880e-01,1.115410e-20,1.348740e-40,2.196530e-37,1.143500e-32,1.327900e-22,7.740940e-12,1.000000e+00
0.5,0.001,8.250000e+02,0.000000e+00,-1.004830e+00,5.532000e-35,1.442770e-10,1.528870e-25,2.987110e-26,9.916370e-05,6.765750e-22,3.023880e-01,4.118220e-03,2.673740e-40,4.260130e-28,1.199030e-12,2.806090e-39,3.280870e-52,1.573150e-24,2.148530e-52,7.894400e-08,3.303220e-01,1.261500e-03,3.618100e-01,1.691130e-20,2.432950e-39,5.034120e-36,6.085000e-32,1.777170e-22,1.869310e-11,1.000000e+00
0.5,0.001,8.500000e+02,0.000000e+00,-9.396040e-01,1.209830e-33,3.724890e-10,7.349320e-25,2.294240e-25,6.809030e-05,4.431710e-21,3.063010e-01,2.020610e-03,9.586520e-39,4.834560e-27,3.156070e-12,1.026600e-37,3.140490e-50,1.087810e-23,2.177000e-50,1.386410e-07,3.300490e-01,7.137600e-04,3.608470e-01,2.473000e-20,3.712890e-38,9.608670e-35,2.906720e-31,2.341920e-22,4.292740e-11,1.000000e+00
0.5,0.001,8.750000e+02,0.000000e+00,-8.870250e-01,2.218300e-32,9.117170e-10,3.213390e-24,1.570030e-24,4.775210e-05,2.607830e-20,3.081900e-01,1.021160e-03,2.800210e-37,4.774350e-26,7.859620e-12,3.053970e-36,2.315340e-48,6.735470e-23,1.693280e-48,2.358980e-07,3.299540e-01,4.148280e-04,3.603730e-01,3.518810e-20,4.856870e-37,1.550570e-33,1.264750e-30,3.037560e-22,9.406510e-11,1.000000e+00
0.5,0.001,9.000000e+02,0.000000e+00,-8.403910e-01,3.460530e-31,2.124690e-09,1.291980e-23,9.662660e-24,3.412830e-05,1.390570e-19,3.091250e-01,5.334660e-04,6.778080e-36,4.150160e-25,1.859890e-11,7.515720e-35,1.343620e-46,3.767790e-22,1.033490e-46,3.897390e-07,3.299270e-01,2.477850e-04,3.601320e-01,4.895970e-20,5.512890e-36,2.144570e-32,5.064040e-30,3.880270e-22,1.973640e-10,1.000000e+00
0.5,0.001,9.250000e+02,0.000000e+00,-7.965610e-01,4.653410e-30,4.732750e-09,4.815850e-23,5.393550e-23,2.481610e-05,6.771960e-19,3.096030e-01,2.881080e-04,1.380430e-34,3.208310e-24,4.199100e-11,1.553790e-33,6.257480e-45,1.919690e-21,5.047880e-45,6.266120e-07,3.299260e-01,1.519750e-04,3.600060e-01,6.681680e-20,5.490950e-35,2.573770e-31,1.880490e-29,4.886820e-22,3.978320e-10,1.000000e+00
0.5,0.001,9.500000e+02,0.000000e+00,-7.540500e-01,5.457430e-29,1.011220e-08,1.675240e-22,2.751390e-22,1.833410e-05,3.033390e-18,3.098550e-01,1.606400e-04,2.397860e-33,2.226200e-23,9.078430e-11,2.735910e-32,2.379660e-43,8.973940e-21,2.008020e-43,9.824160e-07,3.299320e-01,9.557050e-05,3.599370e-01,8.963220e-20,4.848130e-34,2.710230e-30,6.518100e-29,6.074350e-22,7.727830e-10,1.000000e+00
0.5,0.001,9.750000e+02,0.000000e+00,-7.121400e-01,5.641030e-28,2.079100e-08,5.468890e-22,1.291560e-21,1.374620e-05,1.257800e-17,3.099920e-01,9.229970e-05,3.596180e-32,1.398090e-22,1.885800e-10,4.153950e-31,7.505620e-42,3.874470e-20,6.608860e-42,1.504850e-06,3.299400e-01,6.152180e-05,3.598990e-01,1.183820e-19,3.829580e-33,2.529270e-29,2.120530e-28,7.460090e-22,1.450640e-09,1.000000e+00
0.5,0.001,1.000000e+03,0.000000e+00,-6.704700e-01,5.187860e-27,4.125200e-08,1.683720e-21,5.613860e-21,1.044850e-05,4.855930e-17,3.100700e-01,5.454350e-05,4.708090e-31,8.006490e-22,3.775020e-10,5.499160e-30,1.991130e-40,1.554190e-19,1.825370e-40,2.256010e-06,3.299470e-01,4.047600e-05,3.598760e-01,1.541460e-19,2.728870e-32,2.110830e-28,6.506470e-28,9.061180e-22,2.638250e-09,1.000000e+00
0.5,0.001,1.025000e+03,0.000000e+00,-6.288610e-01,4.281400e-26,7.919140e-08,4.909910e-21,2.272080e-20,8.043940e-06,1.754590e-16,3.101140e-01,3.308670e-05,5.434350e-30,4.209380e-21,7.302340e-10,6.411530e-29,4.499360e-39,5.823680e-19,4.285510e-39,3.315320e-06,3.299520e-01,2.717560e-05,3.598620e-01,1.981060e-19,1.767370e-31,1.588270e-27,1.891060e-27,1.089450e-21,4.659370e-09,1.000000e+00
0.5,0.001,1.050000e+03,0.000000e+00,-5.872200e-01,3.195260e-25,1.474330e-07,1.361460e-20,8.606150e-20,6.266970e-06,5.961810e-16,3.101410e-01,2.056620e-05,5.580260e-29,2.044170e-20,1.368340e-09,6.643520e-28,8.760120e-38,2.048360e-18,8.652020e-38,4.782620e-06,3.299560e-01,1.859380e-05,3.598530e-01,2.515450e-19,1.047470e-30,1.085450e-26,5.226460e-27,1.297660e-21,8.007610e-09,1.000000e+00
0.5,0.001,1.075000e+03,0.000000e+00,-5.454940e-01,2.171660e-24,2.667580e-07,3.602430e-20,3.064910e-19,4.937270e-06,1.913110e-15,3.101570e-01,1.307730e-05,5.139310e-28,9.220430e-20,2.489330e-09,6.168510e-27,1.484870e-36,6.792810e-18,1.517970e-36,6.781500e-06,3.299580e-01,1.294830e-05,3.598470e-01,3.158440e-19,5.716150e-30,6.783000e-26,1.378420e-26,1.532360e-21,1.341740e-08,1.000000e+00
0.5,0.001,1.100000e+03,0.000000e+00,-5.036540e-01,1.352730e-23,4.699900e-07,9.124910e-20,1.030560e-18,3.930510e-06,5.820420e-15,3.101670e-01,8.493480e-06,4.276790e-27,3.882470e-19,4.405650e-09,5.170820e-26,2.212010e-35,2.132420e-17,2.336650e-35,9.462730e-06,3.299600e-01,9.166350e-06,3.598420e-01,3.924750e-19,2.888360e-29,3.899450e-25,3.480220e-26,1.795100e-21,2.195710e-08,1.000000e+00
0.5,0.001,1.125000e+03,0.000000e+00,-4.616820e-01,7.767570e-23,8.077390e-07,2.219050e-19,3.284180e-18,3.159840e-06,1.684870e-14,3.101730e-01,5.626570e-06,3.237640e-26,1.533140e-18,7.599430e-09,3.940010e-25,2.921080e-34,6.360100e-17,3.183400e-34,1.300790e-05,3.299600e-01,6.589570e-06,3.598380e-01,4.830010e-19,1.358340e-28,2.073790e-24,8.436170e-26,2.087380e-21,3.514870e-08,1.000000e+00
0.5,0.001,1.150000e+03,0.000000e+00,-4.195680e-01,4.133480e-22,1.356330e-06,5.194690e-19,9.954110e-18,2.563740e-06,4.655700e-14,3.101770e-01,3.796940e-06,2.243440e-25,5.701620e-18,1.279750e-08,2.745980e-24,3.446430e-33,1.808330e-16,3.869130e-33,1.763280e-05,3.299580e-01,4.805790e-06,3.598340e-01,5.890640e-19,5.973120e-28,1.025430e-23,1.968550e-25,2.410630e-21,5.511800e-08,1.000000e+00
0.5,0.001,1.175000e+03,0.000000e+00,-3.773040e-01,2.048380e-21,2.228490e-06,1.173440e-18,2.878600e-17,2.098170e-06,1.231680e-13,3.101800e-01,2.607020e-06,1.430960e-24,2.004570e-17,2.107260e-08,1.760500e-23,3.659240e-32,4.916320e-16,4.225930e-32,2.359110e-05,3.299560e-01,3.552440e-06,3.598300e-01,7.123800e-19,2.466540e-27,4.736390e-23,4.432610e-25,2.766210e-21,8.478160e-08,1.000000e+00
0.5,0.001,1.200000e+03,0.000000e+00,-3.348870e-01,9.495080e-21,3.587520e-06,2.563500e-18,7.965930e-17,1.731190e-06,3.128180e-13,3.101820e-01,1.819290e-06,8.445270e-24,6.686170e-17,3.397560e-08,1.043720e-22,3.519410e-31,1.281650e-15,4.175580e-31,3.117810e-05,3.299520e-01,2.659400e-06,3.598250e-01,8.547330e-19,9.602230e-27,2.052250e-22,9.652690e-25,3.155400e-21,1.280730e-07,1.000000e+00
0.5,0.001,1.225000e+03,0.000000e+00,-2.923090e-01,4.133870e-20,5.665700e-06,5.427050e-18,2.115120e-16,1.439410e-06,7.646220e-13,3.101830e-01,1.289060e-06,4.633830e-23,2.122620e-16,5.370790e-08,5.749370e-22,3.084860e-30,3.212040e-15,3.755440e-30,4.073320e-05,3.299470e-01,2.014650e-06,3.598190e-01,1.017970e-18,3.536840e-26,8.374400e-22,2.037030e-24,3.579410e-21,1.902130e-07,1.000000e+00
0.5,0.001,1.250000e+03,0.000000e+00,-2.495660e-01,1.696750e-19,8.787890e-06,1.115490e-17,5.401960e-16,1.205500e-06,1.802870e-12,3.101830e-01,9.265340e-07,2.374140e-22,6.432700e-16,8.333930e-08,2.955730e-21,2.478050e-29,7.757230e-15,3.091750e-29,5.264410e-05,3.299390e-01,1.543380e-06,3.598120e-01,1.203980e-18,1.236680e-25,3.229820e-21,4.173710e-24,4.039350e-21,2.780330e-07,1.000000e+00
0.5,0.001,1.275000e+03,0.000000e+00,-2.066500e-01,6.588440e-19,1.340120e-05,2.229930e-17,1.330070e-15,1.016540e-06,4.109270e-12,3.101830e-01,6.749890e-07,1.140410e-21,1.866090e-15,1.270800e-07,1.423920e-20,1.833680e-28,1.809220e-14,2.342100e-28,6.734870e-05,3.299290e-01,1.194860e-06,3.598040e-01,1.414690e-18,4.117410e-25,1.181250e-20,8.317080e-24,4.536250e-21,4.003430e-07,1.000000e+00
0.5,0.001,1.300000e+03,0.000000e+00,-1.635530e-01,2.427960e-18,2.011200e-05,4.342430e-17,3.163880e-15,8.627550e-07,9.071890e-12,3.101820e-01,4.980130e-07,5.154910e-21,5.195000e-15,1.906180e-07,6.452260e-20,1.255840e-27,4.083270e-14,1.640390e-27,8.533800e-05,3.299160e-01,9.342700e-07,3.597930e-01,1.652090e-18,1.309000e-24,4.109340e-20,1.614490e-23,5.071060e-21,5.683590e-07,1.000000e+00
0.5,0.001,1.325000e+03,0.000000e+00,-1.202630e-01,8.516890e-18,2.973070e-05,8.249560e-17,7.285050e-15,7.367310e-07,1.943340e-11,3.101810e-01,3.718590e-07,2.200310e-20,1.391130e-14,2.815220e-07,2.759640e-19,7.995460e-27,8.934430e-14,1.066990e-26,1.071590e-04,3.298990e-01,7.373880e-07,3.597800e-01,1.918150e-18,3.984140e-24,1.363640e-19,3.057440e-23,5.644620e-21,7.961910e-07,1.000000e+00
0.5,0.001,1.350000e+03,0.000000e+00,-7.676480e-02,2.851590e-17,4.332670e-05,1.531010e-16,1.626650e-14,6.327700e-07,4.046160e-11,3.101790e-01,2.808130e-07,8.896700e-20,3.590990e-14,4.097310e-07,1.117640e-18,4.751370e-26,1.898520e-13,6.471840e-26,1.334140e-04,3.298770e-01,5.871690e-07,3.597650e-01,2.214890e-18,1.163750e-23,4.327720e-19,5.656260e-23,6.257660e-21,1.101380e-06,1.000000e+00
0.5,0.001,1.375000e+03,0.000000e+00,-3.303910e-02,9.136170e-17,6.229340e-05,2.779250e-16,3.528020e-14,5.464680e-07,8.200820e-11,3.101760e-01,2.143330e-07,3.417770e-19,8.953640e-14,5.881280e-07,4.298930e-18,2.645400e-25,3.924130e-13,3.674560e-25,1.647660e-04,3.298480e-01,4.714800e-07,3.597450e-01,2.544290e-18,3.269500e-23,1.316760e-18,1.023530e-22,6.910790e-21,1.505490e-06,1.000000e+00
0.5,0.001,1.400000e+03,0.000000e+00,1.093840e-02,2.807600e-16,8.842480e-05,4.940690e-16,7.444200e-14,4.743960e-07,1.620380e-10,3.101720e-01,1.652510e-07,1.250880e-18,2.160380e-13,8.332080e-07,1.574800e-17,1.384790e-24,7.901260e-13,1.959890e-24,2.019350e-04,3.298120e-01,3.815940e-07,3.597210e-01,2.908360e-18,8.853320e-23,3.849640e-18,1.813750e-22,7.604490e-21,2.034800e-06,1.000000e+00
0.5,0.001,1.425000e+03,0.000000e+00,5.519830e-02,8.293820e-16,1.240050e-04,8.610600e-16,1.530310e-13,4.138630e-07,3.125390e-10,3.101670e-01,1.286300e-07,4.372800e-18,5.053060e-13,1.165850e-06,5.508260e-17,6.837570e-24,1.551920e-12,9.852190e-24,2.457020e-04,3.297660e-01,3.111690e-07,3.596930e-01,3.309050e-18,2.315110e-22,1.083710e-17,3.150920e-22,8.339090e-21,2.720940e-06,1.000000e+00
0.5,0.001,1.450000e+03,0.000000e+00,9.977900e-02,2.359970e-15,1.719130e-04,1.472680e-15,3.069030e-13,3.627430e-07,5.891970e-10,3.101600e-01,1.010350e-07,1.463530e-17,1.147550e-12,1.612180e-06,1.844040e-16,3.194210e-23,2.977280e-12,4.682110e-23,2.969060e-04,3.297080e-01,2.555490e-07,3.596580e-01,3.748300e-18,5.856770e-22,2.943260e-17,5.371800e-22,9.114760e-21,3.601720e-06,1.000000e+00
0.5,0.001,1.475000e+03,0.000000e+00,1.447280e-01,6.480650e-15,2.357380e-04,2.474140e-15,6.012080e-13,3.193470e-07,1.086910e-09,3.101500e-01,8.004410e-08,4.700100e-17,2.534170e-12,2.204600e-06,5.921920e-16,1.415770e-22,5.585480e-12,2.109600e-22,3.564460e-04,3.296340e-01,2.112900e-07,3.596160e-01,4.227950e-18,1.435800e-21,7.726100e-17,8.995730e-22,9.931430e-21,4.721900e-06,1.000000e+00
0.5,0.001,1.500000e+03,0.000000e+00,1.901020e-01,1.720530e-14,3.199160e-04,4.086620e-15,1.151750e-12,2.823220e-07,1.964120e-09,3.101370e-01,6.393230e-08,1.451350e-16,5.449410e-12,2.982810e-06,1.828090e-15,5.969470e-22,1.025830e-11,9.035740e-22,4.252760e-04,3.295420e-01,1.758140e-07,3.595660e-01,4.749790e-18,3.416310e-21,1.963560e-16,1.481050e-21,1.078880e-20,6.134030e-06,1.000000e+00
0.5,0.001,1.525000e+03,0.000000e+00,2.359720e-01,4.423440e-14,4.298750e-04,6.641860e-15,2.160120e-12,2.505800e-07,3.480420e-09,3.101200e-01,5.145980e-08,4.317550e-16,1.142560e-11,3.995080e-06,5.435250e-15,2.400250e-21,1.846330e-11,3.688220e-21,5.044050e-04,3.294280e-01,1.471840e-07,3.595060e-01,5.315490e-18,7.901010e-21,4.839170e-16,2.399240e-21,1.168640e-20,7.899280e-06,1.000000e+00
0.5,0.001,1.550000e+03,0.000000e+00,2.824220e-01,1.103020e-13,5.722070e-04,1.063000e-14,3.970290e-12,2.232410e-07,6.053300e-09,3.100980e-01,4.172590e-08,1.239620e-15,2.338580e-11,5.299500e-06,1.559270e-14,9.224830e-21,3.259740e-11,1.438040e-20,5.948940e-04,3.292860e-01,1.239250e-07,3.594340e-01,5.926590e-18,1.778540e-20,1.158200e-15,3.827250e-21,1.262320e-20,1.008840e-05,1.000000e+00
0.5,0.001,1.575000e+03,0.000000e+00,3.295520e-01,2.671580e-13,7.548410e-04,1.676540e-14,7.158320e-12,1.995880e-07,1.034270e-08,3.100690e-01,3.407020e-08,3.440780e-15,4.678060e-11,6.965380e-06,4.323580e-14,3.396060e-20,5.650450e-11,5.367510e-20,6.978490e-04,3.291100e-01,1.049120e-07,3.593480e-01,6.584460e-18,3.901690e-20,2.695790e-15,6.016130e-21,1.359790e-20,1.278240e-05,1.000000e+00
0.5,0.001,1.600000e+03,0.000000e+00,3.774830e-01,6.293650e-13,9.872480e-04,2.607470e-14,1.267160e-11,1.790350e-07,1.737490e-08,3.100330e-01,2.800440e-08,9.247770e-15,9.155460e-11,9.074730e-06,1.160600e-13,1.200010e-19,9.624420e-11,1.921830e-19,8.144190e-04,3.288930e-01,8.927510e-08,3.592460e-01,7.290240e-18,8.351650e-20,6.110010e-15,9.325170e-21,1.460870e-20,1.607360e-05,1.000000e+00
0.5,0.001,1.625000e+03,0.000000e+00,4.263550e-01,1.443930e-12,1.280640e-03,4.001560e-14,2.204170e-11,1.610980e-07,2.872060e-08,3.099880e-01,2.316440e-08,2.410310e-14,1.754800e-10,1.172370e-05,3.020560e-13,4.077660e-19,1.612110e-10,6.613440e-19,9.457900e-04,3.286280e-01,7.634120e-08,3.591260e-01,8.044830e-18,1.746260e-19,1.350160e-14,1.426190e-20,1.565340e-20,2.006650e-05,1.000000e+00
0.5,0.001,1.650000e+03,0.000000e+00,4.763330e-01,3.230110e-12,1.648220e-03,6.063190e-14,3.770510e-11,1.453810e-07,4.674800e-08,3.099310e-01,1.927630e-08,6.100600e-14,3.296970e-10,1.502420e-05,7.632620e-13,1.334840e-18,2.657420e-10,2.191270e-18,1.093170e-03,3.283040e-01,6.558370e-08,3.589830e-01,8.848790e-18,3.570410e-19,2.912120e-14,2.153450e-20,1.672870e-20,2.487820e-05,1.000000e+00
0.5,0.001,1.675000e+03,0.000000e+00,5.276090e-01,7.053600e-12,2.105380e-03,9.075630e-14,6.347650e-11,1.315510e-07,7.497750e-08,3.098600e-01,1.613280e-08,1.501440e-13,6.077440e-10,1.910520e-05,1.875060e-12,4.216600e-18,4.313830e-10,7.002590e-18,1.257800e-03,3.279110e-01,5.658860e-08,3.588160e-01,9.702300e-18,7.145470e-19,6.137410e-14,3.211920e-20,1.783100e-20,3.063910e-05,1.000000e+00
