Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.1,0.001,6.000000e+02,3.879200e-02,-2.521970e+00,4.624220e-52,4.365130e-16,2.278570e-35,2.152750e-37,7.520830e-04,3.490970e-32,1.771970e-02,1.807580e-01,3.995060e-60,7.585700e-42,1.341850e-18,3.062650e-59,1.787940e-77,8.050690e-36,5.649010e-78,4.091850e-11,8.912080e-02,3.220010e-02,6.794500e-01,1.210860e-24,3.708900e-54,3.217740e-52,1.775050e-41,8.600200e-26,3.200110e-16,1.000000e+00
0.1,0.001,6.250000e+02,4.496570e-02,-2.408050e+00,1.475650e-49,2.655190e-15,8.114080e-34,9.609520e-36,4.562420e-04,1.173920e-30,3.483510e-02,1.739030e-01,3.228700e-57,7.480380e-40,9.019420e-18,2.606250e-56,9.067370e-74,3.276050e-34,3.188020e-74,1.225620e-10,9.691570e-02,2.338070e-02,6.705090e-01,5.442130e-24,5.960320e-52,7.925020e-50,6.200230e-40,1.937450e-25,1.578900e-15,1.000000e+00
0.1,0.001,6.500000e+02,5.376960e-02,-2.254180e+00,3.024120e-47,1.388830e-14,2.142020e-32,3.196540e-34,2.717560e-04,3.002460e-29,6.334740e-02,1.594400e-01,1.559960e-54,5.112100e-38,5.095000e-17,1.318690e-53,2.386850e-70,9.762750e-33,9.262920e-71,3.318260e-10,1.019910e-01,1.649500e-02,6.584550e-01,2.037240e-23,6.448270e-50,1.275060e-47,1.598570e-38,3.769080e-25,6.778470e-15,1.000000e+00
0.1,0.001,6.750000e+02,6.625470e-02,-2.047040e+00,4.180330e-45,6.361970e-14,4.268940e-31,8.176630e-33,1.603000e-04,6.013560e-28,1.058820e-01,1.359130e-01,4.769950e-52,2.525570e-36,2.473650e-16,4.202540e-51,3.507020e-67,2.212230e-31,1.491360e-67,8.215110e-10,1.045720e-01,1.120990e-02,6.422630e-01,6.416710e-23,4.895460e-48,1.403200e-45,3.091890e-37,6.499040e-25,2.572490e-14,1.000000e+00
0.1,0.001,7.000000e+02,8.258820e-02,-1.787840e+00,4.065410e-43,2.592570e-13,6.489030e-30,1.653720e-31,9.432490e-05,9.679070e-27,1.609140e-01,1.043450e-01,9.692660e-50,9.352450e-35,1.052230e-15,8.863110e-49,3.061090e-64,3.936680e-30,1.417130e-64,1.879970e-09,1.050660e-01,7.245580e-03,6.223350e-01,1.706130e-22,2.707240e-46,1.099670e-43,4.532740e-36,1.015660e-24,8.755220e-14,1.000000e+00
0.1,0.001,7.250000e+02,1.008830e-01,-1.506830e+00,2.884350e-41,9.537770e-13,7.576720e-29,2.713950e-30,5.598320e-05,1.282690e-25,2.199080e-01,6.994950e-02,1.365210e-47,2.681490e-33,3.996600e-15,1.290860e-46,1.674860e-61,5.670070e-29,8.391590e-62,4.026570e-09,1.042080e-01,4.408200e-03,6.014700e-01,3.847380e-22,1.130620e-44,6.366660e-42,5.092600e-35,1.476970e-24,2.714150e-13,1.000000e+00
0.1,0.001,7.500000e+02,1.172670e-01,-1.257640e+00,1.540670e-39,3.212640e-12,6.896340e-28,3.702920e-29,3.401880e-05,1.431930e-24,2.699730e-01,4.055110e-02,1.382470e-45,6.130570e-32,1.381630e-14,1.347210e-44,6.018320e-59,6.803760e-28,3.246140e-59,8.185170e-09,1.029630e-01,2.530260e-03,5.839490e-01,7.481770e-22,3.692480e-43,2.816240e-40,4.481510e-34,2.061270e-24,7.792620e-13,1.000000e+00
0.1,0.001,7.750000e+02,1.286810e-01,-1.077950e+00,6.367950e-38,1.002390e-11,5.052940e-27,4.287490e-28,2.138820e-05,1.372760e-23,3.032710e-01,2.095220e-02,1.039040e-43,1.145970e-30,4.414770e-14,1.040510e-42,1.479110e-56,6.966300e-27,8.547220e-57,1.596480e-08,1.020210e-01,1.397930e-03,5.723360e-01,1.295360e-21,9.709310e-42,9.794690e-39,3.205470e-33,2.825420e-24,2.099770e-12,1.000000e+00
0.1,0.001,8.000000e+02,1.351450e-01,-9.639700e-01,2.086110e-36,2.920360e-11,3.111150e-26,4.278700e-27,1.391750e-05,1.146590e-22,3.215370e-01,1.020580e-02,5.959930e-42,1.786250e-29,1.315760e-13,6.117140e-41,2.576210e-54,6.187510e-26,1.587960e-54,3.002330e-08,1.015170e-01,7.644920e-04,5.659610e-01,2.070260e-21,2.098290e-40,2.739730e-37,1.944170e-32,3.830260e-24,5.346960e-12,1.000000e+00
0.1,0.001,8.250000e+02,1.383950e-01,-8.915350e-01,5.532000e-35,7.989650e-11,1.671210e-25,3.725550e-26,9.325660e-06,8.438310e-22,3.305400e-01,4.920720e-03,2.673740e-40,2.359140e-28,3.677000e-13,2.806090e-39,3.280870e-52,4.824300e-25,2.148530e-52,5.452440e-08,1.012980e-01,4.228740e-04,5.628090e-01,3.139280e-21,3.784540e-39,6.278610e-36,1.034660e-31,5.125300e-24,1.291080e-11,1.000000e+00
