Bg,P_atm,Tw[K],B'c,hw[MJ/kg],C,H,O,N,CH4,CN,CO,CO2,C2,C2H,"C2H2,acetylene",C3,C4,"C4H2,butadiyne",C5,HCN,H2,H2O,N2,CH2OH,CNN,CNC,CNCOCN,C6H6,HNC,C(gr)
0.2,0.001,3.000000e+02,0.000000e+00,-3.557900e+00,1.502170e-114,1.202570e-36,2.198120e-74,1.300760e-78,3.981190e-03,2.047570e-70,3.835130e-10,1.020160e-01,1.271300e-132,1.011160e-92,1.784060e-41,1.855540e-132,6.383070e-170,4.087550e-78,1.502000e-171,3.318030e-24,8.202480e-05,2.340120e-01,6.599090e-01,9.976410e-45,2.259040e-109,5.857380e-112,2.125900e-80,1.246750e-41,1.099530e-34,1.000000e+00
0.2,0.001,3.250000e+02,0.000000e+00,-3.521230e+00,5.992150e-105,1.983120e-33,2.091330e-68,2.792650e-72,6.033340e-03,1.540470e-64,5.548880e-09,1.041760e-01,1.704390e-121,7.696280e-85,7.944720e-38,3.318940e-121,1.006670e-155,1.710340e-71,3.496050e-157,3.974600e-22,3.211090e-04,2.296400e-01,6.598300e-01,1.931390e-41,6.905170e-101,8.776260e-103,1.924140e-74,9.410530e-39,8.737240e-32,1.000000e+00
0.2,0.001,3.500000e+02,0.000000e+00,-3.482360e+00,1.023700e-96,1.136860e-30,2.807970e-63,7.499340e-67,8.359760e-03,1.682760e-59,5.519820e-08,1.068210e-01,5.975630e-112,4.399430e-78,1.058740e-34,1.479450e-111,1.511250e-143,8.119720e-66,7.347610e-145,2.394310e-20,1.029260e-03,2.241930e-01,6.595970e-01,1.248090e-38,1.299020e-93,6.481170e-95,2.481860e-69,2.621490e-36,2.671900e-29,1.000000e+00
0.2,0.001,3.750000e+02,0.000000e+00,-3.440660e+00,1.405130e-89,2.793470e-28,7.870960e-59,3.815750e-62,1.072940e-02,3.922680e-55,4.067620e-07,1.099910e-01,1.133040e-103,3.161330e-72,5.357480e-32,3.432750e-103,5.465930e-133,6.732000e-61,3.565190e-134,8.308220e-19,2.802560e-03,2.174660e-01,6.590110e-01,3.341960e-36,2.625370e-87,4.301920e-88,6.732040e-65,3.270950e-34,3.798480e-27,1.000000e+00
0.2,0.001,4.000000e+02,0.000000e+00,-3.394720e+00,2.484250e-83,3.438680e-26,6.181300e-55,5.022430e-58,1.282060e-02,2.604650e-51,2.349490e-06,1.138150e-01,2.003980e-96,4.198050e-67,1.227860e-29,7.205280e-96,9.560040e-124,1.343940e-56,8.078190e-125,1.836250e-17,6.648670e-03,2.089710e-01,6.577420e-01,4.346900e-34,8.654320e-82,4.027480e-82,5.142030e-61,2.098290e-32,2.888930e-25,1.000000e+00
0.2,0.001,4.250000e+02,0.000000e+00,-3.342390e+00,8.117240e-78,2.385580e-24,1.703840e-51,2.169570e-54,1.422850e-02,6.143120e-48,1.111170e-05,1.185190e-01,5.017060e-90,1.381260e-62,1.453900e-27,2.088200e-89,1.377910e-115,8.233410e-53,1.465210e-116,2.786650e-16,1.396770e-02,1.979500e-01,6.553240e-01,3.088120e-32,6.401410e-77,7.505670e-77,1.382740e-57,7.615590e-31,1.306510e-23,1.000000e+00
0.2,0.001,4.500000e+02,0.000000e+00,-3.281050e+00,6.491420e-73,1.020590e-22,1.964520e-48,3.700870e-51,1.454650e-02,6.110080e-45,4.452170e-05,1.243510e-01,2.459550e-84,1.412400e-58,9.822560e-26,1.161220e-83,2.477920e-108,1.863480e-49,3.235810e-109,3.073310e-15,2.623330e-02,1.835590e-01,6.512650e-01,1.306460e-30,1.361350e-72,3.639940e-72,1.557250e-54,1.668370e-29,3.808160e-22,1.000000e+00
0.2,0.001,4.750000e+02,0.000000e+00,-3.208640e+00,1.586080e-68,2.888040e-21,1.087640e-45,2.885100e-48,1.355440e-02,2.935060e-42,1.551780e-04,1.314410e-01,3.051090e-79,5.362620e-55,4.086600e-24,1.606800e-78,7.715090e-102,1.800380e-46,1.211830e-102,2.573590e-14,4.428850e-02,1.652900e-01,6.452710e-01,3.511040e-29,1.012400e-68,5.676270e-68,8.420510e-52,2.307030e-28,7.616500e-21,1.000000e+00
0.2,0.001,5.000000e+02,0.000000e+00,-3.124850e+00,1.414010e-64,5.718410e-20,3.224920e-43,1.155680e-45,1.142070e-02,7.591960e-40,4.799790e-04,1.396100e-01,1.175920e-74,8.718810e-52,1.113280e-22,6.811790e-74,5.405850e-96,8.337940e-44,1.003310e-96,1.695520e-13,6.752730e-02,1.434660e-01,6.374960e-01,6.306810e-28,3.081020e-65,3.372690e-64,2.437160e-49,2.088640e-27,1.099510e-19,1.000000e+00
0.2,0.001,5.250000e+02,0.000000e+00,-3.031660e+00,5.310650e-61,8.305540e-19,5.585030e-41,2.616460e-43,8.703180e-03,1.155320e-37,1.336780e-03,1.482040e-01,1.662770e-70,6.824560e-49,2.094030e-21,1.047120e-69,1.054130e-90,2.040080e-41,2.276470e-91,9.063110e-13,9.365180e-02,1.195110e-01,6.285930e-01,7.916390e-27,4.361390e-62,8.763410e-61,4.119550e-47,1.287780e-26,1.196000e-18,1.000000e+00
0.2,0.001,5.500000e+02,0.000000e+00,-2.931990e+00,9.451540e-58,9.222290e-18,6.056070e-39,3.620410e-41,6.064540e-03,1.112330e-35,3.387510e-03,1.560880e-01,9.884180e-67,2.838270e-46,2.855590e-20,6.700040e-66,6.806800e-86,2.871200e-39,1.687670e-86,4.042960e-12,1.194800e-01,9.558640e-02,6.193940e-01,7.248850e-26,3.190560e-59,1.114910e-57,4.363160e-45,5.675570e-26,1.018440e-17,1.000000e+00
0.2,0.001,5.750000e+02,0.000000e+00,-2.826450e+00,8.784870e-55,8.121980e-17,4.350280e-37,3.265680e-39,3.940210e-03,7.194220e-34,7.870620e-03,1.617830e-01,2.764290e-63,6.822230e-44,2.954880e-19,1.999940e-62,1.680420e-81,2.506750e-37,4.727630e-82,1.544400e-11,1.422750e-01,7.373760e-02,6.103930e-01,5.051610e-25,1.315480e-56,7.623960e-55,3.065130e-43,1.890220e-25,7.024130e-17,1.000000e+00
0.2,0.001,6.000000e+02,0.000000e+00,-2.710030e+00,4.624220e-52,5.858600e-16,2.167640e-35,2.025340e-37,2.440350e-03,3.284360e-32,1.685700e-02,1.635850e-01,3.995060e-60,1.018100e-41,2.417110e-18,3.062650e-59,1.787940e-77,1.450200e-35,5.649010e-78,5.166790e-11,1.605360e-01,5.517900e-02,6.014020e-01,2.784900e-24,3.282860e-54,3.027290e-52,1.494660e-41,5.026770e-25,4.040790e-16,1.000000e+00
0.2,0.001,6.250000e+02,0.000000e+00,-2.570890e+00,1.475650e-49,3.556390e-15,7.772320e-34,9.026030e-36,1.468410e-03,1.102640e-30,3.336780e-02,1.595620e-01,3.228700e-57,1.001930e-39,1.618100e-17,2.606250e-56,9.067370e-74,5.877290e-34,3.188020e-74,1.541930e-10,1.738680e-01,4.017860e-02,5.915550e-01,1.252620e-23,5.258480e-52,7.443810e-50,5.239740e-40,1.118690e-24,1.986380e-15,1.000000e+00
0.2,0.001,6.500000e+02,0.000000e+00,-2.392390e+00,3.024120e-47,1.857610e-14,2.061560e-32,2.999060e-34,8.697610e-04,2.816970e-29,6.096790e-02,1.476870e-01,1.559960e-54,6.837610e-38,9.114960e-17,1.318690e-53,2.386850e-70,1.746560e-32,9.262920e-71,4.164110e-10,1.824620e-01,2.840110e-02,5.796120e-01,4.691700e-23,5.676160e-50,1.196290e-47,1.354300e-38,2.158080e-24,8.506340e-15,1.000000e+00
0.2,0.001,6.750000e+02,1.173820e-02,-2.160000e+00,4.180330e-45,8.501830e-14,4.120490e-31,7.666290e-33,5.112280e-04,5.638230e-28,1.022000e-01,1.266250e-01,4.769950e-52,3.375040e-36,4.417530e-16,4.202540e-51,3.507020e-67,3.950680e-31,1.491360e-67,1.029310e-09,1.867480e-01,1.932300e-02,5.645930e-01,1.478100e-22,4.303440e-48,1.315620e-45,2.623470e-37,3.701440e-24,3.223180e-14,1.000000e+00
0.2,0.001,7.000000e+02,3.049810e-02,-1.875240e+00,4.065410e-43,3.463000e-13,6.271410e-30,1.550060e-31,3.002740e-04,9.072390e-27,1.555180e-01,9.746340e-02,9.692660e-50,1.249250e-34,1.877390e-15,8.863110e-49,3.061090e-64,7.023860e-30,1.417130e-64,2.353760e-09,1.874600e-01,1.249410e-02,5.467650e-01,3.929760e-22,2.378500e-46,1.030750e-43,3.848770e-36,5.768790e-24,1.096170e-13,1.000000e+00
0.2,0.001,7.250000e+02,5.118080e-02,-1.570990e+00,2.884350e-41,1.273860e-12,7.322470e-29,2.543930e-30,1.781390e-04,1.202340e-25,2.125290e-01,6.533370e-02,1.365210e-47,3.581390e-33,7.129200e-15,1.290860e-46,1.674860e-61,1.011440e-28,8.391590e-62,5.040970e-09,1.858890e-01,7.599560e-03,5.284710e-01,8.858640e-22,9.933970e-45,5.967820e-42,4.324370e-35,8.383420e-24,3.397910e-13,1.000000e+00
0.2,0.001,7.500000e+02,6.950280e-02,-1.304040e+00,1.540670e-39,4.291180e-12,6.660010e-28,3.471670e-29,1.082870e-04,1.342500e-24,2.607210e-01,3.781940e-02,1.382470e-45,8.188710e-32,2.465020e-14,1.347210e-44,6.018320e-59,1.213890e-27,3.246140e-59,1.025030e-08,1.837000e-01,4.359630e-03,5.132910e-01,1.721880e-21,3.245690e-43,2.640370e-40,3.804250e-34,1.170630e-23,9.758710e-13,1.000000e+00
0.2,0.001,7.750000e+02,8.218110e-02,-1.112700e+00,6.367950e-38,1.339080e-11,4.876040e-27,4.020580e-28,6.811610e-05,1.287300e-23,2.926540e-01,1.951090e-02,1.039040e-43,1.530880e-30,7.878530e-14,1.040510e-42,1.479110e-56,1.243200e-26,8.547220e-57,1.999940e-08,1.820660e-01,2.407400e-03,5.032940e-01,2.980030e-21,8.538050e-42,9.184940e-39,2.720100e-33,1.605820e-23,2.630430e-12,1.000000e+00
0.2,0.001,8.000000e+02,8.934650e-02,-9.913530e-01,2.086110e-36,3.901570e-11,3.000860e-26,4.012830e-27,4.433740e-05,1.075340e-22,3.101380e-01,9.495000e-03,5.959930e-42,2.386410e-29,2.348440e-13,6.117140e-41,2.576210e-54,1.104380e-25,1.587960e-54,3.761830e-08,1.811940e-01,1.316140e-03,4.978120e-01,4.761620e-21,1.845630e-40,2.569490e-37,1.649440e-32,2.177900e-23,6.699590e-12,1.000000e+00
0.2,0.001,8.250000e+02,9.295600e-02,-9.138970e-01,5.532000e-35,1.067440e-10,1.611640e-25,3.494250e-26,2.971260e-05,7.914410e-22,3.187590e-01,4.576200e-03,2.673740e-40,3.151880e-28,6.563330e-13,2.806090e-39,3.280870e-52,8.611220e-25,2.148530e-52,6.832330e-08,1.808140e-01,7.279140e-04,4.950930e-01,7.219620e-21,3.329190e-39,5.888800e-36,8.777360e-32,2.914810e-23,1.617820e-11,1.000000e+00
0.2,0.001,8.500000e+02,9.470380e-02,-8.590260e-01,1.209830e-33,2.755920e-10,7.746850e-25,2.683770e-25,2.040300e-05,5.184150e-21,3.228690e-01,2.245120e-03,9.586520e-39,3.576920e-27,1.727630e-12,1.026600e-37,3.140490e-50,5.954670e-24,2.177000e-50,1.199920e-07,1.806690e-01,4.118460e-04,4.937850e-01,1.055740e-20,5.080730e-38,1.124010e-34,4.192720e-31,3.841360e-23,3.715300e-11,1.000000e+00
0.2,0.001,8.750000e+02,9.555330e-02,-8.148860e-01,2.218300e-32,6.745550e-10,3.387010e-24,1.836620e-24,1.430940e-05,3.050660e-20,3.248410e-01,1.134490e-03,2.800210e-37,3.532410e-26,4.302450e-12,3.053970e-36,2.315340e-48,3.687080e-23,1.693280e-48,2.041710e-07,1.806200e-01,2.393510e-04,4.931500e-01,1.502180e-20,6.646350e-37,1.813860e-33,1.824260e-30,4.982740e-23,8.141390e-11,1.000000e+00
0.2,0.001,9.000000e+02,9.597600e-02,-7.757390e-01,3.460530e-31,1.572010e-09,1.361720e-23,1.130360e-23,1.022720e-05,1.626710e-19,3.258110e-01,5.926140e-04,6.778080e-36,3.070610e-25,1.018140e-11,7.515720e-35,1.343620e-46,2.062560e-22,1.033490e-46,3.373290e-07,1.806090e-01,1.429650e-04,4.928330e-01,2.090030e-20,7.544280e-36,2.508760e-32,7.304110e-30,6.365390e-23,1.708240e-10,1.000000e+00
0.2,0.001,9.250000e+02,9.619300e-02,-7.389140e-01,4.653410e-30,3.501680e-09,5.075630e-23,6.309540e-23,7.436770e-06,7.922050e-19,3.263040e-01,3.200300e-04,1.380430e-34,2.373770e-24,2.298700e-11,1.553790e-33,6.257480e-45,1.050890e-21,5.047880e-45,5.423560e-07,1.806100e-01,8.768310e-05,4.926710e-01,2.852270e-20,7.514400e-35,3.010880e-31,2.712280e-29,8.016820e-23,3.443390e-10,1.000000e+00
0.2,0.001,9.500000e+02,9.630810e-02,-7.031610e-01,5.457430e-29,7.481890e-09,1.765560e-22,3.218690e-22,5.494320e-06,3.548580e-18,3.265620e-01,1.784300e-04,2.397860e-33,1.647130e-23,4.969790e-11,2.735910e-32,2.379660e-43,4.912590e-21,2.008020e-43,8.503270e-07,1.806140e-01,5.513900e-05,4.925840e-01,3.826160e-20,6.634800e-34,3.170540e-30,9.401160e-29,9.965120e-23,6.688790e-10,1.000000e+00
0.2,0.001,9.750000e+02,9.637130e-02,-6.678820e-01,5.641030e-28,1.538300e-08,5.763680e-22,1.510930e-21,4.119460e-06,1.471430e-17,3.267020e-01,1.025180e-04,3.596180e-32,1.034430e-22,1.032340e-10,4.153950e-31,7.505620e-42,2.121000e-20,6.608860e-42,1.302520e-06,1.806190e-01,3.549420e-05,4.925360e-01,5.053350e-20,5.240930e-33,2.958850e-29,3.058450e-28,1.223850e-22,1.255610e-09,1.000000e+00
