Tw_K,P_bar,hw_Jkg
3975,0.00569792,5.462440e+07
4000,0.00569792,5.581960e+07
4025,0.00569792,5.693250e+07
4050,0.00569792,5.795770e+07
4075,0.00569792,5.889340e+07
4100,0.00569792,5.974070e+07
4125,0.00569792,6.050320e+07
4150,0.00569792,6.118610e+07
4175,0.00569792,6.179580e+07
4200,0.00569792,6.233920e+07
4225,0.00569792,6.282310e+07
4250,0.00569792,6.325430e+07
4275,0.00569792,6.363900e+07
4300,0.00569792,6.398300e+07
4325,0.00569792,6.429160e+07
4350,0.00569792,6.456920e+07
4375,0.00569792,6.482000e+07
4400,0.00569792,6.504740e+07
4425,0.00569792,6.525450e+07
4450,0.00569792,6.544390e+07
4475,0.00569792,6.561790e+07
4500,0.00569792,6.577840e+07
4525,0.00569792,6.592710e+07
4550,0.00569792,6.606550e+07
4575,0.00569792,6.619480e+07
4600,0.00569792,6.631600e+07
4625,0.00569792,6.643010e+07
4650,0.00569792,6.653790e+07
4675,0.00569792,6.664000e+07
4700,0.00569792,6.673720e+07
4725,0.00569792,6.682980e+07
4750,0.00569792,6.691840e+07
4775,0.00569792,6.700340e+07
4800,0.00569792,6.708510e+07
4825,0.00569792,6.716390e+07
4850,0.00569792,6.724010e+07
4875,0.00569792,6.731380e+07
4900,0.00569792,6.738540e+07
4925,0.00569792,6.745500e+07
4950,0.00569792,6.752280e+07
4975,0.00569792,6.758900e+07
5000,0.00569792,6.765370e+07
300,0.0101325,-2.632220e+06
325,0.0101325,-2.607560e+06
350,0.0101325,-2.582700e+06
375,0.0101325,-2.557660e+06
400,0.0101325,-2.532420e+06
425,0.0101325,-2.506990e+06
450,0.0101325,-2.481330e+06
475,0.0101325,-2.455380e+06
500,0.0101325,-2.428980e+06
525,0.0101325,-2.401760e+06
550,0.0101325,-2.372960e+06
575,0.0101325,-2.341200e+06
600,0.0101325,-2.304040e+06
625,0.0101325,-2.257630e+06
650,0.0101325,-2.196240e+06
675,0.0101325,-2.112310e+06
700,0.0101325,-1.997310e+06
725,0.0101325,-1.844420e+06
750,0.0101325,-1.653770e+06
775,0.0101325,-1.438700e+06
800,0.0101325,-1.226730e+06
825,0.0101325,-1.047550e+06
850,0.0101325,-9.150140e+05
875,0.0101325,-8.235460e+05
900,0.0101325,-7.596720e+05
925,0.0101325,-7.117700e+05
950,0.0101325,-6.724810e+05
975,0.0101325,-6.377130e+05
1000,0.0101325,-6.052980e+05
1025,0.0101325,-5.741030e+05
1050,0.0101325,-5.435300e+05
1075,0.0101325,-5.132600e+05
1100,0.0101325,-4.831170e+05
1125,0.0101325,-4.530070e+05
1150,0.0101325,-4.228750e+05
1175,0.0101325,-3.926910e+05
1200,0.0101325,-3.624380e+05
1225,0.0101325,-3.321090e+05
1250,0.0101325,-3.016980e+05
1275,0.0101325,-2.712040e+05
1300,0.0101325,-2.406270e+05
1325,0.0101325,-2.099680e+05
1350,0.0101325,-1.792290e+05
1375,0.0101325,-1.484110e+05
1400,0.0101325,-1.175170e+05
1425,0.0101325,-8.654820e+04
1450,0.0101325,-5.550760e+04
1475,0.0101325,-2.439720e+04
1500,0.0101325,6.780960e+03
1525,0.0101325,3.802460e+04
1550,0.0101325,6.933180e+04
1575,0.0101325,1.007010e+05
1600,0.0101325,1.321290e+05
1625,0.0101325,1.636150e+05
1650,0.0101325,1.951570e+05
