Tw_K,P_bar,hw_Jkg
325,0.00320418,-2.607560e+06
350,0.00320418,-2.582700e+06
375,0.00320418,-2.557660e+06
400,0.00320418,-2.532420e+06
425,0.00320418,-2.506970e+06
450,0.00320418,-2.481280e+06
475,0.00320418,-2.455230e+06
500,0.00320418,-2.428510e+06
525,0.00320418,-2.400480e+06
550,0.00320418,-2.369810e+06
575,0.00320418,-2.334040e+06
600,0.00320418,-2.288950e+06
625,0.00320418,-2.227960e+06
650,0.00320418,-2.141870e+06
675,0.00320418,-2.019850e+06
700,0.00320418,-1.853180e+06
725,0.00320418,-1.642970e+06
750,0.00320418,-1.409370e+06
775,0.00320418,-1.190280e+06
800,0.00320418,-1.019080e+06
825,0.00320418,-9.023260e+05
850,0.00320418,-8.256820e+05
875,0.00320418,-7.723410e+05
900,0.00320418,-7.310650e+05
925,0.00320418,-6.957650e+05
950,0.00320418,-6.633890e+05
975,0.00320418,-6.324360e+05
1000,0.00320418,-6.021630e+05
1025,0.00320418,-5.721960e+05
1050,0.00320418,-5.423430e+05
1075,0.00320418,-5.125040e+05
1100,0.00320418,-4.826260e+05
1125,0.00320418,-4.526810e+05
1150,0.00320418,-4.226550e+05
1175,0.00320418,-3.925400e+05
1200,0.00320418,-3.623330e+05
1225,0.00320418,-3.320340e+05
1250,0.00320418,-3.016440e+05
1275,0.00320418,-2.711650e+05
1300,0.00320418,-2.405980e+05
1325,0.00320418,-2.099470e+05
1350,0.00320418,-1.792130e+05
1375,0.00320418,-1.483990e+05
1400,0.00320418,-1.175070e+05
1425,0.00320418,-8.654080e+04
1450,0.00320418,-5.550180e+04
1475,0.00320418,-2.439250e+04
1500,0.00320418,6.784650e+03
1525,0.00320418,3.802760e+04
1550,0.00320418,6.933430e+04
1575,0.00320418,1.007030e+05
1600,0.00320418,1.321300e+05
1625,0.00320418,1.636160e+05
1650,0.00320418,1.951580e+05
1675,0.00320418,2.267540e+05
1700,0.00320418,2.584030e+05
1725,0.00320418,2.901030e+05
1750,0.00320418,3.218520e+05
1775,0.00320418,3.536500e+05
1800,0.00320418,3.854960e+05
1825,0.00320418,4.173870e+05
1850,0.00320418,4.493240e+05
1875,0.00320418,4.813060e+05
1900,0.00320418,5.133320e+05
1925,0.00320418,5.454030e+05
1950,0.00320418,5.775190e+05
1975,0.00320418,6.096810e+05
2000,0.00320418,6.418910e+05
2025,0.00320418,6.741510e+05
